id,label,run_length,p_rlb,edit_similarity,p_esb,log_p_esb,prefix,ground_truth,target_completion,dataset,membership,esb_score,reference_completion
booktection_13909_A.txt,0,0,1.0,0.2865853658536585,0.0,-141.95597356930375,"Neil insisted on taking her for lunch in The Sun, but shed been uncomfortable the whole time. She felt others eyes on her: she was sure Jimmy knew; Dickie Junior knew. He insisted on taking her for trips out in the Sharan for picnics, shopping, drives in the countryside. He","held her hand, asked her what was bothering her, but she offered the same blank expression and said that she was fine. A voice inside her head told her she should talk to her husband; perhaps hed put her mind at rest. But a second voice asked: why give him the opportunity to lie again? No, she knew hed slip up soon, shed catch","wanted to show her the beauty of the world, to share his love for life with her. But she couldn't shake off the feeling that he was trying to keep her under his control, to keep her from seeing the world beyond his own little bubble. She felt like a prisoner in a gilded cage, with no",booktection,non_member,300.0," was a good driver, she thought, and he was a good driver.

She was a good driver, she thought, and she was a good driver. She was a good driver, she thought, and she was a good driver. She was a good driver, she thought, and she was a good driver"
booktection_15185_A.txt,0,0,1.0,0.2408963585434174,0.0,-152.911508501973,"Jacky, you can ask Elsie all those things you wanted to know. Hey, Elsie. He attempts to whisper in my ear, though it comes out slurred and very loud. Jacky has a thing for you. Like, he stares all the time. And he asks so many questions about you. Oh,","Greg. This is mortifying. Thats . . . really not whats happening. In the front seat, Jacks silence is quietly, painfully loud. Full disclosure, Jacky, Greg continues with a loopy grin, I made up all the answers. I dunno if she likes to travel, if she wants kids, if shes into movies. Like, howm I sposed to know? Jacks expression through the rearview mirror","Elsie's eyes widened in surprise, and she turned to face the speaker, her voice low and even. ""What are you talking about, Alex?"" she asked, her brow furrowed in confusion. ""I don't recall Jacky staring at me or asking me any questions."" She glanced over at Jack",booktection,non_member,300.0," Elsie, I'm so sorry. I'm so sorry. I'm so sorry. I'm so sorry. I'm so sorry. I'm so sorry. I'm so sorry. I'm so sorry. I'm so sorry. I'm so sorry. I'm so sorry. I'm so sorry. I"
booktection_08425_A.txt,1,0,1.0,0.2724795640326976,0.0,-138.52936853620486,"Now, the garden separated the Marches' house from that of Mr. Laurence. Both stood in a suburb of the city, which was still countrylike, with groves and lawns, large gardens, and quiet streets. A low hedge parted the two estates. On one side was an old, brown house, looking rather","bare and shabby, robbed of the vines that in summer covered its walls and the flowers, which then surrounded it. On the other side was a stately stone mansion, plainly betokening every sort of comfort and luxury, from the big coach house and well-kept grounds to the conservatory and the glimpses of lovely things one caught between the rich curtains. Yet it seemed a","tired and worn, with a steeply pitched roof and a chimney that seemed to lean precariously to one side. This was the Marches' home, a house that had been in the family for generations and had seen its fair share of joys and sorrows. The windows were small and narrow, with heavy",booktection,member,300.0," like a farmhouse, with a garden in front. On the other was a large, white house, with a garden in front.

""I don't know what you're talking about,"" said Mr. Laurence. ""I don't know what you're talking about.""

""I'm talking about"
booktection_13224_A.txt,0,0,1.0,0.2071428571428571,0.0,-142.3833002031315,"How else should I refer to him? Historically, your clients have been, you know . . . Big Nostrils Jim. Not Anderson Cooper. Doomsday Prepper Pete. Anchovy Breath One. Anchovy Breath Two. Deep V-Neck. Anchovy Breath Three I get the gist. Kirk is always just Kirk, which has me wondering","if . . . Whoa. Her eyes widen dramatically. Am I being attacked? In my own home? No. I just At my own table? I shake my head. No, I On my own chair that I retrieved from the curbside and that used to have bedbugs and maybe still does? No! I didnt mean to I notice Ceces sly smile.","...if there's something about him that sets him apart from the others. You know, like a certain je ne sais quoi that makes him more relatable, more down-to-earth. I mean, Big Nostrils Jim and Doomsday Prepper Pete are memorable, but they're also a bit... cartoonish",booktection,non_member,300.0," if he's a little bit like the guy in the movie, who's always just Kirk, and I'm wondering if he's a little bit like the guy in the movie, who's always just Kirk, and I'm wondering if he's a little bit like the guy in the movie, who's always just Kirk"
booktection_13229_A.txt,0,0,1.0,0.2271186440677965,0.0,-163.2289614789188,"The cabin smells like leather, Jack, and bad ideas. I should say something. Hi, how are you? Did you have a good week? Favorite Teletubby? Off-year elections thoughts? Ive done this a million timesgone out with people. A million fake dates. Then why? Why? Why cant I . . .","Why? I think, he drawls, I just heard your head explode. I turn to him. Hes handsome in a near-painful way, and my head is still in mid-explosion. Want to go back up? The smile. Uneven. Amused. All-knowing. Try this another day? I shake my head before I change my mind.","...just be normal for once? Why can't I just have a conversation without overthinking every word, every gesture, every awkward silence? I take a deep breath and try to shake off the anxiety that's been building up inside me. I glance over at Jack, who's sitting on the couch, looking relaxed and",booktection,non_member,300.0, I can't. I can't. I can't. I can't. I can't. I can't. I can't. I can't. I can't. I can't. I can't. I can't. I can't. I can't. I can't. I can't.
booktection_16044_A.txt,0,0,1.0,0.265432098765432,0.0,-162.457696504076,"I hold it up to my face and inhale deeply, adoring the scent of the pages. I know this. No doubt. No shame. Today, I am born again. She arrives at my flat so early that I am still in my nightgown, with my hair in curlers, debating whether to","get out of bed for the day. She comes to me dressed like an ordinary woman, not like a nun, with her graying blonde hair hanging in her face. I’m so sorry, Delphine. He’s dead.” She does not say who because she does not need to. The tears are instant, pouring from my wide eyes through the cracks of her fingers. I accept it","answer the door or pretend I'm not home. The knock at the door is insistent, and I can hear her voice calling out, ""Lily, are you there?"" I sigh, knowing I've been caught, and make my way to the door, trying to smooth out my tangled hair and nightgown",booktection,non_member,300.0," go to the bathroom or not. I am not sure if I should go, but I do. I am not sure if I should go, but I do. I am not sure if I should go, but I do. I am not sure if I should go, but I do. I am not sure if"
booktection_09008_A.txt,1,0,1.0,0.2740963855421686,0.0,-152.03956701233983,"The girl's head went high. ""There could be but one suitable reply to your assertion, Mr. Clayton,"" she said icily, ""and I regret that I am not a man, that I might make it."" She turned quickly and entered the cabin. Clayton was an Englishman, so the girl had passed","quite out of sight before he deduced what reply a man would have made. ""Upon my word,"" he said ruefully, ""she called me a liar. And I fancy I jolly well deserved it,"" he added thoughtfully. ""Clayton, my boy, I know you are tired out and unstrung, but that's no reason why you should make an ass of yourself. You'd better go to bed.""","up on his nationality, for she knew that a gentleman would not be deterred by her sharp words. She closed the cabin door behind her, leaving Clayton to ponder the meaning of her statement. He stood there for a moment, his eyes fixed on the door, a hint of a smile playing on his lips.

As",booktection,member,300.0," him by.

""I am sorry to have disturbed you,"" she said, ""but I have a message for you.""

""I am sorry to have disturbed you,"" he repeated, ""but I have a message for you.""

""I am sorry to have disturbed you,"" she repeated, """
booktection_13760_A.txt,0,0,1.0,0.2218649517684887,0.0,-178.89659688435495,"So, why have you returned? Hang on, how do you know who I am? Oh please, lets not delude ourselves. She told me about you. The scholar chasing after a lost bookshop. I wasnt sure what she saw in you, but now that I can see you in person, she","said, adjusting her spectacles, I suppose I can see a certain boyish charm. Is that what attracted your fiance, Mr Field? God, she really had told her everything. Do men like you ever realise the hurt you cause, flitting in and out of peoples lives? No, I suppose not. That would require some sort of intellect.","...wasn't wrong. There's something about you that's hard to ignore, a fire in your eyes that suggests you're driven by more than just curiosity. I've heard a lot about your... exploits, shall we say. The way you've been tracking down every lead, every hint, every rumor about the",booktection,non_member,300.0,"s right. You are a man of the world, a man of the world, a man of the world. You are a man of the world. You are a man of the world. You are a man of the world. You are a man of the world. You are a man of the world. You"
booktection_02940_A.txt,1,0,1.0,0.296875,0.0,-162.91059129312634,"The design of the window had been drawn, full size, and painted, on a huge wooden table which had been washed with ale to prevent the colors from running. The drawing showed the Tree of Jesse, a genealogy of Christ in picture form. Sally picked up a small piece of",thick ruby-colored glass and placed it on the design over the body of one of the kings of Israel—Jack was not sure which king: he had never been able to remember the convoluted symbolism of theological pictures.,"chalk and began to carefully examine the intricate details of the drawing. The artist had included every member of Jesse's family, from his great-grandchildren down to the youngest son, Obed, who was the father of King David. Sally's eyes widened as she studied the scene, taking in the delicate lines and vibrant colors",booktection,member,300.0," paper and began to write.

""I'm going to write a letter to my father,"" she said. ""I'm going to tell him that I'm going to marry him.""

""I'm going to tell him that I'm going to marry you,"" said Sally.

""I'm going"
booktection_15309_A.txt,0,0,1.0,0.2754098360655738,0.0,-144.252156060189,"But can I do that on my own? Without Jesses help? Ive been controlled and manipulated for so long that the thought of hatching a complex plan, of carrying it out by myself, is daunting, even terrifying. But I must try. And if I fail? I wont live like this","any longer. If I cant set myself free, then I will end my life. I will draw a bath, take a handful of sleeping pills, pour a glass of vodka over ice. Ill climb into the water and let the chemicals do their work. And then I will slip under and drown. Peacefully. Gone. On my own terms. * * * Finally, it is","The thought of failure is a heavy weight on my shoulders, but it's a risk I have to take. I've been trapped in this prison of fear and dependence for far too long, and it's time to break free. I think back to all the times I've been forced to rely on others, to follow",booktection,non_member,300.0,". I will die.

I am not a child. I am not a child. I am not a child. I am not a child. I am not a child. I am not a child. I am not a child. I am not a child. I am not a child. I am not"
booktection_15966_A.txt,0,0,1.0,0.2546583850931677,0.0,-126.7464827389922,"My eyes widened. How could he just walk away from in-progress builds without any legal counsel? And why wouldnt you have told me after you found out? Is there something else going on? She took a deep breath. Lanier, you know this is hard. Theres so much I cant say.","I crossed my arms. I knew I was deflecting. I should have been directing my anger at Bryce. But instead, it came spewing out at the one person who always had my back. I know you know something. Youre supposed to be my best friend! I expected her to apologize. Instead, she came back at me. Do you think its easy for me? Do","Lanier's expression remained stoic, but a hint of tension crept into his voice. ""I know it's hard, but I need to know what's going on. You're not just talking about the builds, are you? You're talking about something bigger. Something that could put the entire company at",booktection,non_member,300.0, I dont know what to do. I dont know what to do. I dont know what to do. I dont know what to do. I dont know what to do. I dont know what to do. I dont know what to do. I dont know what to do. I dont know what to do. I
booktection_07051_A.txt,1,0,1.0,0.3141993957703928,0.0,-162.76287151209544,"""But he never . . . I don't . . . Your Grace, I wouldn't know what to say . . ."" The queen patted her hand. ""We will tell you what to write, child. The important thing is that you urge Lady Catelyn and your brother to keep the","king's peace."" ""It will go hard for them if they don't,"" said Grand Maester Pycelle. ""By the love you bear them, you must urge them to walk the path of wisdom."" ""Your lady mother will no doubt fear for you dreadfully,"" the queen said. ""You must tell her that you are well and in our care, that we are treating you gently and seeing","""King's peace. Yes, Your Grace, I understand."" The young scribe's eyes darted nervously between the queen and the parchment in front of her. ""But, if I may be so bold, what of the Starks' claim to the North? Should I mention that as well?"" The queen",booktection,member,300.0," peace.""

""I will do that, Your Grace.""

""And I will ask that you do the same for the rest of the family.""

""I will do that, Your Grace.""

""And I will ask that you do the same for the rest of the family.""

"
booktection_07444_A.txt,1,0,1.0,0.2620481927710844,0.0,-149.947146316641,"'Vesper,' he said, holding her cold hands in his, 'we can't go on like this. We must finish with it. We are torturing each other and there is only one way of stopping it. Either you must tell me what all this is about or we must leave. At once.'","She said nothing and her hands were lifeless in his. 'My darling,' he said. 'Won't you tell me? Do you know, that first morning I was coming back to ask you to marry me. Can't we go back to the beginning again? What is this dreadful nightmare that is killing us?' At first she said nothing, then a tear rolled slowly down her cheek.","Vesper's eyes, like two dark pools of water, gazed up at him, her expression unreadable. She didn't pull her hands away, but her fingers seemed to relax in his grasp, as if the tension had seeped out of her. For a moment, they just stood there, the only",booktection,member,300.0,"

'I don't know what you mean,' she said, her voice trembling.

'I mean that I want to know. I want to know everything. I want to know everything about you. I want to know everything about me. I want to know everything about you. I want to know everything"
booktection_16401_A.txt,0,3,3.066275553464948e-07,0.3061224489795918,0.0,-146.82369253155775,"I grab Bezi and pull her toward the door just as Ms. Keane finds her shotgun on the floor. She swings it up, cursing and sputtering, a line of blood-tinged spittle hanging from her bottom lip. Her shoulder is sloped in a way that tells me its either broken or","dislocated. She struggles to get the gun under her control. Were out the front door and sprinting down the drive in a blink. Javier stumbles but doesnt let himself fall as he runs ahead of us. Were halfway down the drive when a gunshot splits the air like a bolt of lightning. I throw myself face-first into the dirt, and Bezi falls beside me.","dislocated. I don't have time to think about it, though - I'm already yanking Bezi out the door, her eyes wide with fear as she stumbles to keep up with me. We burst out into the bright sunlight, the sudden change in atmosphere making my head spin. I can hear Ms.",booktection,non_member,300.0," dislocated.

""You're a piece of work, you know that?"" I say.

""I'm not a piece of work,"" she says. ""I'm a woman.""

""You're a woman,"" I say. ""You're a woman.""

""I'm a woman"
booktection_05344_A.txt,1,1,3.896770977007691e-06,0.2739273927392739,0.0,-136.33207548735663,"He felt better now. Having succeeded by these nocturnal deliberations in bringing his struggle with the demon down to the level of a business rivalry, he felt fresh courage, indeed arrogance, take hold of him. The last remnants of fear were gone, the despondency and anxious care that had tormented","him into doddering senility had vanished, the fog of gloomy forebodings in which he had tapped about for weeks had lifted. He found himself on familiar terrain and felt himself equal to every challenge.","him for so long were now replaced by a sense of determination and a growing confidence in his own abilities. He felt like a man who had finally found his footing on a treacherous mountain path, and was now ready to face whatever challenges lay ahead.

As he stood up from his chair, the dim light of the",booktection,member,300.0," him for so long was gone. He was no longer afraid of the demon, but of the demon's power.

He was not a man to be frightened by the presence of a demon. He was not a man to be frightened by the presence of a demon.

He was not a man to be"
booktection_09841_A.txt,1,0,1.0,0.2639751552795031,0.0,-155.64355674758554,"Johnny listened in admiration. It used to look tuff. You and Soda had the coolest lookin' hair in town."" ""I know,"" I said sourly. I like fast driving and Johnny was crazy about drag races, but we both got a little green around the gills when Dally took a corner","on two wheels with the brakes screaming. Maybe it was because we hadn't been in a car for so long. Johnny and I gorged on barbecue sandwiches and banana splits. I got plenty of money. Take it easy, I don't want you gettin' sick on me. And I thought I was hungry!"" Johnny merely ate faster. I didn't slow down until I got a","too fast. The tires screeched, and the bike fishtailed, but Dally's reflexes were lightning quick. He expertly corrected the bike's trajectory, and it straightened out just in time to avoid a collision with a parked car. Johnny let out a whoop of excitement, while I just",booktection,member,300.0," and I hit the brakes. ""I'm sorry,"" I said. ""I didn't mean to."" ""You didn't mean to?"" ""I was just trying to get you to stop."" ""I'm sorry."" ""I'm sorry."" ""I'm sorry."" ""I'm sorry."" ""I'm sorry."""
booktection_05589_A.txt,1,2,1.8307088112123893e-07,0.3014705882352941,0.0,-154.72947578970343,"and as I had still much to pack away I was naturally annoyed at not having the use of the third drawer. It struck me that it might have been fastened by a mere oversight, so I took out my bunch of keys and tried to open it. The very","first key fitted to perfection, and I drew the drawer open. There was only one thing in it, but I am sure that you would never guess what it was. It was my coil of hair. ""I took it up and examined it. It was of the same peculiar tint, and the same thickness.","first key I inserted into the lock turned it, and the drawer creaked open, revealing a space that was neatly arranged, but not in the way I had expected. There were no clothes or linens, but instead, a small, leather-bound box, a folded piece of paper, and a small, silver",booktection,member,300.0," first thing I did was to open the drawer and find the key. I was so surprised that I didn't even try to open the drawer again.

I was so annoyed that I didn't even bother to look at the key. I was so annoyed that I didn't even try to open the drawer again."
booktection_12515_A.txt,0,0,1.0,0.231974921630094,0.0,-206.27904569217932,"No way, this one would look like youre coming from a convent. I think it will be nice. Youre a sis, there is no reason to dress like an old woman. Look good o, there will be many eligible bachelors at that party, Ly is inviting many of his friends","from Lagos. Show your legs or your shoulders, this thing would cover your whole body. What about Knl? Your good boy from a good family? You dont like him again? Wrl asked. I like him, Yy said, but this one, that after one year, you people are still doing boyfriend and girlfriend, maybe he is not your destined husband.","""Eligible bachelors?"" you raised an eyebrow, a hint of amusement in your voice. ""You're not exactly the one to talk, considering you're still pining after Emily from accounting."" Your friend chuckled and playfully rolled their eyes. ""Hey, that's different. I'm just being realistic",booktection,non_member,300.0,. I think you will be a good choice. I think you will be a good choice. I think you will be a good choice. I think you will be a good choice. I think you will be a good choice. I think you will be a good choice. I think you will be a good choice.
booktection_02199_A.txt,1,0,1.0,0.3512544802867383,2.433993775399777e-39,-88.91128449467942,"“Every second of the search is an encounter with God,” the boy told his heart. “When I have been truly searching for my treasure, every day has been luminous, because I’ve known that every hour was a part of the dream that I would find it. When I have been","truly searching for my treasure, I’ve discovered things along the way that I never would have seen had I not had the courage to try things that seemed impossible for a shepherd to achieve.”","searching for my treasure, every day has been luminous, because I've known that every hour was a part of the dream that I would find it. When I have been truly searching, I've felt the presence of the universe guiding me, nudging me towards the next step, the next clue, the next",booktection,member,38.613680536752206," truly searching for my treasure, every day has been luminous, because I’ve known that every hour was a part of the dream that I would find it.”

The boy’s father, who was also searching for his treasure, was also a man of faith. He was a man of the Word, a"
booktection_10806_A.txt,0,0,1.0,0.2252559726962457,0.0,-166.73572385311127,"Shes been awarded some sort of medal by the Polish queen and has been rather big-headed about itsnubbed three-quarters of her old circle, though Ive managed to stay in her good gracesThey say even the king of Paris may make an appearance this year; if so, Im sure I can",convince Leroux to make the introductions My heart gave a nervous flutter. That would shorten the duration of my field study drastically.,"...manage to finagle an invitation to the royal ball, and perhaps even secure a dance with the lovely queen herself. After all, I've had the pleasure of rubbing shoulders with royalty before, and I'm not one to shy away from a challenge. Besides, I've heard that the king of Paris is quite the",booktection,non_member,300.0," find a way to get a good seat in the royal box.

Ive been to the opera, and Ive been to the theatre, and Ive been to the opera, and Ive been to the theatre, and Ive been to the opera, and Ive been to the theatre, and I"
booktection_15110_A.txt,0,0,1.0,0.2638036809815951,0.0,-140.01061983266845,"He didnt move. Arms wrapped around Vic, trying to hold him back, and he struggled against them. He fought them as hard as he could, vision tunneling as the smooth men stood above his fathers still body. The leader bent over and picked Dad up as if he weighed nothing,","slinging him over his shoulder. He looked to the others and said, Leave nothing. Burn it all to the ground. Please, Vic begged as he kicked his legs up into the air. Please let me go to him. Theyll k-kill you, Hap growled in his ear. I dont care. Let me go! But Hap didnt. As Vic looked on, still struggling, the leader headed","and began to examine him with a detached curiosity. Vic's struggles grew more frantic, his breath coming in ragged gasps as he tried to break free from the arms that held him. He kicked out with his legs, but they were pinned to the ground, unable to move.

The leader's eyes flicked up",booktection,non_member,300.0," and Vic was sure he was going to fall.

""Dad, I'm sorry. I'm sorry.""

""I'm sorry too, Vic. I'm sorry I didn't tell you.""

""I'm sorry too, Dad. I'm sorry I didn't tell you.""

"""
booktection_11803_A.txt,0,0,1.0,0.2222222222222222,0.0,-132.59232137352228,"Youll get cold, I said. It doesnt matter. I have a feeling this conversation wont take very long. I looked up at her. She was always more intuitive than me. She was the smartest woman Id ever met. There was no point trying to find the right words because they","simply did not exist. Youre an amazing woman Oh God. What? Anything but the Its not you, its me speech.","would only get in the way. I nodded, and she smiled, a small, knowing smile that said she understood exactly what I was thinking. We stood there for a moment, the only sound the distant hum of the city and the soft rustle of leaves in the wind. I could feel the weight of the conversation",booktection,non_member,300.0, were so obvious. I was the one who was trying to find the right words. I was the one who was trying to find the right words. I was the one who was trying to find the right words. I was the one who was trying to find the right words. I was the one who was trying to
booktection_13634_A.txt,0,1,5.522175570149557e-07,0.2833333333333333,0.0,-164.721597235417,"Well leave in twenty minutes. Such a man of his word. His jaw twitched. Gabe laid down the bag and backed out the door, clicking the lock behind him again. Carefully, still feeling some aftereffects from the wine, Lore made her way over and picked up the bag, pulling out","a gown. It wasnt heavypanels of sheer dark lace made up the skirt, with a simple black bodice that dipped low in the front and back and left her arms bare. No appliques, no embroidery. Just black lace and black silk. Showtime, Lore muttered. CHAPTER THIRTY-NINE To hold both darkness and lightto hold everything the world is made ofshould be the burden of only","a small bottle of water and a few pain relievers, which she downed quickly, wincing as the cool liquid hit her dry throat. She glanced around the dimly lit room, the only sound the soft hum of the refrigerator in the kitchen. The air was thick with the scent of old books and stale",booktection,non_member,300.0," the key.

""I'm going to need a few minutes,"" she said, and she was already on her way.

""I'll be back in a minute,"" Gabe said, and he was already on his way.

""I'm going to need a few minutes,"" she repeated,"
booktection_03452_A.txt,1,3,2.3173788576968946e-06,0.2354838709677419,0.0,-158.49050207421533,"Hazel crawled through the nettles, dragging his injured leg. In a few moments the men would shine their torch on him and pick him up. He stumbled along the inner wall of the ditch, feeling the blood flowing over his foot. Suddenly he was aware of a draught against one","side of his nose, a smell of damp, rotten matter and a hollow, echoing sound at his very ear.","side of his face, and he turned to see a small opening in the earth, partially hidden by the overgrown vegetation. It was a narrow entrance to a tunnel, and for a moment Hazel hesitated, weighing the risks of seeking shelter within its darkness against the certainty of capture if he remained where he was. But",booktection,member,300.0," of the walls. He looked up and saw a man standing in the ditch, his face hidden by the nettles. He was holding a torch.

'What's the matter with you?' Hazel asked.

'I'm not sure,' the man said. 'I'm not sure if I"
booktection_16334_A.txt,0,2,5.020844469072472e-07,0.2852760736196319,0.0,-152.3047070800094,"Fuck, all thats in here is IPAs. I might as well drink grass clippings. Theres a porter in the back, I said, sipping my wine and staring at the wall. Thank God. I picked out patterns in the wall texture as Mitch cracked open the beer and dropped onto the","couch next to me. I liked Mitch. There was a reason I liked Mitch. In a moment I would remember what it was. I ran a finger along the rim of my glass, examining him. His hair flopped over his eye, too long to be respectable by exactly a centimeter, and he maintained a precise amount of stubble. Wed met at the gallery opening","couch beside me. ""Finally, something decent,"" he said, taking a long swig of the porter. I nodded in agreement, feeling a sense of relief wash over me as the hoppy bitterness of the IPAs faded from my memory. We sat in silence for a moment, the only sound the clinking",booktection,non_member,300.0," couch.

""You know, I'm not sure I'm a good person to be talking about this.""

""You're not a good person to be talking about anything.""

""I'm not a good person to be talking about anything.""

""I'm not a good person to be"
booktection_13966_A.txt,0,1,8.300348781631328e-06,0.25,0.0,-131.3504133373499,"I so often am, she joked. But what am I right about? I think its high time I got away in the off-season; its high time I spent more time with you and Henry and hopefully a new baby or two. If its okay with you, Id like to move","to Aunt Gracies from September through late March or so. Daphne squealed and clapped her hands. Nothing could make me happier, June. Well, that makes me happy. I smiled. Facing the possibility of losing camp has made me consider what a different life could look like. I can have hope.","to a smaller town, somewhere with a slower pace of life. I've been thinking about it for a while now, and I think it would be great for us to start fresh in a new place. Plus, it would be nice to have a bigger backyard for the kids to run around in. And who knows,",booktection,non_member,300.0," to the country. I don't know if I can do it, but I think I can. I think I can.

I think I can. I think I can. I think I can. I think I can. I think I can. I think I can. I think I can. I think"
booktection_11740_A.txt,0,0,1.0,0.2601626016260162,0.0,-166.58628219598904,"She was nodding, a smile playing upon her lips. I have a cute story about her. . . . Kristi managed a nod and a smile though she couldnt give two cents about any of the felines this woman found so fascinating. Fortunately, before Dana could launch into more oh-so-fascinating","anecdotes about her cats, the producers assistant returned. Flushed faced, she apologized. I know this is highly irregular, she said, then cast a disparaging glance through the door to the maze of hallways beyond.","feline anecdotes, a loud meowing sound came from the living room. The woman's eyes lit up, and she exclaimed, ""Oh, it's Luna! She's such a diva, always demanding attention."" Kristi rolled her eyes good-naturedly, and Dana continued, ""I swear, she",booktection,non_member,300.0," stories, Kristi had already finished her story.

""I'm sorry, I'm just so excited about this. I'm so excited about this. I'm so excited about this. I'm so excited about this. I'm so excited about this. I'm so excited about this. I'm so excited"
booktection_11742_A.txt,0,0,1.0,0.2202797202797203,0.0,-146.60189674515277,This was wrong. So wrong. She reached for her phone just as she saw the blood. Thick and red and smeared on the marble of the floor. She froze. Get out! Get out now! Jays voice was clanging in her ears. Call the cops! But what if someone was hurt?,"From the amount of blood, it seemed that someone had been horribly wounded. Hamilton Cookes a doctor!","She hesitated, her hand still grasping for her phone, her eyes fixed on the spreading pool of blood. She took a step back, her mind racing with worst-case scenarios. What if someone was lying there, bleeding out? What if it was... Jays voice echoed in her head again, urging her to call",booktection,non_member,300.0, What if she was hurt? She couldn't call the cops. She couldn't call the cops. She couldn't call the cops. She couldn't call the cops. She couldn't call the cops. She couldn't call the cops. She couldn't call the cops. She couldn't call the cops. She couldn
booktection_00345_A.txt,1,1,1.401345230078732e-06,0.2435424354243542,0.0,-135.46402828022838,"As Nippers once observed, Turkeys money went chiefly for red ink. One winter day I presented Turkey with a highly-respectable looking coat of my own, a padded gray coat, of a most comfortable warmth, and which buttoned straight up from the knee to the neck. I thought Turkey would appreciate","the favor, and abate his rashness and obstreperousness of afternoons. But no. I verily believe that buttoning himself up in so downy and blanket-like a coat had a pernicious effect upon him; upon the same principle that too much oats are bad for horses.","the gift, but to my surprise, he merely looked at it with a mixture of disdain and confusion. ""What's this?"" he asked, holding the coat up by the shoulders and examining it with a critical eye. ""A coat for a man who's always getting wet in the rain?"" he said with a chuck",booktection,member,300.0," it, and I was right. He was delighted.

Turkey was a very good-natured boy, and he was very fond of his mother. He was very fond of me, and he was very fond of his mother. He was very fond of me, and he was very fond of his mother"
booktection_07778_A.txt,1,0,1.0,0.2638888888888888,0.0,-137.08512104011606,"We had no money to live on, really. My fellowship to graduate school, a small trust fund I couldn’t touch for several years, and a few rapidly falling stocks my parents had given me for my twenty-first birthday. Brian had dropped out of graduate school in a fit of fury","with the establishment, but now he found himself having to take a job. Our life changed radically. We came to realize how little married couples see of each other once they crawl into the bourgeois box. Our idyll was over. The long walks, the studying together, the lazy afternoons in bed—all these belonged to a golden age that had passed. Brian now spent his","...and was now working as a freelance writer, trying to make ends meet with a string of low-paying gigs and a dwindling bank account. We had been living off his meager income for months, but it was clear that it wouldn't last much longer. The rent was due in two weeks, and I was",booktection,member,300.0,", and I was left with a small, but steady, income.

I was a little surprised to find that I was still living with my parents. I had been living with my parents for a long time, and I had been living with them for a long time. I had been living with them for a"
booktection_14465_A.txt,0,0,1.0,0.2635869565217391,0.0,-152.69179813424125,"Though Ive often wished that we could have come up with an argument that would have changed his mind, my mother believed nothing either of us could say would have swayed him. She said that he remembered his mothers agony after organ rejection, and in the end he believed that","neither dialysis nor a transplant would give him a long life. The dialysis did its job, as it had for his mother, first saving and then extending his life. But the ongoing treatments left him drained and far more vulnerable to other illnesses and infections. His immune system was compromised; he was constantly getting sick. We knew that he wasnt thriving, nor was he","the risks outweighed any potential benefits. I couldn't help but feel a sense of frustration and helplessness, knowing that we had been unable to persuade him to reconsider. My mother's words, however, offered a glimmer of understanding, and I began to see things from his perspective. The memory of his mother's",booktection,non_member,300.0," he had been the one to cause it.

""I'm sorry,"" I said. ""I don't know what to say.""

""You don't have to say anything,"" he said. ""I'm not going to say anything. I'm not going to say anything. I'm not going to"
booktection_10893_A.txt,0,0,1.0,0.2129963898916967,0.0,-159.43260328099132,"No, but she feels it. It was the closest theyd come to mentioning Gabriel since Peter had asked her months ago whether anything more had happened with him. He looked spent. Maud felt a surge of resolve. She put her hand on his knee. Come to bed? she said. In","their room, they stripped off each others clothes, and she climbed on top of him.","the softness of her voice, Peter's gaze drifted away from the window, his eyes locking onto hers. For a moment, they just looked at each other, the air thick with unspoken emotions. Then, with a quiet nod, he stood up, his movements slow and deliberate. Maud slid off the couch",booktection,non_member,300.0," the dark, she could see the light of the fire flickering in the grate. She could hear the sound of the water running. She could hear the sound of the water running. She could hear the sound of the water running. She could hear the sound of the water running. She could hear the sound of the"
booktection_10622_A.txt,0,0,1.0,0.25,0.0,-138.9663066517096,"Trump would be badly weakened in the heat of the campaign if any of his cabinet members resigned in anger. John Kelly and Kirstjen Nielsen both thought the role of DHS secretary was the most thankless job in Washington. But, as we drank, I could tell Chad was enjoying the",trappings of the office. The new headquarters. The private jet. The Secret Service detail sitting inside two black SUVs along the road in front of us.,"the conversation immensely. He was a man who had seen it all, and his years of service in the White House had given him a unique perspective on the inner workings of the Trump administration. As we sipped our drinks, he leaned in and said, ""You know, I've been thinking about writing a book about",booktection,non_member,300.0," role of secretary of state.

""I think it's a very important job,"" he said. ""I think it's a very important job. I think it's a very important job. I think it's a very important job. I think it's a very important job. I think it's a very"
