sample_id,book_id,label,length,answer,target_model,reference_model,run_length,edit_similarity,p_rlb,p_esb,log_p_esb,membership_probability,membership_threshold,suspicious,prefix,ground_truth,target_completion
BT_0102,Hedge_-_Jane_Delury,0,medium,A,llama-3.3-70b-versatile,EleutherAI/pythia-410m,1,0.2735562310030395,0.00010090441355714574,0.0,-152.08468281012028,0.48344406960339603,0.7501260772391134,False,Maud smiled as she passed the pond again. Neither Frazer nor Chris had said anything about the slippers. She was back with her people. You didnt have to be sociable in gardening. You didnt have to think about how you dressed or whether you were being clever. You didnt have,"to do what she had been doing for the past two years in Marin, chatting with the wives of Peters partners at cocktail parties as she tried to balance in heels. Even grouchy Harriet, who now stood on the porch with the pitcher of lemonade and an aggrieved look on her faceshe must have seen how Maud left the archiveswas a relief.","to worry about making small talk or pretending to be interested in something you weren't. In the garden, it was just about the plants, the soil, and the simple, satisfying work of nurturing life. Maud felt a sense of peace wash over her as she breathed in the scent of damp earth and blooming flowers"
BT_0103,Hedge_-_Jane_Delury,0,medium,A,llama-3.3-70b-versatile,EleutherAI/pythia-410m,0,0.21245421245421248,1.0,0.0,-167.03665996168274,0.4589240878372715,0.7501260772391134,False,"Fell in love. Met his vet. Fell in love. And lived quietly ever after, Maud said. Yeah, I guess. Until this bigmouthed garden historian came along. Esperanza reappeared, its silver roofs glinting. Clark waited at the trailhead with his muzzle resting on his front paws. You dont miss sculpting? Maud","said. You dont miss that feeling? It doesnt matter if I miss it, Alice said. Clark nosed her leg, and she scratched his ears. You do, Maud thought, watching her still face. Thats why those barn windows are whitewashed. But you dont know how to have it without all the rest.","asked, falling into step beside Clark as they walked towards the house. ""I mean, you were quite the artist, from what I've seen. The garden, the sculptures... it's all so beautiful."" Clark looked up at her, his tail wagging slightly, and Maud could have sworn she saw a"
BT_0104,A_Day_of_Fallen_Night_-_Samantha_Shannon,0,medium,A,llama-3.3-70b-versatile,EleutherAI/pythia-410m,0,0.1807228915662651,1.0,0.0,-146.51724652206758,0.33104308390022674,0.7501260772391134,False,"Her first wild thought was that the gallery must have been walled up. Then the hanging was drawn back, and a stricken face appeared, cast into shadow. Who in Halgalant are you? Glorian demanded. Pain and embarrassment sharpened her voice. She had not thought to see anyone up here. The","man a young man, not much older than her stared back at her in shock. My lady. Recovering, he lowered his head. Your pardon. Are you hurt? His accent was a flinty burr. She could have sworn it had the rime of the North on it. Hurt? Glorian snapped.","figure hesitated, then stepped forward, revealing a young man with a look of mortification on his face. He was dressed in a simple tunic and leggings, and a large leather satchel was slung over his shoulder. ""I... I am Eryndor Thorne,"" he stammered,"
BT_0105,Hedge_-_Jane_Delury,0,medium,A,llama-3.3-70b-versatile,EleutherAI/pythia-410m,0,0.27710843373493976,1.0,0.0,-140.04281865421217,0.47499960561090243,0.7501260772391134,False,"And Peter was nothing like Leonard. When she arrived at the house, he came down the steps as she came up. Hoping Ill make it, he said and yanked open his car door. Inside, Ella sat in bed with a popsicle. Maud put her hand on her forehead, which didnt","feel too hot. My throats on fire and Dads pissed, Ella said. Ignoring the comment, Maud plumped the pillows. I thought I was going to sit in the nurses office all day, Ella said. It was only an hour, Maud said. It turned out okay, didnt it? Going back down the hall, she was annoyed with Peter, with both of them, really, for acting","seem to have any effect on Ella's temperature. She was still flushed and her eyes looked glassy. Peter, who had been watching from the doorway, came over and sat down beside Maud. ""How is she?"" he asked, his voice low with concern. Maud shook her head. ""I'm"
BT_0106,The_Alchemist_-_Paulo_Coelho,1,medium,A,llama-3.3-70b-versatile,EleutherAI/pythia-410m,0,0.2832764505119454,1.0,0.0,-164.68853033240885,0.5181166484865012,0.7501260772391134,False,"Who knows…maybe it’s better to be like the crystal merchant: never go to Mecca, and just go through life wanting to do so, he thought, again trying to convince himself. But as he held Urim and Thummim in his hand, they had transmitted to him the strength and will of","the old king. By coincidence—or maybe it was an omen, the boy thought—he came to the bar he had entered on his first day there. The thief wasn’t there, and the owner brought him a cup of tea.","his ancestors, and the memories of his journey so far. The stones, with their strange and mystical power, seemed to be urging him forward, reminding him of the dreams and desires that had driven him to set out on his path in the first place. He thought of Fatima, and the way she had smiled at"
BT_0107,Wuthering_Heights_-_Emily_Bronte,1,medium,A,llama-3.3-70b-versatile,EleutherAI/pythia-410m,2,0.26384364820846906,8.754492228035815e-06,0.0,-174.7090090997517,0.5621597267481601,0.7501260772391134,False,"Still it became in a manner necessary. Twice or thrice Hindley's manifestation of scorn, while his father was near, roused the old man to a fury. He seized his stick to strike him, and shook with rage that he could not do it. At last our curate (we had a","curate then, who made the living answer by teaching the little Lintons and Earnshaws and farming his bit of land himself) advised that the young man should be sent to college; and Mr. Earnshaw agreed, though with a heavy spirit, for he said, ""Hindley was nought, and would never thrive as where he wandered.","curate in those days, who was a frequent visitor at Wuthering Heights) advised that Hindley should be sent away to school, to prevent further clashes between him and his father. Mr. Earnshaw, though reluctant to part with his son, eventually agreed, hoping that time and education would soften Hindley's"
BT_0108,Business_or_Pleasure_-_Rachel_Lynn_Solomon,0,medium,A,llama-3.3-70b-versatile,EleutherAI/pythia-410m,0,0.24028268551236753,1.0,0.0,-156.43747178837657,0.4725138314270151,0.7501260772391134,False,"Its the first real acknowledgment of our agreement all day, and its almost a relief that hes the first to bring it up. I think Im still deciding what I want. He chews slowly. Thoughtfully. Are you thinking of backing out? he asks. Because its okay if you are. Its","absolutely okay. No. Are you? His gaze drops to my mouth. Not one bit. When heat floods my cheeks, Im not certain if its the lack of AC or something else entirely. It occurs to me that we still barely know each otherand that Im getting paid to know him, and not the other way around.","a gentle offer, but I can sense a hint of tension beneath his calm demeanor. I study his face, trying to read between the lines. Is he hoping I'll back out, or is he genuinely indifferent? I take a deep breath, weighing my options. ""I don't know,"" I admit, my voice"
BT_0109,Hedge_-_Jane_Delury,0,medium,A,llama-3.3-70b-versatile,EleutherAI/pythia-410m,4,0.24770642201834858,6.179582356935498e-08,0.0,-153.00349712430034,0.48344406960339603,0.7501260772391134,False,"Part love story, part thriller, this novel kept me entranced until the very last page. A warm, glorious, and exciting read! Jean Kwok, author of Searching for Sylvie Lee A beautiful exploration of the fragility of family life and the inherent tension between motherhood and desire. I simply could not","put it down. Transfixing and utterly rewarding. Fiona Davis, author of The Spectacular The magnificent Delury explores the complexities of marriage, parenthood, and art in Hedge. Maud is an everywoman, relatable and strong, who finds herself at a crossroads. An unforgettable character in a story of arresting beauty and truth.","put it down. The writing is exquisite, the characters are complex and multi-dimensional, and the story is both haunting and thought-provoking. A stunning debut that will stay with me for a long time. Emily St. John Mandel, author of Station Eleven With its lush prose and razor-sharp insights, this"
BT_0110,The_Darkness_Before_Them_-_Matthew_Ward,0,medium,A,llama-3.3-70b-versatile,EleutherAI/pythia-410m,0,0.22988505747126442,1.0,0.0,-174.77804494742304,0.47499960561090243,0.7501260772391134,False,"The Countess rounded on him. “I can’t do this? The custodium is your responsibility, Jorais. Its failings are yours. I may have approved Tazah’s promotion, but you made the suggestion. And while I knew you proposed him in order to buy his silence, you never knew why I agreed. So","many little accidents while you were dragging the family name through the Gutterfields’ mire. So many secrets to be kept and bodies to be weighted down. Tazah knew them all. His reports were very thorough. And eminently verifiable.” The anger faded from her expression until she simply looked tired. “You should have supported me just now, Jorais.”","don't pretend that you're shocked or outraged by the consequences of your own actions,"" the Countess continued, her voice dripping with venom. ""You thought you were clever, using Tazah's ambition against him, but you didn't stop to consider that I might have my own reasons for wanting him in a position"
BT_0111,Harry_Potter_and_the_Chamber_of_Secrets_-_JK_Rowling,1,medium,A,llama-3.3-70b-versatile,EleutherAI/pythia-410m,0,0.23606557377049175,1.0,0.0,-177.97199208763777,0.47499960561090243,0.7501260772391134,False,"The vaults were reached by means of small, goblin-driven carts that sped along miniature train tracks through the bank’s underground tunnels. Harry enjoyed the breakneck journey down to the Weasleys’ vault, but felt dreadful, far worse than he had in Knockturn Alley, when it was opened. There was a very","small pile of silver Sickles inside, and just one gold Galleon. Mrs. Weasley felt right into the corners before sweeping the whole lot into her bag. Harry felt even worse when they reached his vault. He tried to block the contents from view as he hastily shoved handfuls of coins into a leather bag.","large pile of gold inside, but it was clear that the Weasleys had been struggling financially. There were also a few other objects, such as old family heirlooms and strange magical artifacts, but the overall impression was one of modest means. Harry couldn't help but feel a pang of worry for his friends,"
BT_0112,What_Lies_in_the_Woods_-_Kate_Alice_Marshall,0,medium,A,llama-3.3-70b-versatile,EleutherAI/pythia-410m,4,0.2808219178082192,2.0112962374696508e-05,0.0,-162.65487619163468,0.5886186844571177,0.7501260772391134,False,"No problemthat would give me more time to get back to Chester afterward. Ive got to answer this. Ill call you back in just a sec, okay? I shouldered the door open and stepped into the room. Im not going anywhere. Talk to you later. I hung up and shut","the door behind me with my foot, then typed out a reply as I moved farther into the room. The shadow was in my peripheral vision. I didnt notice it until it movedand in the same instant I realized it was a man, lunging toward me. A man with brown hair and a cold look in his eyes.","the door behind me, taking a deep breath as I scanned the room. The fluorescent lights overhead cast an unforgiving glare, making the space feel sterile and impersonal. I spotted a figure sitting in a chair, back straight and eyes fixed on me. My gaze locked onto theirs, and for a moment, we"
BT_0113,Unfortunately_Yours_-_Tessa_Bailey,0,medium,A,llama-3.3-70b-versatile,EleutherAI/pythia-410m,0,0.25290697674418605,1.0,0.0,-162.31185303349048,0.47499960561090243,0.7501260772391134,False,"Back in New York? Persona non grata. In St. Helena? Royalty. Snort. Natalie shed her sleepshirt and stepped beneath the hot shower spray. And if she thought her brother doing the deed constituted an unwanted image, it had nothing on the memory of August Cates yesterday afternoon in all his","beefcake glory. I dont have a bottomless bank account like some people in this town. If only. Natalie didnt have anything to complain about. She was living in a beautiful guest house on the grounds of a vineyard, for gods sake. But shed been living off her savings for more than a month now and she could barely open a lemonade stand, let alone","glory, standing in her kitchen, his chiseled features and piercing blue eyes making her feel like a teenager with a crush all over again. She let out a low groan as the water cascaded down her skin, trying to wash away the lingering sense of embarrassment and awkwardness that still clung to her"
BT_0114,Matilda_-_Roald_Dahl,1,medium,A,llama-3.3-70b-versatile,EleutherAI/pythia-410m,0,0.25,1.0,0.0,-166.16067741881125,0.47499960561090243,0.7501260772391134,False,"‘The first time,’ Hortensia said, ‘I poured half a tin of Golden Syrup on to the seat of the chair the Trunchbull was going to sit on at prayers. It was wonderful. When she lowered herself into the chair, there was a loud squelching noise similar to that made by","a hippopotamus when lowering its foot into the mud on the banks of the Limpopo River. But you’re too small and stupid to have read the Just So Stories , aren’t you?’","‘a giant frog sitting on a marshmallow,’ Hortensia continued, a mischievous glint in her eye. ‘The Trunchbull leapt to her feet, her face purpling with rage, and that was just the beginning. She stormed out of the assembly hall, syrup dripping from the back of"
BT_0115,The_Foxglove_King_-_Hannah_Whitten,0,medium,A,llama-3.3-70b-versatile,EleutherAI/pythia-410m,0,0.2451612903225806,1.0,0.0,-150.9335831683129,0.4725138314270151,0.7501260772391134,False,"If I were someone who partook in such things, it would make his job easier, but Ive always had a distaste for it. The corner of his mouth lifted, his bared teeth gleaming in the light of his torch. And if he tries to kill me in a less subtle","way, who can blame me for returning the favor? Disquiet thrummed in her temples. Lets hope he behaves, then. The look in Bastians eyes said part of him didnt hope for that at all. Part of him wanted a bloodbath. Up ahead, the catacombs branched again, a T of tunnels leaving no option other than left or right.","manner, I'm not sure I'd be able to defend myself. His eyes seemed to gleam with amusement at the thought, and I could sense a mixture of curiosity and hunger emanating from him. The air was thick with tension as he took a step closer, the flame from his torch casting eerie shadows on"
BT_0116,Wuthering_Heights_-_Emily_Bronte,1,medium,A,llama-3.3-70b-versatile,EleutherAI/pythia-410m,0,0.2831325301204819,1.0,0.0,-162.7258950676769,0.514942045311898,0.7501260772391134,False,"I'll read it, for I keep it yet. Any relic of the dead is precious if they were valued living. DEAR ELLEN, it begins, I came last night to Wuther- ing Heights, and heard for the first time that Catherine has been, and is yet, very ill. I must not","write to her, I suppose, and my brother is either too angry or too dis- tressed to answer what I sent him. Still, I must write to somebody, and the only choice left me is you. Inform Edgar that I'd give the world to see his face again---that my heart returned to Thrushcross Grange in twenty-four hours after I left it, and is there","mention this to anyone, for it would only cause unnecessary worry and distress. I was not aware of the severity of her condition, and I am deeply concerned. The news has shaken me to my core, and I am filled with a sense of urgency to be by her side. I must see her, and I must"
BT_0117,Lord_of_the_Rings_The_Fellowship_of_the_Ring_-_J_R_R_Tolkien,1,medium,A,llama-3.3-70b-versatile,EleutherAI/pythia-410m,0,0.2691131498470948,1.0,0.0,-163.38726596999913,0.4882753786452314,0.7501260772391134,False,"Frodo looked round. It did look like home. Many of his own favourite things – or Bilbo’s things (they reminded him sharply of him in their new setting) – were arranged as nearly as possible as they had been at Bag End. It was a pleasant, comfortable, welcoming place; and","he found himself wishing that he was really coming here to settle down in quiet retirement. It seemed unfair to have put his friends to all this trouble; and he wondered again how he was going to break the news to them that he must leave them so soon, indeed at once. Yet that would have to be done that very night, before they","the familiar sights and smells seemed to envelop him in a warm, comforting hug. The armchair by the window, the old wooden desk, the bookshelves lined with well-worn volumes - all were just as he remembered them, yet somehow they seemed to have taken on a new significance in this new setting. As"
BT_0118,The_Darkness_Before_Them_-_Matthew_Ward,0,medium,A,llama-3.3-70b-versatile,EleutherAI/pythia-410m,0,0.2646239554317549,1.0,0.0,-191.11177879944444,0.5945566061845131,0.7501260772391134,False,Ardin Javar was a bear of a man with a bushy greying beard and a permanent scowl as thunderous as his tone. Long years in the Bascari custodium had taught him how to get his own way through force of physical presence and heavy-jowled bluster; elevation to the rank of,"templar had only encouraged the habit. It was inevitable that he’d grown so arrogant as to remove himself from hierarchy altogether by rousing Undertown into open revolt. Whatever humility he’d earned through eventual disgrace was buried deep. His every word was uttered a fraction too loud, his every gesture designed to centre himself in the onlooker’s eye.","Prefect had only served to amplify his already formidable demeanor, striking fear into the hearts of even the most hardened veterans who served under him. His broad shoulders and imposing frame seemed chiseled from the very stone of the custodium's fortress walls, and the weight of his gaze could crush the spirits of those who dared"
BT_0119,The_Age_of_Innocence_-_Edith_Wharton,1,medium,A,llama-3.3-70b-versatile,EleutherAI/pythia-410m,0,0.2646048109965635,1.0,0.0,-145.58501709229313,0.47499960561090243,0.7501260772391134,False,"""Safer from loving me?"" Her profile did not stir, but he saw a tear overflow on her lashes and hang in a mesh of her veil. ""Safer from doing irreparable harm. Don't let us be like all the others!"" she protested. ""What others? I don't profess to be different from","my kind. I'm consumed by the same wants and the same longings."" She glanced at him with a kind of terror, and he saw a faint colour steal into her cheeks. ""Shall I--once come to you; and then go home?"" she suddenly hazarded in a low clear voice. The blood rushed to the young man's forehead.","""anyone else,"" he continued, his voice low and urgent. ""I only know that I've never felt this way about anyone before. And I think you feel it too, don't you?"" He took a step closer, his eyes locked on hers, willing her to turn and face him. The tear that"
BT_0120,Lord_of_the_Rings_The_Fellowship_of_the_Ring_-_J_R_R_Tolkien,1,medium,A,llama-3.3-70b-versatile,EleutherAI/pythia-410m,0,0.26086956521739135,1.0,0.0,-151.99744478380308,0.47499960561090243,0.7501260772391134,False,"At first Frodo felt as if he had indeed been turned into stone by the incantation. Then a wild thought of escape came to him. He wondered if he put on the Ring, whether the Barrow-wight would miss him, and he might find some way out. He thought of himself","running free over the grass, grieving for Merry, and Sam, and Pippin, but free and alive himself. Gandalf would admit that there had been nothing else he could do.","slipping on the Ring and becoming invisible, and then making a dash for the door, hoping to escape into the night. But as soon as the idea occurred to him, he knew it was futile. The Barrow-wight's power was too strong, and the weight of the barrow's darkness was crushing him"
BT_0121,A_Day_of_Fallen_Night_-_Samantha_Shannon,0,medium,A,llama-3.3-70b-versatile,EleutherAI/pythia-410m,1,0.2214765100671141,2.720898237384972e-06,0.0,-168.36912338982802,0.4725138314270151,0.7501260772391134,False,"Furtia and I will get her away. Taugran is much stronger than Furtia, Nikeya protested. You know this, Dumai. Not for long. I feel the coming of the star. It was true. Her awareness of it was taut and strong, a string pulled along the neck of a lute, tuned","to something that moved closer by the hour. Nikeya, Unora said quietly, touching her shoulder, will you leave us a moment, and watch over Epabo? Of course. Nikeya dealt Dumai a concerned look and went back to the tent. Unora took Dumai by the cheek. Do not go to Muysima. I have to I wished, Dumai.","to the perfect pitch. The vibrations of the star's energy hummed through her, a gentle buzzing that seemed to amplify her senses and heighten her connection to the world around her. Nikeya's eyes narrowed, her gaze darting between Dumai and Furtia as she struggled to comprehend the plan. """
BT_0122,Unfortunately_Yours_-_Tessa_Bailey,0,medium,A,llama-3.3-70b-versatile,EleutherAI/pythia-410m,0,0.2761394101876675,1.0,0.0,-144.10056322114542,0.47499960561090243,0.7501260772391134,False,"Still, he couldnt walk away from Natalie if she needed him. Not when shed sucked it up and asked for assistance when it clearly had been very difficult to set aside her pride. No, hed dwell on it forever. So he crossed the stupid street in his hot, restrictive suit","with his molars grinding together, scanning the crowd for the black-haired goddess he would never get to sleep with but would apparently be marrying, because hed lost his fucking mind. It was so hot under the tent that he immediately started to sweat. Why did these people insist on gathering to celebrate fermented grape juice? Had none of them heard of baseball? Now that","and made his way back to where Natalie was standing, her eyes fixed on him with a mixture of relief and embarrassment. He could tell she was still struggling to come to terms with having to ask for help, and he admired her for it. As he approached her, he loosened his tie, feeling a bit more"
BT_0123,Unfortunately_Yours_-_Tessa_Bailey,0,medium,A,llama-3.3-70b-versatile,EleutherAI/pythia-410m,0,0.24460431654676262,1.0,0.0,-142.86828486057402,0.4589240878372715,0.7501260772391134,False,"Natalie followed, smiling and thanking people who congratulated her as she passed. When they reached a quiet corner of the train car, Corinne kept a serene smile on her face, but there was no mistaking the temper in her eyes. Dont you think it would have been nice to give","us a little prewarning before roping your brother and me into this stunt? Yes, I do, actually. That was my intention In the space of thirty minutes, you and this . . . ape have turned us into a spectacle. All at once, Natalies blood rose to a rollicking boil. Hes a war veteran.","me a heads up before announcing our engagement to the entire train?"" Corinne's voice was low and even, but the tension in her words was palpable. Natalie's smile faltered for a moment, before she regained her composure and reached out to take Corinne's hand. ""I'm sorry, I just"
BT_0124,The_Age_of_Innocence_-_Edith_Wharton,1,medium,A,llama-3.3-70b-versatile,EleutherAI/pythia-410m,0,0.27455919395466,1.0,0.0,-183.87103107851,0.5945566061845131,0.7501260772391134,False,"She regarded it (once her clothes were ordered) as merely an enlarged opportunity for walking, riding, swimming, and trying her hand at the fascinating new game of lawn tennis; and when they finally got back to London (where they were to spend a fortnight while he ordered HIS clothes) she","no longer concealed the eagerness with which she looked forward to sailing. In London nothing interested her but the theatres and the shops; and she found the theatres less exciting than the Paris cafes chantants where, under the blossoming horse-chestnuts of the Champs Elysees, she had had the novel experience of looking down from the restaurant terrace on an audience of ""cocottes,"" and having","was delighted to find that their social calendar was filled with invitations to outdoor events and gatherings, where she could showcase her new skills and enjoy the company of their friends. The fortnight in London passed quickly, with days spent shopping, attending parties, and taking long walks in the park, and she found herself feeling more care"
BT_0125,The_Age_of_Innocence_-_Edith_Wharton,1,medium,A,llama-3.3-70b-versatile,EleutherAI/pythia-410m,0,0.23676012461059193,1.0,0.0,-191.33462971600238,0.4882753786452314,0.7501260772391134,False,"One of these rooms had been turned into a bedroom by Mrs. Mingott when the burden of flesh descended on her, and in the adjoining one she spent her days, enthroned in a large armchair between the open door and window, and perpetually waving a palm-leaf fan which the prodigious",projection of her bosom kept so far from the rest of her person that the air it set in motion stirred only the fringe of the anti-macassars on the chair-arms. Since she had been the means of hastening his marriage old Catherine had shown to Archer the cordiality which a service rendered excites toward the person served.,"heat of the summer had rendered a necessary accompaniment to her existence. The room was a testament to her former grandeur, with its intricately carved furniture and lavish tapestries, now slightly faded but still exuding an air of opulence. As she sat, a vision of faded elegance, her eyes would"
BT_0126,Happy_Place_-_Emily_Henry,0,medium,A,llama-3.3-70b-versatile,EleutherAI/pythia-410m,0,0.21649484536082475,1.0,0.0,-181.45565343275666,0.4725138314270151,0.7501260772391134,False,"It makes my heart ache. Not just the memory but the smell, the cedar and sawdust and that touch of something thats all Wyn to me. You dont mind being out here? I ask, walking along the table in-process, its top sanded down to be refinished. I always loved it","out here, he says. So after the accident, my parents were adamant about getting me back out before I started fixating. It worked, mostly. I pause, fingers stilling on the table, and look back at him. I like seeing you here. He crosses toward me, gently takes my hips in his hands.","when he worked on projects like this, the way his hands moved deftly over the wood, the concentration on his face. It was as if he became one with the material, coaxing out its hidden beauty. I run my fingers over the smooth surface, feeling the slight grooves where the sandpaper had passed"
BT_0127,Hedge_-_Jane_Delury,0,medium,A,llama-3.3-70b-versatile,EleutherAI/pythia-410m,1,0.28828828828828834,4.320808784541441e-06,0.0,-161.96090484503657,0.5842430600814934,0.7501260772391134,False,"You cant judge a book by its cover, Louise singsonged and waved her bouquet. I know that, Ella said. Its justhe kind of freaks me out. The way he looks without looking. I see what you mean, Maud said. But hes nice. I promise. Hes just different. Chris had looked","at Ella the same way he looked at Louise, which was the same way that he sometimes looked at Maud or Gabriel or his father. There was nothing sexual to the gaze. But maybe it was enough to be stared at by a man for Ella to feel uncomfortable. As they took the shortcut through the orchard, Maud remembered visiting a public pool with","at them with an intensity that was unnerving, his eyes seeming to bore into their souls without actually focusing on them. It was as if he was seeing right through them, but not really seeing them at all. Ella shivered at the memory, despite the warmth of the summer evening. ""I'm sure he's"
BT_0128,Bartleby_the_Scrivener_A_Story_of_Wall_Street_-_Herman_Melville,1,medium,A,llama-3.3-70b-versatile,EleutherAI/pythia-410m,0,0.28846153846153844,1.0,0.0,-166.44467556476593,0.5842430600814934,0.7501260772391134,False,"Their fits relieved each other like guards. When Nippers was on, Turkeys was off; and vice versa. This was a good natural arrangement under the circumstances. Ginger Nut, the third on my list, was a lad some twelve years old. His father was a carman, ambitious of seeing his son","on the bench instead of a cart, before he died. So he sent him to my office as student at law, errand boy, and cleaner and sweeper, at the rate of one dollar a week. He had a little desk to himself, but he did not use it much. Upon inspection, the drawer exhibited a great array of the shells of various sorts of","advance in life, and had persuaded him to take a clerkship in our office, with the understanding that he was to be put to school at night, and learn accountancy. Ginger Nut had a small desk to himself, and was supposed to be studying the principles of arithmetic, but in reality, he spent most of"
BT_0129,Oliver_Twist_-_Charles_Dickens,1,medium,A,llama-3.3-70b-versatile,EleutherAI/pythia-410m,2,0.25,5.034362970945949e-08,0.0,-173.9272132604383,0.48344406960339603,0.7501260772391134,False,"Giles.' 'I hope you don't mean to say, sir,' said Mr. Giles, trembling, 'that he's going to die. If I thought it, I should never be happy again. I wouldn't cut a boy off: no, not even Brittles here; not for all the plate in the county, sir.' 'That's not","the point,' said the doctor, mysteriously. 'Mr. Giles, are you a Protestant?' 'Yes, sir, I hope so,' faltered Mr. Giles, who had turned very pale. 'And what are YOU, boy?' said the doctor, turning sharply upon Brittles. 'Lord bless me, sir!' replied Brittles, starting violently; 'I'm the same as Mr. Giles, sir.","the point, Mr. Giles,' replied the gentleman, 'although I must say that your devotion to the boy does you great credit. No, the fact is, Oliver's condition is quite critical, and I fear for his recovery. The fever has taken a turn for the worse, and the doctor holds out little hope"
BT_0130,The_Darkness_Before_Them_-_Matthew_Ward,0,medium,A,llama-3.3-70b-versatile,EleutherAI/pythia-410m,0,0.23142857142857143,1.0,0.0,-180.14992281456944,0.47499960561090243,0.7501260772391134,False,"“The Eternity King too requires an explanation,” said the thin, darkly handsome man standing opposite Salenna. The lopsided shrug of his heavy scarlet robes oozed self-deprecation, a display of effortless charm Damant would have found more compelling had it not so plainly been rehearsed. Emissaries of the throne were seldom","given to spontaneity. For all his cultivated diffidence, Julan Aroth wielded the greatest power of those present, for he reported to the Voice of Caradan Diar – which was as good as speaking directly with the deathless king as made no difference. Indeed, no one had spoken with the Eternity King in living memory – not for many Ages of Fire – for his","...so forthcoming with their vulnerabilities, and Damant's instincts told him that this man's affable demeanor was a carefully crafted facade. The Eternity King, a figure shrouded in mystery and speculation, was not a topic one would expect to be broached so casually, especially not by an emissary of"
BT_0131,Lord_of_the_Rings_The_Fellowship_of_the_Ring_-_J_R_R_Tolkien,1,medium,A,llama-3.3-70b-versatile,EleutherAI/pythia-410m,1,0.3087248322147651,9.599297356999159e-08,0.0,-184.20460852290853,0.8319318676930273,0.7501260772391134,True,"In a chair, at the far side of the room facing the outer door, sat a woman. Her long yellow hair rippled down her shoulders; her gown was green, green as young reeds, shot with silver like beads of dew; and her belt was of gold, shaped like a chain","of flag-lilies set with the pale-blue eyes of forget-me-nots. About her feet in wide vessels of green and brown earthenware, white water-lilies were floating, so that she seemed to be enthroned in the midst of a pool.","of intertwined flowers, each petal delicately crafted to resemble the first blooms of spring. Her eyes, an unsettling shade of green that seemed almost otherworldly, were fixed intently on the door, as if she awaited someone, or something. The air around her seemed to vibrate with an aura of calm,"
BT_0132,1984_-_George_Orwell,1,medium,A,llama-3.3-70b-versatile,EleutherAI/pythia-410m,0,0.22580645161290325,1.0,0.0,-186.88143953308463,0.47499960561090243,0.7501260772391134,False,"Suppose that we quicken the tempo of human life till men are senile at thirty. Still what difference would it make? Can you not understand that the death of the individual is not death? The party is immortal.' As usual, the voice had battered Winston into helplessness. Moreover he was","in dread that if he persisted in his disagreement O'Brien would twist the dial again. And yet he could not keep silent. Feebly, without arguments, with nothing to support him except his inarticulate horror of what O'Brien had said, he returned to the attack. 'I don't know--I don't care. Somehow you will fail.","incredibly tired. The monotonous drone of O'Brien's voice, the stifling atmosphere of the cell, and the lingering pain from the previous sessions of torture had all combined to break his resistance. He felt his mind clouding, his thoughts becoming disjointed and unclear. The words ""the party is immortal"
BT_0133,Unfortunately_Yours_-_Tessa_Bailey,0,medium,A,llama-3.3-70b-versatile,EleutherAI/pythia-410m,0,0.2520547945205479,1.0,0.0,-180.4190688021481,0.4882753786452314,0.7501260772391134,False,"They might be working together for a greater cause in public. In private, his favorite pastime was scorning her for being born into privilege while hed done life the hard way. Although . . . she didnt know a lot about the path hed taken. Maybe she should find out.","Just in case anyone asked. She should probably know at least the basics about her fake fianc. Psst, came a hiss from the darkness. Natalie lurched for the knife block, pausing only when Hallie stepped into the dim kitchen wearing a Stanford shirt that went well past her knees. Jesus, Natalie breathed, slapping a hand to the middle of her chest, positive her heart","As she pondered this, a spark of curiosity ignited within her. She had always sensed that there was more to him than met the eye, that the rough exterior and biting comments hid a complex and possibly painful history. The way he spoke about his past was always laced with a mix of bitterness and defensiveness"
BT_0134,Lord_of_the_Rings_The_Fellowship_of_the_Ring_-_J_R_R_Tolkien,1,medium,A,llama-3.3-70b-versatile,EleutherAI/pythia-410m,0,0.3031161473087819,1.0,0.0,-175.5613278252713,0.6659620771385477,0.7501260772391134,False,"Then all listened while Elrond in his clear voice spoke of Sauron and the Rings of Power, and their forging in the Second Age of the world long ago. A part of his tale was known to some there, but the full tale to none, and many eyes were turned","to Elrond in fear and wonder as he told of the Elven-smiths of Eregion and their friendship with Moria, and their eagerness for knowledge, by which Sauron ensnared them. For in that time he was not yet evil to behold, and they received his aid and grew mighty in craft, whereas he learned all their secrets, and betrayed them, and forged secretly in the","toward him as he spoke of the Dark Lord's power and the treachery of Celebrimbor, the son of Curufin, who had forged the Rings of Power under Sauron's guidance. Elrond's words wove a spell of fascination and horror, and the room grew quieter, as"
BT_0135,The_Spectacular_-_Fiona_Davis,0,medium,A,llama-3.3-70b-versatile,EleutherAI/pythia-410m,0,0.2739273927392739,1.0,0.0,-149.33705582935363,0.47499960561090243,0.7501260772391134,False,"Not when Im finally finding my way in the world. I miss you. Her eyes burned. I miss you, too. Nathaniel comes over every few days, we have a drink together, said Simon. Hes a good man. A better son than she was a daughter. Listen, Ive been working with","the police on the case, trying to help them catch the bomber. A friend of mine whos a doctor is consulting as well. Simons eyes registered surprise. A Rockette and a doctor consulting with the police? I would say thats the least likely duo to crack the mystery of the Big Apple Bomber if ever I saw one.","Nathaniel on a project, trying to get the family business back on its feet. He's been a huge help, and I have to admit, it's been nice to have some company around here. But it's not the same as having you home, he said, his voice cracking slightly. She looked away"
