id,dataset,label,membership,run_length,p_rlb,edit_similarity,p_esb,prefix,ground_truth,target_completion,target_model,reference_model
booktection_11429_A.txt,booktection,0,non_member,0,1.0,0.23694779116465858,4.853652511426598e-29,"Agata’s shadow lands across me and I flinch. She only stares out over the land with an expression I can’t make out. It’s too big to take in, all the things that happened me. I don’t know which way to go with them. Once we’re in the city, I know,", there’ll only be more to try and understand. But it will be over; there will be an ending., I’ll have to start over. I’ll have to start over with my life. I’ll have to start over with my memories. I’ll have to start over with my love. I’ll have to start over with my heart. I’ll have to start over with my soul. I’ll have to start over with,Qwen/Qwen2.5-1.5B,Qwen/Qwen2.5-0.5B
booktection_15755_A.txt,booktection,0,non_member,3,0.0037433805409818888,0.3248175182481752,9.34055882422823e-25,"I have devoted an entire lifetime to escaping the confines of this wretched place, only to find myself further entangled in its gnarled roots and oppressed by its looming towers. I am now satisfied that no one born on this land can wipe the dust of it from ones heels. I held my flushed cheeks with the"," palm of my hands. Was this it? What I had been searching for all of these years? Wrenville Hall is a spectre that haunts us all from one generation to the next  I was almost too afraid to touch the paper  I had some irrational fear that, having survived all these years, it"," palm of my hand, and I felt the heat of the sun on my face. I felt the wind on my face, and I felt the sand on my face. I felt the sand on my face, and I felt the sand on my face. I felt the sand on my face, and I felt the sand",Qwen/Qwen2.5-1.5B,Qwen/Qwen2.5-0.5B
booktection_15954_A.txt,booktection,0,non_member,1,0.26608526706695557,0.3194444444444444,6.928640679602975e-33,"Were back here again, the two of you keeping secrets from me. Do you know how it feels for the two people you love the most to just leave you totally out in the cold? I feel as if the wind has been knocked out of me. No, thats great, Daphne, lets just go right"," back there. Call me in six months when hes dying to get married and youre on the verge of falling apart. Cant wait to clean that up. Again. I am expecting her to be upset, so Im trying to maintain my composure despite my heart beating out of my chest. I seriously dont know how you could"," back to the way things were. I dont want to hear about your new boyfriend, or your new job, or your new car. I dont want to hear about your new friends, or your new house, or your new clothes. I dont want to hear about your new husband, or your new wife, or your",Qwen/Qwen2.5-1.5B,Qwen/Qwen2.5-0.5B
booktection_02431_A.txt,booktection,1,member,3,0.025091785937547684,0.19999999999999996,0.0,"At first he felt nothing. The floor of the compartment was bare, smooth stone. Then, feeling deeper, reaching his arm in under the Rose Line, he touched something! A thick stone tablet. Getting his fingers around the edge, he gripped it and gently lifted the tablet out. As he stood and examined his"," find, he realized he was holding a rough-hewn stone slab with engraved words."," find, he saw that it was a small, square box. The lid was made of a dark wood, and the box itself was made of a lighter wood. He could see that the box was closed, but he could feel that it was not locked. He could feel that it was not locked because he could feel",Qwen/Qwen2.5-1.5B,Qwen/Qwen2.5-0.5B
booktection_13407_A.txt,booktection,0,non_member,0,1.0,0.2754716981132076,3.270578872688331e-30,"Even better to run  home  home, all those klicks west again, get to my island, stomp up the stairs, slam my bedroom door. For a moment I can smell the cool salty freshness, the clean linen. The riches we had. I close my eyes, breathe out the salt air of"," home. More real than what’s happening in front of me. Ash and B-Troop are near now, and when I look at our house mother I think she’s staring back at me till I realize she’s looking at Boyle. I glance behind and he’s returning her look, his eyes narrowed, his face"," the sea, the air of the island, the air of the house, the air of the room, the air of the bed, the air of the sheets, the air of the pillow, the air of the night, the air of the morning, the air of the day, the air of the world, the",Qwen/Qwen2.5-1.5B,Qwen/Qwen2.5-0.5B
booktection_11382_A.txt,booktection,0,non_member,0,1.0,0.2204081632653061,1.418284627460969e-32,"But I neither longed for nor resented him, as Id always sensed he believed. Though Id been hurt and humiliated by his rejection, it had, I soon realized, freed me and offered clarity. I would never again risk poisoning TNO for myself by falling for or trying to date anyone there. And this"," decision made me see that there was a different way I wrote when, even subconsciously, I was seeking male approval, male sexual approval: a more coy way, more reserved, more nervous about being perceived as angry or vulgar."," was a relief. I had been in love with TNO for years, and I had been hurt by his rejection. I had been hurt by his rejection, and I had been in love with TNO for years. I had been in love with TNO for years, and I had been hurt by his rejection.",Qwen/Qwen2.5-1.5B,Qwen/Qwen2.5-0.5B
booktection_12252_A.txt,booktection,0,non_member,1,0.9884138703346252,0.2551020408163265,0.0,"As a species, Bliddits were far from imposing. They stood merely a meter tall, with rounded, bulbous bodies, short legs, and thin arms. In contrast, Liquilids, his own kind, grew six times longer, boasting powerful muscles capable of crushing any prey. Not that they had resorted"," to such primitive methods of obtaining food in over a thousand years, but the strength remained ingrained in their biology."," to that yet. Bliddits were peaceful creatures, content to live in small groups and forage for food. They were also very curious, and often ventured into the open to explore. This was a mistake. Liquilids were not so forgiving. They were quick to attack, and their powerful arms were capable of",Qwen/Qwen2.5-1.5B,Qwen/Qwen2.5-0.5B
booktection_01797_A.txt,booktection,1,member,0,1.0,0.23904382470119523,6.534373354016953e-35,"You will,' said Rose, after a pause, 'take some money from me, which may enable you to live without dishonesty--at all events until we meet again?' 'Not a penny,' replied the girl, waving her hand. 'Do not close your heart against all my efforts to help you,' said Rose",", stepping gently forward. 'I wish to serve you indeed.' 'You would serve me best, lady,' replied the girl, wringing her hands, 'if you could take my life at once; for I have felt more grief to think of what I am, to-night, than I ever did before, and",. 'I am not a selfish person. I have no selfishness in my heart. I am not a woman who would take advantage of you. I am not a woman who would be a thief. I am not a woman who would be a liar. I am not a woman who would be a cheat. I,Qwen/Qwen2.5-1.5B,Qwen/Qwen2.5-0.5B
booktection_08940_A.txt,booktection,1,member,0,1.0,0.2857142857142857,0.0,"Marner was highly thought of in that little hidden world, known to itself as the church assembling in Lantern Yard; he was believed to be a young man of exemplary life and ardent faith; and a peculiar interest had been centred in him ever since he had fallen, at a prayer-meeting, into a mysterious"," rigidity and suspension of consciousness, which, lasting for an hour or more, had been mistaken for death. To have sought a medical explanation for this phenomenon would have been held by Silas himself, as well as by his minister and fellow-members, a wilful self-exclusion from the spiritual significance that might lie therein"," trance, and been seen to rise from the ground, and walk about the room, and then to vanish. The story of this trance was told in the church, and was believed by all to be true. It was said that the young man had been in a state of ecstasy, and had been carried away by the",Qwen/Qwen2.5-1.5B,Qwen/Qwen2.5-0.5B
booktection_14532_A.txt,booktection,0,non_member,2,0.05208748206496239,0.31986531986531985,1.244654952533595e-27,"Even as that thought occurs to him, an extraordinary thing happens. A quarter of a mile earlier, leaving Protean Cybernetics, Gog and Magog crossed the nearest highway; they are a mile and a half from the next two-lane back road, between towns and in rough terrain. They top a rise",", and at the bottom of the hill stands an SUV, recently arrived and warm enough to project a strong heat signature. As the dog-form robots pass the vehicle, an eerie figure materializes beyond it, a tall man, all but faceless in this green light that favors shape over detail. He isnt as bright as",", and the road is in sight. They are in the middle of a field, and the road is on the far side of the field. They are in the middle of a field, and the road is on the far side of the field. They are in the middle of a field, and the road is on",Qwen/Qwen2.5-1.5B,Qwen/Qwen2.5-0.5B
booktection_04977_A.txt,booktection,1,member,2,0.005283782724291086,0.2668918918918919,0.0,"""Three's enough."" Piggy's glasses flashed. ""I was with him when he found the conch. I was with him before anyone else was."" Jack and the others paid no attention. There was a general dispersal. Ralph, Jack and Simon jumped off the platform and walked along the sand past the bathing"," pool. Piggy hung bumbling behind them. ""If Simon walks in the middle of us,"" said Ralph, ""then we could talk over his head."" The three of them fell into step. This meant that every now and then Simon had to do a double shuffle to catch up with the others. Presently Ralph", pool. The water was still warm from the sun. The children had not yet had time to dry off. They were still wearing their bathing suits. The sun was shining on their hair and skin. The sand was still warm to the touch. The children were still hungry. They had not eaten since breakfast. They were,Qwen/Qwen2.5-1.5B,Qwen/Qwen2.5-0.5B
booktection_07420_A.txt,booktection,1,member,1,0.302977055311203,0.27142857142857146,0.0,"I whipped my head around and saw her coming from a hall half-hidden behind the stairway. She had Bella cradled gently in her arms, a harsh sneer on her face for me. Like I’d brought her the greatest gift ever. I watched how carefully Rosalie laid Bella out on the couch. I"," watched how, despite that, Bella turned white and held her breath—like she was set on not making any noise no matter how much it hurt. He tried to make it look as if he was just sweeping her hair back, but it looked like a doctor’s examination to me. It doesn’t help us take care", watched her turn off the lights and lock the door. I watched her sit down on the edge of the couch and wrap her arms around her knees. I watched her cry. I watched her sob. I watched her scream. I watched her over and over again. I was so far away. I was so far away,Qwen/Qwen2.5-1.5B,Qwen/Qwen2.5-0.5B
booktection_12344_A.txt,booktection,0,non_member,0,1.0,0.2589641434262948,1.7095841264762768e-43,"Youve really got to stop doing this, one of the EMTs joked, yelling over the sound of the blades. Last time, I promise, I mumbled, and he shushed me again. And then, despite my best efforts, I faded. Consciousness seeped back slowly, punctuated by"," the soft beeping of a monitor. With my eyes closed and my body cocooned in the half oblivion of morphine, I might have been eleven years old again."," flashes of light. I could feel the blade, the cold metal of it, and I could feel the heat of the fire. I could feel the heat of the fire, and I could feel the blade, the cold metal of it. I could feel the heat of the fire, and I could feel the blade,",Qwen/Qwen2.5-1.5B,Qwen/Qwen2.5-0.5B
booktection_00345_A.txt,booktection,1,member,1,0.4136996269226074,0.27459016393442626,2.0022573058653695e-37,"As Nippers once observed, Turkeys money went chiefly for red ink. One winter day I presented Turkey with a highly-respectable looking coat of my own, a padded gray coat, of a most comfortable warmth, and which buttoned straight up from the knee to the neck. I thought Turkey would appreciate the favor",", and abate his rashness and obstreperousness of afternoons. But no. I verily believe that buttoning himself up in so downy and blanket-like a coat had a pernicious effect upon him; upon the same principle that too much oats are bad for horses.",", but he did not. He was not a man to be won by a coat of any kind. He was a man of the old school, and he was not a man to be won by a coat of any kind. He was a man of the old school, and he was not a man to be won",Qwen/Qwen2.5-1.5B,Qwen/Qwen2.5-0.5B
booktection_03090_A.txt,booktection,1,member,0,1.0,0.3107142857142857,1.5414283107572988e-44,"He walked in and scanned the room. Could this even be the same place? He shuddered at the whisper of lurking dark thoughts and again locked them out. Across the room a hallway disappeared at an angle. Glancing around the corner into the living room, his eyes searched out the spot near the fireplace, but"," there was no stain marring the wood surface. He noticed that the room was decorated tastefully, with art that looked like it had been either drawn or handcrafted by children.", it was empty. He turned back to the kitchen and began to walk toward the door. The door was locked. He tried the handle and it was locked. He tried the knob and it was locked. He tried the latch and it was locked. He tried the hinges and they were locked. He tried the hinges and,Qwen/Qwen2.5-1.5B,Qwen/Qwen2.5-0.5B
booktection_11503_A.txt,booktection,0,non_member,0,1.0,0.2740524781341108,7.94918783752932e-40,"She had a list of everyone from the central office who  would be there tomorrow, plus the coaching supervisors from some key regions. Next to each, she’d highlighted strengths, weaknesses, and special skills. I flipped the pages. When I met her gaze, she was quick to explain, so quick it was more like"," me fumbling for words than how Pearl normally spoke. “If you’re planning to arrange it with central leadership and marketing versus accounting and coaching, I think the numbers would be balanced, but we’d have a slight advantage even though there might be more athletes on the coaching and accounting team.” She pointed one delicate finger at"," a blur. “I’m not sure I can do this. I’m not sure I’m cut out for this. I’m not sure I can do this.” I was in the middle of a meeting, and I was not cut out for this. I was not cut out for this. I was not cut out",Qwen/Qwen2.5-1.5B,Qwen/Qwen2.5-0.5B
booktection_02575_A.txt,booktection,1,member,0,1.0,0.2008196721311475,2.897885224223722e-42,"The speed with which the current caught him was frightening. He felt himself propelled downriver instead of across. The water rushed over his head and he forced himself up through it to catch his breath. In the darkness he could not see how far out into the river he had been swept, but he could feel the current;"," he continued kicking his way across it, even as it pushed him sideways against his will."," it was strong. He was not sure how long he had been in the water, but he knew that he had to get out of it. He could not swim, but he knew that he could walk. He had to walk. He had to get out of the river and find a place where he could walk.",Qwen/Qwen2.5-1.5B,Qwen/Qwen2.5-0.5B
booktection_15064_A.txt,booktection,0,non_member,0,1.0,0.25,1.484952021970044e-29,"In one photo hes holding a cigarette in each hand, arms out like a scarecrow. Rachel Popa, Beth Docherty, and Donna Goldbeck, posing like Charlies Angels. Beth, like Bendt and Sakina John and Mike Stiles, is fresh from the Camelot stage. Sakina still wears her"," Morgan le Fay makeup, the long wings of eyeliner. The fact that Mikes cast had just come off put a speed limit on the night; the group couldnt have run down the trail either there or back. Dorian Culler. Theres a shot of just him, leaning against a tree, eyes"," stage costume, but she's not in a play. She's in a movie. She's in a movie about a movie. She's in a movie about a movie about a movie. She's in a movie about a movie about a movie about a movie. She's in a movie about a movie about a movie",Qwen/Qwen2.5-1.5B,Qwen/Qwen2.5-0.5B
