id,dataset,label,membership,prefix,ground_truth,target_completion,run_length,p_rlb,edit_similarity,p_esb,log_p_esb,target_model,reference_model
WikiMIA_WikiMIA_length256_00061.txt,WikiMIA_length256,1,member,"Patagotitan is a genus of titanosaurian sauropod dinosaur from the Cerro Barcino Formation in Chubut Province, Patagonia, Argentina. The genus contains a single species known from at least six young adult individuals, Patagotitan mayorum, which was first announced in 2014 and then validly named in 2017 by José Carballido and","colleagues. Preliminary studies and press releases suggested that Patagotitan was the largest known titanosaur and land animal overall, with an estimated length of 37 m (121 ft) and an estimated weight of 69 tonnes (76 short tons). Later research revised the length estimate down to 31 m (102 ft) and weight estimates down to approximately 50–57 tonnes (55–63 short tons), suggesting that Patagotitan was","Diego Pol. The name ""Patagotitan"" comes from the Patagonia region where the fossils were found, and ""titan"" is a reference to the massive size of the animal. The species name ""mayorum"" is a Latinized form of the Mayo family, who were the landowners of",0,1.0,0.26485148514851486,0.0,-147.54589844308794,llama-3.1-8b-instant,EleutherAI/pythia-410m
WikiMIA_WikiMIA_length256_00062.txt,WikiMIA_length256,0,non_member,"Severe Tropical Cyclone Gabrielle was a severe tropical cyclone that devastated the North Island of New Zealand and affected parts of Vanuatu and Australia in February 2023. It is the costliest tropical cyclone on record in the Southern Hemisphere, with total damages estimated to be at least NZ$13.5 billion (US$8.4","billion), of which the provisional cost of insured damage is at least NZ$1.15 billion (US$730 million). It was also the deadliest cyclone and weather event overall to hit New Zealand since Cyclone Giselle in 1968, surpassing Cyclone Bola in 1988. The fifth named storm of the 2022–23 Australian region cyclone season, and the first severe tropical cyclone of the 2022–23 South Pacific cyclone season,","billion). The cyclone made landfall on the North Island of New Zealand on February 14, 2023, bringing with it strong winds of up to 195 km/h (121 mph) and heavy rainfall that caused widespread flooding and landslides. The storm surge also caused significant coastal erosion and flooding in",1,0.003950452897697687,0.24750000000000005,1.9478048654114957e-43,-98.34662053768989,llama-3.1-8b-instant,EleutherAI/pythia-410m
WikiMIA_WikiMIA_length256_00063.txt,WikiMIA_length256,0,non_member,"The 76th British Academy Film Awards, more commonly known as the BAFTAs, were held on 19 February 2023, honouring the best national and foreign films of 2022, at the Royal Festival Hall within London's Southbank Centre. Presented by the British Academy of Film and Television Arts, accolades were handed out","for the best feature-length film and documentaries of any nationality that were screened at British cinemas in 2022. The nominations were announced on 19 January 2023 via a global livestream, hosted by actors Hayley Atwell and Toheeb Jimoh, from the arts charity's newly redeveloped HQ at 195 Piccadilly, London. The EE Rising Star Award nominees, which is the only category voted for by the","in 24 categories, recognizing excellence in British and international filmmaking. The ceremony was hosted by Richard Ayoade, a British comedian, actor, and television presenter, who brought his signature wit and charm to the proceedings.

The 76th BAFTAs saw a number of notable winners, including ""The Power of",0,1.0,0.268542199488491,0.0,-144.2875551526813,llama-3.1-8b-instant,EleutherAI/pythia-410m
WikiMIA_WikiMIA_length256_00064.txt,WikiMIA_length256,0,non_member,"2023 International Conference on Climate Resilient Pakistan, more commonly referred to as 2023 Geneva conference, was a one-day international conference on aid to Pakistani Government after the devastating floods in 2022. The conference was co-hosted by the Pakistani Government and the United Nations, held on 9 January 2023 in Geneva,","Switzerland. Shehbaz Sharif, the Prime Minister of Pakistan, and Antonio Guterres, the Secretary-General of the United Nations, began the one-day conference, the more than 450 attendees including private donors, international financial organizations, and government representatives from around 40 countries.In the conference, Pakistan presented the “Resilient, Recovery, Rehabilitation, and Reconstruction Framework” (4RF) and seek international support and long-term partnerships for its implementation. The 4RF document","Switzerland. The conference aimed to mobilize international support and resources to help Pakistan recover from the devastating floods that affected millions of people and caused widespread destruction across the country. 

The conference was attended by high-level representatives from over 50 countries, including heads of state, ministers, and senior officials from international organizations, as",3,0.00023720490571577102,0.3186180422264875,0.0,-112.12316283816472,llama-3.1-8b-instant,EleutherAI/pythia-410m
WikiMIA_WikiMIA_length256_00065.txt,WikiMIA_length256,1,member,"The Eurovision Song Contest 2014 was the 59th edition of the Eurovision Song Contest. It took place in Copenhagen, Denmark, following the country's victory at the 2013 contest with the song ""Only Teardrops"" by Emmelie de Forest. Organised by the European Broadcasting Union (EBU) and host broadcaster Danish Broadcasting Corporation","(DR), the contest was held at B&W Hallerne, and consisted of two semi-finals on 6 and 8 May, and a final on 10 May 2014. The three live shows were presented by Danish television presenter Lise Rønne, musician Nikolaj Koppel and actor Pilou Asbæk.Thirty-seven countries participated in the contest; this included the return of Poland and Portugal after absences of two years and one","(DR), the contest was held at the B&W Hallerne, a temporary venue constructed for the event, from May 6 to May 10, 2014. The contest was hosted by Lise Rønne, Nikolaj Koppel, and Pilou Asbæk, and the interval acts included",8,1.5949970511019984e-10,0.3700787401574803,0.0,-171.2243722602725,llama-3.1-8b-instant,EleutherAI/pythia-410m
WikiMIA_WikiMIA_length256_00066.txt,WikiMIA_length256,0,non_member,"The Swedish anti-terrorism bill of 2023 refers to the anti-terrorism legislation debated by the Swedish parliament. The new legislation has been first proposed in 2017 following the Stockholm truck attack and would criminalise ""the participation in a terrorist organisation"". Sweden has debated introducing anti-terrorism legislation before but those efforts has","been hampered by human rights activists. The legislation has not been finalized but gained new momentum following the Russian invasion of Ukraine in 2022, after which Sweden applied to join NATO, only for the Swedish application to run into opposition from Turkey, on the grounds that Sweden and Finland (which also applied at the same time) ""host terrorist organisations which act against Turkey"", including","been met with controversy and opposition from various groups, including human rights organizations and some politicians who argued that the measures could infringe on civil liberties and freedom of speech.

The proposed legislation, which was finally passed in 2023, aims to strengthen Sweden's ability to prevent and combat terrorism, and to provide law enforcement agencies",1,2.188442522310652e-05,0.24754901960784315,0.0,-140.25551701523364,llama-3.1-8b-instant,EleutherAI/pythia-410m
WikiMIA_WikiMIA_length256_00067.txt,WikiMIA_length256,1,member,"Anti-government protests (Khmer: បាតុកម្មប្រឆាំងរាជរដ្ឋាភិបាល) were a series of protests in Cambodia from July 2013 to July 2014. Popular demonstrations in Phnom Penh took place against the government of Prime Minister Hun Sen, triggered by widespread allegations of electoral fraud during the Cambodian general election of 2013. Demands to raise the","minimum wage to $160 a month and resentment at Vietnamese influence in Cambodia have also contributed to the protests. The main opposition party refused to participate in parliament after the elections, and major demonstrations took place throughout December 2013. A government crackdown in January 2014 led to the deaths of 4 people and the clearing of the main protest camp.Cambodian protests may have been","minimum wage for garment workers, who were among the most vocal protesters, were also made. The protests were marked by clashes between security forces and demonstrators, resulting in several deaths and injuries.

The protests began on July 15, 2013, when a group of garment workers gathered in front of the National Assembly in Ph",2,3.055220076930709e-06,0.303921568627451,0.0,-116.76379365171306,llama-3.1-8b-instant,EleutherAI/pythia-410m
WikiMIA_WikiMIA_length256_00068.txt,WikiMIA_length256,0,non_member,"The 2023 Berlin repeat state election was held on 12 February 2023 to once again elect the 19th Abgeordnetenhaus of Berlin. The 19th Abgeordnetenhaus was originally elected on 26 September 2021. On 16 November 2022, the Constitutional Court of the State of Berlin declared the results invalid due to numerous","irregularities and ordered a repeat election within 90 days. A decision by the Federal Constitutional Court regarding five constitutional complaints is still pending, but will not be decided until after the repeat election. The incumbent government was a coalition of the Social Democratic Party (SPD), The Greens, and The Left led by Governing Mayor Franziska Giffey. Alongside the Abgeordnetenhaus election, the borough council results","irregularities and voting system issues. This led to the need for a repeat election, which was scheduled for 12 February 2023. The repeat election was a significant event in Berlin's political landscape, as it would determine the composition of the 19th Abgeordnetenhaus and potentially shape the city",4,1.440622510173739e-09,0.34096109839816935,0.0,-140.53936284367228,llama-3.1-8b-instant,EleutherAI/pythia-410m
WikiMIA_WikiMIA_length256_00069.txt,WikiMIA_length256,1,member,"Malaysia Airlines Flight 370 (MH370/MAS370) was an international passenger flight operated by Malaysia Airlines that disappeared on 8 March 2014 while flying from Kuala Lumpur International Airport in Malaysia to its planned destination, Beijing Capital International Airport in China. The crew of the Boeing 777-200ER, registered as 9M-MRO, last communicated","with air traffic control (ATC) around 38 minutes after takeoff when the flight was over the South China Sea. The aircraft was lost from ATC’s secondary surveillance radar screens minutes later, but was tracked by the Malaysian military’s primary radar system for another hour, deviating westward from its planned flight path, crossing the Malay Peninsula and Andaman Sea. It left radar range 200 nautical","with air traffic control at 1:19 AM local time, reporting that all was normal on board. However, shortly after, the plane lost contact with air traffic control and disappeared from radar. Despite extensive searches by multiple countries and organizations, the cause of the disappearance and the fate of the 239 people on board remain",4,7.126757517461613e-10,0.306930693069307,0.0,-140.27193952351809,llama-3.1-8b-instant,EleutherAI/pythia-410m
WikiMIA_WikiMIA_length256_00070.txt,WikiMIA_length256,1,member,"General elections were held in Costa Rica on Sunday, 2 February 2014 to elect a new president, two vice presidents, and 57 Legislative Assembly lawmakers. In accordance with Article 132 of the constitution, incumbent President Laura Chinchilla Miranda was ineligible to run for a second consecutive term.The ruling National Liberation","Party put forward San José Mayor Johnny Araya Monge as its presidential candidate; the Libertarian Movement party nominated former legislator Otto Guevara Guth; the leftist Broad Front nominated José María Villalta Florez-Estrada; and the center-left Citizens' Action Party nominated Luis Guillermo Solís Rivera. Opinion polls in December 2013 showed Araya ahead with 37 percent, Villalta close behind at 32 percent, Guevara at 15 percent,","Party (PLN) nominated Luis Guillermo Solís as its candidate, while the opposition Social Christian Unity Party (PUSC) chose Otto Guevara Sánchez. The National Restoration Party (PRN) nominated Antonio Álvarez Desanti, and the Citizen Action Party (PAC) nominated José María T",1,3.6716803606395843e-06,0.27562642369020496,0.0,-151.07326699519763,llama-3.1-8b-instant,EleutherAI/pythia-410m
WikiMIA_WikiMIA_length256_00071.txt,WikiMIA_length256,1,member,"The Rotherham child sexual exploitation scandal consists of the organised child sexual abuse that occurred in the town of Rotherham, South Yorkshire, Northern England from the late 1980s until the 2010s and the failure of local authorities to act on reports of the abuse throughout most of that period. Researcher","Angie Heal, who was hired by local officials and warned them about child exploitation occurring between 2002 and 2007, has since described it as the ""biggest child protection scandal in UK history"". Evidence of the abuse was first noted in the early 1990s, when care home managers investigated reports that children in their care were being picked up by taxi drivers. From at least","Sara Rowbotham, a nurse at the local hospital, is often credited with being one of the first people to raise concerns about the abuse in the early 2000s. She documented numerous cases of young girls being exploited by gangs of men, but her warnings were largely ignored by local authorities.

In 200",0,1.0,0.26771653543307083,0.0,-157.48886682931334,llama-3.1-8b-instant,EleutherAI/pythia-410m
WikiMIA_WikiMIA_length256_00072.txt,WikiMIA_length256,0,non_member,"World news or international news or even foreign coverage is the news media jargon for news from abroad, about a country or a global subject. For journalism, it is a branch that deals with news either sent by foreign correspondents or news agencies, or – more recently – information that","is gathered or researched through distance communication technologies, such as telephone, satellite TV or the internet. Although in most of the English-speaking world this field is not usually regarded as a specific specialization for journalists, it is so in nearly all the world. Particularly in the United States, there is a blurred distinction between world news and ""national"" news when they include directly the","is gathered through online sources and social media platforms. This branch of journalism is crucial in keeping the public informed about global events, conflicts, and developments that may not be immediately apparent or relevant to their local communities.

Foreign correspondents, often stationed in key locations around the world, play a vital role in providing in-depth coverage",2,6.452670220369328e-08,0.2541966426858513,0.0,-168.84898318327032,llama-3.1-8b-instant,EleutherAI/pythia-410m
WikiMIA_WikiMIA_length256_00073.txt,WikiMIA_length256,0,non_member,"The 65th Annual Grammy Awards ceremony was a music awards ceremony held at the Crypto.com Arena in Los Angeles on February 5, 2023. It recognized the best recordings, compositions, and artists of the eligibility year – October 1, 2021 to September 30, 2022 – as determined by the members of","National Academy of Recording Arts and Sciences. The nominations were announced on November 15, 2022. South African comedian Trevor Noah, who hosted the 63rd and 64th ceremonies, returned again.Beyoncé received the most nominations (nine) and tied Maverick City Music for wins (four), followed by Kendrick Lamar with eight nominations and three wins, and Adele and Brandi Carlile with seven nominations each. With a career","the National Academy of Recording Arts and Sciences (NARAS). The ceremony was hosted by Trevor Noah, who had previously hosted the 63rd Annual Grammy Awards in 2021. The event featured performances by various artists, including Bad Bunny, Brandi Carlile, and Lizzo, among others.

The ceremony honored",0,1.0,0.3507109004739336,0.0,-116.88580249034567,llama-3.1-8b-instant,EleutherAI/pythia-410m
WikiMIA_WikiMIA_length256_00074.txt,WikiMIA_length256,1,member,"S.A.S. v. France was a case brought for the European Court of Human Rights which ruled that the French ban on face covering did not violate European Convention on Human Rights's (ECHR) provisions on right to privacy or freedom of religion, nor other invoked provisions. On these two points, the","Court held her decision by fifteen votes to two. The two judges in the minority expressed their partly dissenting opinion. The French ban against face covering, loi n° 2010-1192 du 11 octobre 2010 interdisant la dissimulation du visage dans l'espace public, was adopted on 11 October 2010 and went into effect on 11 April 2011. While the law bans all kinds of face covering,","grounds for the decision were that the ban was deemed to be a proportionate measure to ensure public safety and social cohesion, and that it did not disproportionately interfere with the right to freedom of religion, as the ban only targeted face coverings that were worn in a way that obscured the wearer's face, and not all forms",0,1.0,0.2727272727272727,0.0,-143.92263987311162,llama-3.1-8b-instant,EleutherAI/pythia-410m
WikiMIA_WikiMIA_length256_00075.txt,WikiMIA_length256,1,member,"The blockade of the Gaza Strip is the ongoing land, air, and sea blockade of the Gaza Strip imposed by Israel and Egypt temporarily in 2005–2006 and permanently from 2007 onwards, following the Israeli disengagement from Gaza.The blockade was made permanent after Hamas took control of the Gaza Strip during","the Battle of Gaza, seizing government institutions and replacing Fatah and other Palestinian Authority (PA) officials with Hamas members. Earlier, after Hamas won elections and formed the PA government in March 2006, led by Ismail Haniya, Israel and the Quartet on the Middle East set conditions before they would continue to provide aid to the PA or have any dialogue with any member of","the 2007 Palestinian legislative election. The blockade has been widely criticized by the international community, with many countries and organizations labeling it as a form of collective punishment against the civilian population of Gaza.

The blockade has severe consequences for the people of Gaza, including a severe shortage of food, medicine, and other essential supplies.",1,4.05706987294252e-06,0.2319587628865979,0.0,-116.51522240135819,llama-3.1-8b-instant,EleutherAI/pythia-410m
WikiMIA_WikiMIA_length256_00076.txt,WikiMIA_length256,1,member,"Mercedes-Benz Fashion Week is an annual fashion industry event held in Sydney, Australia. The event is a part of Australian Fashion Week and has taken place at Carriageworks for two consecutive years. The 2014 event was held from 6–10 April. The event focuses on providing Australian designers a platform to","connect with a global audience of fashion buyers, press and consumers.The industry-only event showcased over 70 designers, including 25 designers from Sydney, four from Melbourne, four from Perth, two from Brisbane and one from Adelaide. There was also one designer from Bali and China. The 2014 designer showcase featured mostly start-up labels fresh from fashion school. Lan Yu became the first Chinese designer to","showcase their latest collections to a global audience. It features a diverse range of Australian fashion designers, from established labels to emerging talent, presenting their designs on the runway. The event also includes a variety of other activities, such as fashion exhibitions, workshops, and networking opportunities, to foster collaboration and innovation within the Australian fashion",0,1.0,0.23076923076923073,0.0,-149.61040620924905,llama-3.1-8b-instant,EleutherAI/pythia-410m
WikiMIA_WikiMIA_length256_00077.txt,WikiMIA_length256,1,member,"On 3 October 2014, Canadian Prime Minister Stephen Harper announced that he would put forth a motion to send forces to participate in the coalition for military intervention against ISIL by deploying combat aircraft. On 7 October 2014, the House of Commons approved of sending nine aircraft to join coalition","airstrikes against ISIL in Iraq along with 69 special forces advisors to train the Iraqi government's military. The Canadian Armed Forces' contribution to the coalition against ISIL was later dubbed Operation Impact. On 30 March 2015, the House of Commons voted to extend the mission to targets in Syria. No additional forces were announced.In late November 2015, new Prime Minister Justin Trudeau announced the","efforts against ISIL. The Canadian contribution included six CF-18 Hornet fighter jets, one CC-150 Polaris tanker aircraft, and two CP-140 Aurora surveillance aircraft. This decision marked Canada's first military intervention in the Middle East since the 2003 invasion of Iraq.

The Canadian military contribution was part of",0,1.0,0.25790754257907544,0.0,-135.91904751071706,llama-3.1-8b-instant,EleutherAI/pythia-410m
WikiMIA_WikiMIA_length256_00078.txt,WikiMIA_length256,0,non_member,"The Good News International Ministries (GNIM), commonly known as the Malindi cult and previously as the Servant P. N. Mackenzie Ministries, is a new religious movement based in Shakahola, Kilifi, Kenya, that was founded by Paul Nthenge Mackenzie and his wife in 2003. Though often listed as a Christian organisation,","many of its teachings contradict mainstream Christianity. The group attracted international attention in April 2023 when it was revealed that Mackenzie had allegedly instructed members to starve themselves en masse to ""meet Jesus"", resulting in the deaths of at least 110 people. The group, often described as a cult, is adamantly anti-Western, with amenities such as health care, education, and sports being dismissed as","the GNIM's teachings and practices have been widely criticized and deemed to be a cult by many experts and former members. The group's activities have been shrouded in controversy, with allegations of emotional manipulation, financial exploitation, and authoritarian leadership.

The GNIM's teachings emphasize the importance of spiritual purification and the need for",0,1.0,0.24703087885985753,0.0,-161.8949638591148,llama-3.1-8b-instant,EleutherAI/pythia-410m
WikiMIA_WikiMIA_length256_00079.txt,WikiMIA_length256,1,member,"The Trojan Horse scandal, also known as ""Operation Trojan Horse"" or the Trojan Horse affair, involves claims of an alleged conspiracy to introduce an ""Islamist"" or ""Salafist"" ethos into several schools in Birmingham, England. The name, based on the Greek legend, comes from an anonymous letter sent to Birmingham City","Council in late 2013, alleged to be from Birmingham ""Islamists"" detailing how to wrest control of a school, and speculating about expanding the scheme to other cities. The letter was leaked to the press in March 2014. Around a month later, Birmingham City Council revealed that following the letter release it had received hundreds of allegations of plots similar to those described in the","Council in March 2014, which claimed that a group of Islamist teachers and governors were attempting to infiltrate and take control of several schools in the city, with the aim of imposing a strict, Salafist ideology on students. The letter, which was later revealed to have been written by a group of unnamed individuals",3,9.772019211595762e-07,0.3033419023136247,0.0,-133.4895354307373,llama-3.1-8b-instant,EleutherAI/pythia-410m
WikiMIA_WikiMIA_length256_00080.txt,WikiMIA_length256,1,member,"The Battle of Shuja'iyya occurred between the Israel Defense Forces and the Izz ad-Din al-Qassam Brigades on 20 July 2014 during 2014 Israel–Gaza conflict in the Shuja'iyya neighborhood of Gaza City, in the Gaza Strip.: 71 Shuja'iyya, with 92,000 people in 6 sq-kilometres, is one of the most densely populated","areas of the Gaza Strip. According to the IDF, it had become a ""terrorist fortress"", that between 8 and 20 July had fired over 140 rockets into Israel after the outbreak of hostilities. Casualty figures are not known with precision, partly because bodies were recovered long after the fighting, and people had also died of injuries afterwards. The UN Protection Cluster states that between","neighborhoods in Gaza. The battle began when the Israeli military launched a ground invasion of Gaza, with the stated goal of destroying tunnels and rocket launch sites used by Hamas militants. The Izz ad-Din al-Qassam Brigades, the military wing of Hamas, responded with rocket and mortar fire against Israeli positions",0,1.0,0.23907455012853474,0.0,-115.61142831784673,llama-3.1-8b-instant,EleutherAI/pythia-410m
WikiMIA_WikiMIA_length256_00081.txt,WikiMIA_length256,0,non_member,"On 24 February 2022, Russia invaded and occupied parts of Ukraine in a major escalation of the Russo-Ukrainian War, which had begun in 2014. The invasion has resulted in tens of thousands of deaths on both sides, and instigated Europe's largest refugee crisis since World War II. About 8 million","Ukrainians were displaced within their country by June, and more than 8.1 million had fled the country by March 2023. For months before the invasion, Russian troops massed around Ukraine's borders while Russian officials repeatedly denied plans to attack Ukraine. On 24 February 2022, Russian President Vladimir Putin announced a ""special military operation"" to support the Russian-controlled breakaway republics of Donetsk and Luhansk, whose","people have been displaced, with over 13 million internally displaced within Ukraine and more than 5 million fleeing to neighboring countries, primarily Poland, Romania, and Hungary. The international community has condemned the invasion, with many countries imposing economic sanctions on Russia in an effort to pressure it to withdraw its troops.

The conflict has also",0,1.0,0.2692307692307693,0.0,-125.14637203980237,llama-3.1-8b-instant,EleutherAI/pythia-410m
