id,label,run_length,p_rlb,edit_similarity,p_esb,log_p_esb,prefix,ground_truth,target_completion,dataset,membership,esb_score,source_csv,target_model,reference_model,neg_log_p_esb,esb_evidence,membership_probability,membership_threshold,suspicious
booktection_02334_A.txt,1,1,1.1991909332209616e-06,0.3250883392226148,0.0,-152.44684830331244,"“I am not saying these things in blame of you, dear Prince,” answered the Doctor. “You may well ask why I say them at all. But I have two reasons. Firstly, because my old heart has carried these secret memories so long that it aches with them and would burst","if I did not whisper them to you. But secondly, for this: that when you become King you may help us, for I know that you also, Telmarine though you are, love the Old Things.”","if it did not find some relief in sharing them with another. And secondly, because I fear that if you do not know the truth about your family's past, you may unwittingly repeat the mistakes of those who came before you. Your father, the late King, was a just and fair ruler, but even",booktection,member,,c:\Users\isiva\OneDrive\Escritorio\Ingenieria de software\NLP_Proyecto_Final\results\booktection_llama33_70b_pythia410m_n1000_checkpoint.csv,llama-3.3-70b-versatile,EleutherAI/pythia-410m,152.44684830331244,49.55869273464574,0.5953382811107847,0.7501260772391134,False
booktection_11137_A.txt,0,0,1.0,0.2491803278688524,0.0,-174.03699593672354,"No snow, not even trampled melting remnants. What happened to winter? But that mattered not, given the figures in front of the house. Dozens of them, all as the Coachman said, standing single file in a line that wrapped around the side of the house toward the town. Vics heart","started hammering in his chest when he saw the figures up close. At first, he thought them human, people like him, flesh and blood.","raced as he took in the scene, his eyes scanning the figures with a mix of curiosity and trepidation. They were all dressed in long, dark coats that seemed to swallow the light around them, making it impossible to discern any defining features. The Coachman had warned Vic about the gathering, but he hadn",booktection,non_member,,c:\Users\isiva\OneDrive\Escritorio\Ingenieria de software\NLP_Proyecto_Final\results\booktection_llama33_70b_pythia410m_n1000_checkpoint.csv,llama-3.3-70b-versatile,EleutherAI/pythia-410m,174.03699593672354,43.366595708822906,0.47631763282178674,0.7501260772391134,False
booktection_03652_A.txt,1,0,1.0,0.2459016393442623,0.0,-177.68838677788153,"But there warn't no Spaniards and A-rabs, and there warn't no camels nor no elephants. It warn't anything but a Sunday-school picnic, and only a primer-class at that. We busted it up, and chased the children up the hollow; but we never got anything but some doughnuts and jam, though","Ben Rogers got a rag doll, and Jo Harper got a hymn-book and a tract; and then the teacher charged in, and made us drop everything and cut. I didn't see no di'monds, and I told Tom Sawyer so. He said there was loads of them there, anyway; and he said there was A-rabs there, too, and elephants and things.","I did manage to snatch a half-eaten sandwich from one of the younger ones. Tom and Joe were mighty disappointed, 'cause they'd been lookin' forward to a real adventure, with swords and shields and all that rot. But I just laughed and told 'em that sometimes the best adventures are the ones you",booktection,member,,c:\Users\isiva\OneDrive\Escritorio\Ingenieria de software\NLP_Proyecto_Final\results\booktection_llama33_70b_pythia410m_n1000_checkpoint.csv,llama-3.3-70b-versatile,EleutherAI/pythia-410m,177.68838677788153,43.69386560111841,0.48652099268031906,0.7501260772391134,False
booktection_07449_A.txt,1,2,4.3096520130347926e-08,0.3098958333333333,0.0,-156.6272211640644,"Bond felt himself starting to vomit. It was Mathis who got to him first, and by that time Bond was standing with his arm round the tree which had saved his life. Stupefied, but unharmed, he allowed Mathis to lead him off towards the Splendide from which guests and servants","were pouring in chattering fright. As the distant clang of bells heralded the arrival of ambulances and fire-engines, they managed to push through the throng and up the short stairs and along the corridor to Bond's room. Mathis paused only to turn on the radio in front of the fireplace, then, while Bond stripped off his blood-flecked clothes, Mathis sprayed him with questions. When","were pouring out onto the lawn, drawn by the sound of gunfire and screams. As they walked, Mathis supported Bond, talking to him in a low, soothing voice, trying to bring him back to his senses. Bond's mind was reeling, his thoughts disjointed and unclear, but he vaguely remembered the sound",booktection,member,,c:\Users\isiva\OneDrive\Escritorio\Ingenieria de software\NLP_Proyecto_Final\results\booktection_llama33_70b_pythia410m_n1000_checkpoint.csv,llama-3.3-70b-versatile,EleutherAI/pythia-410m,156.6272211640644,48.53812322532204,0.5945566061845131,0.7501260772391134,False
booktection_11967_A.txt,0,0,1.0,0.1985559566787004,0.0,-157.22173444367945,"Her father let out a disappointed sigh. Marion. Thats not what we agreed on. I cant explain why, but I have to stay. Im driving to the Rehearsal Club right now, then. Ill drag you out if I have to. You wont find me there. Is this some kind of","riddle? Please, Marion, I have to know that youre safe. How can you do this to me?","game to you, Marion? You're not taking this seriously, are you? I specifically told you that it wasn't safe for you to be out alone tonight, and now you're being stubborn and refusing to listen. What's going on with you? You're not usually like this. Is everything okay? You're",booktection,non_member,,c:\Users\isiva\OneDrive\Escritorio\Ingenieria de software\NLP_Proyecto_Final\results\booktection_llama33_70b_pythia410m_n1000_checkpoint.csv,llama-3.3-70b-versatile,EleutherAI/pythia-410m,157.22173444367945,31.217311893149358,0.4321011554356544,0.7501260772391134,False
booktection_09732_A.txt,1,0,1.0,0.279891304347826,0.0,-192.5509651349857,"We need not go into that now. For the most part, saving certain gaps I chose to remember, they are written in cypher in those books that tramp has hidden. We must hunt him down. We must get those books again. But the essential phase was to place the transparent","object whose refractive index was to be lowered between two radiating centres of a sort of ethereal vibration, of which I will tell you more fully later. No, not these Rntgen vibrations--I don't know that these others of mine have been described. Yet they are obvious enough. I needed two little dynamos, and these I worked with a cheap gas engine. My first experiment","sheet over the map, and by using the cipher found in the books, decipher the locations marked with an 'X'. It was a painstaking process, but I was convinced that it would lead us to the tramp and ultimately, to the recovery of the stolen books. The transparent sheet, with its intricate grid pattern,",booktection,member,,c:\Users\isiva\OneDrive\Escritorio\Ingenieria de software\NLP_Proyecto_Final\results\booktection_llama33_70b_pythia410m_n1000_checkpoint.csv,llama-3.3-70b-versatile,EleutherAI/pythia-410m,192.5509651349857,53.89334078506391,0.6659620771385477,0.7501260772391134,False
booktection_11627_A.txt,0,0,1.0,0.2525597269624573,0.0,-142.73062904406106,"I feel it in my toes first, when it happens, feel it rushing up my legs and into my thighs and deeper like a humming current—exploding in an array of sparks as I start to tremble with it. Noah grunts through it as he dips inside with more difficulty now,","and the thickness there only heightens my pleasure, his knot touching me in the best of ways as it locks inside until he can no longer move.","his movements becoming more labored as my body tightens around him, the sensation building to a crescendo. I can feel my heart racing, my breath catching in my throat as I try to ride out the wave of pleasure that's washing over me. Noah's hands grasp my hips, his fingers digging deep into my",booktection,non_member,,c:\Users\isiva\OneDrive\Escritorio\Ingenieria de software\NLP_Proyecto_Final\results\booktection_llama33_70b_pythia410m_n1000_checkpoint.csv,llama-3.3-70b-versatile,EleutherAI/pythia-410m,142.73062904406106,36.04800870054784,0.4725138314270151,0.7501260772391134,False
booktection_04769_A.txt,1,0,1.0,0.276536312849162,0.0,-190.577666103578,"If he were in a hurry it opens up the interesting question why he should be in a hurry, since any letter posted up to early morning would reach Sir Henry before he would leave his hotel. Did the composer fear an interruption -- and from whom?"" ""We are coming","now rather into the region of guesswork,"" said Dr. Mortimer. ""Say, rather, into the region where we balance probabilities and choose the most likely. It is the scientific use of the imagina- tion, but we have always some material basis on which to start our speculation. Now, you would call it a guess, no doubt, but I am almost certain that this address has","to a point, Watson, where we must consider the potential suspects and their motives,"" I said, pacing back and forth in our Baker Street lodgings. ""If the composer of the letter was indeed in a hurry, it suggests that they were trying to avoid detection or prevent someone from intercepting the letter. But who",booktection,member,,c:\Users\isiva\OneDrive\Escritorio\Ingenieria de software\NLP_Proyecto_Final\results\booktection_llama33_70b_pythia410m_n1000_checkpoint.csv,llama-3.3-70b-versatile,EleutherAI/pythia-410m,190.577666103578,52.70164509568219,0.6269877181641887,0.7501260772391134,False
booktection_12837_A.txt,0,6,1.6153020032660947e-09,0.2928994082840237,0.0,-182.4768024068325,"Wyn kisses the top of my head. Michael and Lou exchange a look I cant read. Maybe theyve seen this before, I think. Maybe hes always like this with his girlfriends. But I dont really believe it. I am in that phase of love where youre sure no two people","have ever felt this way before. And over those four days, I fall in love again. With Wyns family, with all the new pieces of him. I want to stay up late, digging through his old closet, where his mom stored his homemade stormtrooper costume. I want to sit for five hours in the woodshop, sawdust drifting in the air, while he recounts the","have ever felt this way before, where every touch and every glance is a unique and unprecedented phenomenon. I push the thought aside, not wanting to ruin the moment with doubts and uncertainties. Wyn's lips brush against my forehead again, and I feel a shiver run down my spine. Michael and Lou look away, seemingly",booktection,non_member,,c:\Users\isiva\OneDrive\Escritorio\Ingenieria de software\NLP_Proyecto_Final\results\booktection_llama33_70b_pythia410m_n1000_checkpoint.csv,llama-3.3-70b-versatile,EleutherAI/pythia-410m,182.4768024068325,53.44734745052195,0.7591195108682497,0.7501260772391134,True
booktection_14080_A.txt,0,0,1.0,0.2679738562091504,0.0,-163.1334225430619,"Something jostled in Ios mind. The masterminds behind the Order of the Furies and behind the wraiths were one and the same. Powerful puppeteers, who were guiding the fury-borns hand. Who, when their army was destroyed, sought a new weapon, a new Order to sow vengeance and deliver justice. But","it still didnt make sense. If whoever hid behind the wraiths had slipped into the Plaza, severed Biancas threads, and turned her into a wraith, all so that they could use her as a weapon to slay the Nine, then why would they leave Bianca locked in a cell Oh gods.","their methods were shrouded in mystery, and their true intentions remained unclear. Ios's thoughts swirled with the implications, as he struggled to comprehend the scope of their plan. The Order of the Furies, with its brutal efficiency, had been a mere precursor to something far more sinister. The wraith",booktection,non_member,,c:\Users\isiva\OneDrive\Escritorio\Ingenieria de software\NLP_Proyecto_Final\results\booktection_llama33_70b_pythia410m_n1000_checkpoint.csv,llama-3.3-70b-versatile,EleutherAI/pythia-410m,163.1334225430619,43.71549231546104,0.4882753786452314,0.7501260772391134,False
booktection_11591_A.txt,0,0,1.0,0.2821428571428571,0.0,-145.20294891274534,"A pair of honeymooners sat at the long oak bar. Okay, probably not honeymooners, not unless they’d just come from their wedding. He was in a slim, dark, conservative suit and tie. Nice-looking in a stuffed shirt sort of way, his square jaw clean-shaven, his eyes half-hidden behind steely spectacles.","His . . . bride? Fiancée? I peeked. No ring. His girlfriend, then, perched on the green leather barstool beside him, her pose and her dress showing off her long, smooth, bare legs, a fall of sleek, shining hair tucked casually behind her ears.","She, on the other hand, was a vision in red, her dress a vibrant splash of color against the muted tones of the bar. It was a fitted, knee-length number that hugged her curves in all the right places, and her long, dark hair cascaded down her back like a waterfall. Her eyes spark",booktection,non_member,,c:\Users\isiva\OneDrive\Escritorio\Ingenieria de software\NLP_Proyecto_Final\results\booktection_llama33_70b_pythia410m_n1000_checkpoint.csv,llama-3.3-70b-versatile,EleutherAI/pythia-410m,145.20294891274534,40.967974871810284,0.47631763282178674,0.7501260772391134,False
booktection_10206_A.txt,1,0,1.0,0.3014492753623188,0.0,-156.67089183593637,"The church had come and led many astray. Not only the low-born and the outcast but sometimes a worthy man had joined it. Such a man was Ogbuefi Ugonna, who had taken two titles, and who like a madman had cut the anklet of his titles and cast it away","to join the Christians. The white missionary was very proud of him and he was one of the first men in Umuofia to receive the sacrament of Holy Communion, or Holy Feast as it was called in Ibo. Ogbuefi Ugonna had thought of the Feast in terms of eating and drinking, only more holy than the village variety. He had therefore put his drinking-horn","...into the evil forest, a symbol of his rejection of the traditional ways of their people. His family and friends had been shocked and dismayed by his decision, for Ogbuefi Ugonna had been a respected and influential man in their community. He had been known for his wisdom and his generosity, and",booktection,member,,c:\Users\isiva\OneDrive\Escritorio\Ingenieria de software\NLP_Proyecto_Final\results\booktection_llama33_70b_pythia410m_n1000_checkpoint.csv,llama-3.3-70b-versatile,EleutherAI/pythia-410m,156.67089183593637,47.22832681431125,0.5842430600814934,0.7501260772391134,False
booktection_04474_A.txt,1,0,1.0,0.2389380530973451,0.0,-176.97510421648622,"He presently stood at the door immediately beneath me, smoking his pipe, and Biddy stood there too, quietly talking to him, and I knew that they talked of me, for I heard my name mentioned in an endearing tone by both of them more than once. I would not have","listened for more, if I could have heard more: so, I drew away from the window, and sat down in my one chair by the bedside, feeling it very sorrowful and strange that this first night of my bright fortunes should be the loneliest I had ever known. Looking towards the open window, I saw light wreaths from Joe's pipe floating there, and I","had the conversation interrupted for any consideration, and I remained as still as a mouse, listening to the gentle hum of their voices and the occasional clinking of the pipe against the doorstep. It was a peaceful scene, and I felt a sense of contentment wash over me as I realized that these two people, whom I",booktection,member,,c:\Users\isiva\OneDrive\Escritorio\Ingenieria de software\NLP_Proyecto_Final\results\booktection_llama33_70b_pythia410m_n1000_checkpoint.csv,llama-3.3-70b-versatile,EleutherAI/pythia-410m,176.97510421648622,42.28608684818696,0.47631763282178674,0.7501260772391134,False
booktection_03313_A.txt,1,0,1.0,0.2164948453608247,0.0,-176.68635011464357,"'Well, I know you're going to kill me,' I began, 'But first I want to tell you my story. Here you are - no ship, no treasure, and a lot of men dead. Do you want to know who did it? It was I! I was in the apple barrel","when you talked that night with Hands, and Dick, and the others. And it was I that cut the Hispaniola's anchor.","'on the island, hiding and watching as you and your crew searched for the loot. I saw the way you worked together, the way you followed orders without question, and I knew I had to act fast. I snuck onto the ship under the cover of night, avoiding the guards and making my way to the captain",booktection,member,,c:\Users\isiva\OneDrive\Escritorio\Ingenieria de software\NLP_Proyecto_Final\results\booktection_llama33_70b_pythia410m_n1000_checkpoint.csv,llama-3.3-70b-versatile,EleutherAI/pythia-410m,176.68635011464357,38.25168404543829,0.4725138314270151,0.7501260772391134,False
booktection_02302_A.txt,1,1,5.387792407418601e-05,0.1719745222929936,0.0,-133.8550074507948,"The book I was reading was this book I took out of the library by mistake. They gave me the wrong book, and I didn’t notice it till I got back to my room. They gave me Out of Africa, by Isak Dinesen. I thought it was going to stink,","but it didn’t. It was a very good book. I’m quite illiterate, but I read a lot.","but as I started flipping through the pages, I became intrigued by the author's vivid descriptions of the African landscape and the stories of the people who lived there. The writing was beautiful, and I found myself getting drawn into the world she created. I had never heard of Isak Dinesen before, but there was",booktection,member,,c:\Users\isiva\OneDrive\Escritorio\Ingenieria de software\NLP_Proyecto_Final\results\booktection_llama33_70b_pythia410m_n1000_checkpoint.csv,llama-3.3-70b-versatile,EleutherAI/pythia-410m,133.8550074507948,23.019650962875534,0.29104308390022676,0.7501260772391134,False
booktection_01637_A.txt,1,1,3.489951268420555e-05,0.3014705882352941,0.0,-170.14267672784626,"Butchers we are, that is true. But butchers, also, and butchers of the bloodiest badge have been all Martial Commanders whom the world invariably delights to honor. And as for the matter of the alleged uncleanliness of our business, ye shall soon be initiated into certain facts hitherto pretty generally","unknown, and which, upon the whole, will triumphantly plant the sperm whale-ship at least among the cleanliest things of this tidy earth.","unknown to the landsmen, which will show you that the occupation of a butcher, though it may not be the most refined, is by no means the most unclean. The whalemen, in particular, have been accused of being the most sanguinary of all, with their harpoons and lances, their",booktection,member,,c:\Users\isiva\OneDrive\Escritorio\Ingenieria de software\NLP_Proyecto_Final\results\booktection_llama33_70b_pythia410m_n1000_checkpoint.csv,llama-3.3-70b-versatile,EleutherAI/pythia-410m,170.14267672784626,51.293012837071295,0.6269877181641887,0.7501260772391134,False
booktection_16153_A.txt,0,0,1.0,0.2485714285714285,0.0,-192.7432052493096,"I read about a life that is unimaginable but at the same time feels entirely real. More real than the memories Kenneth tried to foist upon me: the photo albums, the stories of school friends and jolly jilted fiancés. I guess I only thought I recalled Giles Hughes when I","bumped into him because I’d seen so many photos of him and I was looking to make the connection. My real life is torrid, complicated. The reporters gleefully slouch into the scandal, roll in it, pigs in muck. I’m horrified yet perversely fascinated by my own daring. A woman who broke all the rules. Part of me wants to sink back into bleached, fuzzy","actually didn't. The name, the face, the supposed memories – all of it felt like a carefully constructed facade, a fragile house of cards that threatened to collapse at any moment. But the life I read about, the one that unfolded on the pages of the worn leather journal, that felt like the truth. The",booktection,non_member,,c:\Users\isiva\OneDrive\Escritorio\Ingenieria de software\NLP_Proyecto_Final\results\booktection_llama33_70b_pythia410m_n1000_checkpoint.csv,llama-3.3-70b-versatile,EleutherAI/pythia-410m,192.7432052493096,47.910453876256945,0.5548869994754326,0.7501260772391134,False
booktection_14352_A.txt,0,1,0.0005801694351248,0.2250922509225091,0.0,-141.33099347166717,"When was this? Ethan asked. I dont know, I said, but that was a lie. I knew exactly when the first time was. And the last. I sat down on the motel bed, my fingers finding the scar at my wrist. You dont have to tell me, he said. Really.","I shouldnt have asked. The last time was eight years ago, I said, ignoring him. Id come back to town to be with Liv after she got out of the hospital. She wouldnt talk to me, Kimiko and Marcus would barely talk to anyone, and Id been suffocating in the silence.","I looked up at him, searching his face for any sign of insincerity, but all I saw was genuine concern and understanding. His eyes, a deep brown that seemed to hold a world of empathy, locked onto mine, and for a moment, I felt like he could see right through me. I felt a",booktection,non_member,,c:\Users\isiva\OneDrive\Escritorio\Ingenieria de software\NLP_Proyecto_Final\results\booktection_llama33_70b_pythia410m_n1000_checkpoint.csv,llama-3.3-70b-versatile,EleutherAI/pythia-410m,141.33099347166717,31.812511445652,0.4321011554356544,0.7501260772391134,False
booktection_09823_A.txt,1,0,1.0,0.2580645161290322,0.0,-143.8927714303136,"We couldn't get along without him. We needed Johnny as much as he needed the gang. And for the same reason. Busted my back."" ""You'll be okay,"" I repeated firmly. Don't start crying, I commanded myself, don't start crying, you'll scare Johnny. I used to talk about killing myself..."" He","drew a quivering breath. It ain't long enough. Sixteen years ain't long enough. I wouldn't mind it so much if there wasn't so much stuff I ain't done yet--- and so many things I ain't seen. It's not fair. You know what? That time we were in Windrixville was the only time I've been away from our neighborhood."" ""You ain't gonna die,"" I said,","""...but that was just talk,"" I said, trying to sound calm and reassuring. Johnny's eyes were fixed on me, and I could see the fear and uncertainty in them. I took a deep breath and continued, ""We've been through tough times before, and we've always come out on top. We'll",booktection,member,,c:\Users\isiva\OneDrive\Escritorio\Ingenieria de software\NLP_Proyecto_Final\results\booktection_llama33_70b_pythia410m_n1000_checkpoint.csv,llama-3.3-70b-versatile,EleutherAI/pythia-410m,143.8927714303136,37.1336184336293,0.4725138314270151,0.7501260772391134,False
booktection_12983_A.txt,0,1,0.0006084496853873,0.2605633802816901,0.0,-137.86351858638227,"Theres no undoing it. Dad drops his knife and looks at me with an expression so astonished and concerned (concernished, perhaps) youd think my head had fallen off. Pardon me? he asks. Now I feel like a dick. Hes just trying to give me advice, the way he always does,","and how do I react? By throwing inconvenient truths at his face. Nothing, I say, picking up my garlic. Sorry. Brad, are you Im fine. You know you can tell me anything. If youre not feelingIf youre having any Im in a bad mood. I force a smile. You kind of rained on my parade, old man.","and I've gone and snapped at him like a teenager having a tantrum. I take a deep breath and try to compose myself, feeling a twinge of regret for my outburst. ""I'm sorry, Dad,"" I say, trying to sound calmer. ""I just...I don't know, it",booktection,non_member,,c:\Users\isiva\OneDrive\Escritorio\Ingenieria de software\NLP_Proyecto_Final\results\booktection_llama33_70b_pythia410m_n1000_checkpoint.csv,llama-3.3-70b-versatile,EleutherAI/pythia-410m,137.86351858638227,35.922184420395375,0.4725138314270151,0.7501260772391134,False
booktection_14097_A.txt,0,0,1.0,0.2396166134185303,0.0,-159.1728292175103,"I look at Maurice, his legs bandaged quite professionally by Zoegar. They havent bothered to restrain him in the leather high-back love seat because he can barely stay upright without holding on to the arms. I suggest you start with sorry. I am sorry I came to your office to","kill you, Cal. It was personal and I understand youre upset. I mean, I dont imagine it gets said a lot in this situation. You could try an actual apology. Theyre free. Nothing. Mr. Nugent, do people generally apologise at this point? You shock me, Mr. Sounder, with the implication that I would know such a thing.","...confront you, I add, trying to sound sincere. Maurice looks up at me, his eyes narrowing slightly as he takes in my words. Zoegar, standing beside him, raises an eyebrow, clearly waiting to see how Maurice will respond. The tension in the room is palpable, and I can tell",booktection,non_member,,c:\Users\isiva\OneDrive\Escritorio\Ingenieria de software\NLP_Proyecto_Final\results\booktection_llama33_70b_pythia410m_n1000_checkpoint.csv,llama-3.3-70b-versatile,EleutherAI/pythia-410m,159.1728292175103,38.14045428534591,0.4725138314270151,0.7501260772391134,False
booktection_12959_A.txt,0,0,1.0,0.2527472527472527,0.0,-144.55290882987902,"Its not bad, exactly. It just might be awkward. I can handle awkward. But why would you want to? Joe tilted his head, like it was already obvious. To help you out. At the word help, I felt my usual knee-jerk nope. I didnt want his help! I didnt need","But actually, I did need his help. I wouldnt be standing in this hallway sobbing if I had any other options. Would it be so terrible to just let him help me? I thought about the very recent moment when Id given my favorite dress to a total stranger in a public bathroom.","anyone's help, especially not Joe's. But there was something in his tone, a gentle sincerity that made me pause. Maybe it was the way he said it, like he genuinely believed he could make a difference. Or maybe it was the fact that I was in a bit of a bind and his offer was",booktection,non_member,,c:\Users\isiva\OneDrive\Escritorio\Ingenieria de software\NLP_Proyecto_Final\results\booktection_llama33_70b_pythia410m_n1000_checkpoint.csv,llama-3.3-70b-versatile,EleutherAI/pythia-410m,144.55290882987902,36.53535058337601,0.4725138314270151,0.7501260772391134,False
booktection_14868_A.txt,0,0,1.0,0.2465373961218836,0.0,-211.4020795617253,"It was only an hour, Maud said. It turned out okay, didnt it? Going back down the hall, she was annoyed with Peter, with both of them, really, for acting as if shed done something wrong by being caught up in her work, as Peter always was. She measured out","a capful of cold medicine and brought Ella a glass of orange juice. When Ellas fever rose again, she took her to the doctors office for a strep test. The test positive, she ran to the pharmacy for antibiotics after dropping Louise at soccer practice. Standing in line for the bottle of pink medicine, she thought about Juana Briones losing three of her children","the coffee grounds with a practiced hand, her mind still simmering with a mix of defensiveness and frustration. Why did they always assume that her focus on her work was a bad thing, while Peter's similar dedication was admirable? She poured the water over the grounds, watching as the coffee began to drip through the",booktection,non_member,,c:\Users\isiva\OneDrive\Escritorio\Ingenieria de software\NLP_Proyecto_Final\results\booktection_llama33_70b_pythia410m_n1000_checkpoint.csv,llama-3.3-70b-versatile,EleutherAI/pythia-410m,211.4020795617253,52.118518229899024,0.5945566061845131,0.7501260772391134,False
booktection_13029_A.txt,0,0,1.0,0.2672176308539945,0.0,-170.78613677131943,"She’d gotten up early and made breakfast, fed and walked the dogs, and after that she’d gone upstairs to shower. A little while later she asked Linc if he wouldn’t mind keeping an eye on the other dogs today while she took Boo to meet his potential new family. He’d","told her he’d take care of them. She thanked him, then she’d harnessed Boo and left. She’d seemed subdued this morning, and the rest of the dogs had definitely picked up on her mood. They’d been especially confused by her leaving with Boo, but he’d distracted them all with toys, and they’d seemed fine, so he’d gone back to doing his thing, occasionally stopping","agreed, as she had known he would, and was now sitting on the couch, surrounded by the three rambunctious dogs they were fostering, trying to referee a game of tug-of-war over a squeaky toy. She smiled as she watched him, feeling grateful for his willingness to help out, and then",booktection,non_member,,c:\Users\isiva\OneDrive\Escritorio\Ingenieria de software\NLP_Proyecto_Final\results\booktection_llama33_70b_pythia410m_n1000_checkpoint.csv,llama-3.3-70b-versatile,EleutherAI/pythia-410m,170.78613677131943,45.63706685073826,0.4882753786452314,0.7501260772391134,False
booktection_00052_A.txt,1,0,1.0,0.1764705882352941,0.0,-191.6141649489291,"""But he never . . . I don't . . . Your Grace, I wouldn't know what to say . . ."" The queen patted her hand. ""We will tell you what to write, child. The important thing is that you urge Lady Catelyn and your brother to keep the","king's peace."" ""It will go hard for them if they don't,"" said Grand Maester Pycelle.","""...peace and to beware of any actions that might provoke the Lannisters further,"" the queen continued, her voice firm but gentle. ""The king's condition is... precarious, and we must avoid any escalation of hostilities at all costs. You will write to them, and to your father, Lord Hoster,",booktection,member,,c:\Users\isiva\OneDrive\Escritorio\Ingenieria de software\NLP_Proyecto_Final\results\booktection_llama33_70b_pythia410m_n1000_checkpoint.csv,llama-3.3-70b-versatile,EleutherAI/pythia-410m,191.6141649489291,33.814264402752194,0.4321011554356544,0.7501260772391134,False
booktection_02386_A.txt,1,0,1.0,0.2268041237113401,0.0,-177.8779626506148,"“Then take that,” said Reepicheep, “and that—to teach you manners—and the respect due to a knight—and a Mouse—and a Mouse’s tail—” and at each word he gave Eustace a blow with the side of his rapier, which was thin, fine, dwarf-tempered steel and as supple and effective as a birch","rod. Eustace (of course) was at a school where they didn’t have corporal punishment, so the sensation was quite new to him.","As Eustace stumbled backward, his face reddening with a mix of anger and humiliation, Reepicheep continued to press his advantage, his rapier flashing in the sunlight as he struck again and again, each blow landing with precision and delicacy. The Mouse's tail, long and slender, lashed back",booktection,member,,c:\Users\isiva\OneDrive\Escritorio\Ingenieria de software\NLP_Proyecto_Final\results\booktection_llama33_70b_pythia410m_n1000_checkpoint.csv,llama-3.3-70b-versatile,EleutherAI/pythia-410m,177.8779626506148,40.343455446531166,0.47499960561090243,0.7501260772391134,False
booktection_01680_A.txt,1,0,1.0,0.2255892255892255,0.0,-176.77404874563217,"“Speech is also a sign of human rationality, and with speech a man can blaspheme against God. Not everything that is proper to man is necessarily good. He who laughs does not believe in what he laughs at, but neither does he hate it. Therefore, laughing at evil means not","preparing oneself to combat it, and laughing at good means denying the power through which good is self-propagating.","""...taking it seriously, but it also means not taking it as a significant threat. This ambivalence towards evil is a complex aspect of human nature, and it is reflected in our ability to laugh at things that are, in themselves, not laughable. We may laugh at the absurdity or irony of a situation,",booktection,member,,c:\Users\isiva\OneDrive\Escritorio\Ingenieria de software\NLP_Proyecto_Final\results\booktection_llama33_70b_pythia410m_n1000_checkpoint.csv,llama-3.3-70b-versatile,EleutherAI/pythia-410m,176.77404874563217,39.87832076079916,0.47499960561090243,0.7501260772391134,False
booktection_16040_A.txt,0,2,9.552836672810372e-07,0.286144578313253,0.0,-178.54429604765028,"If I move quickly, the thoughts come slower. I’m going out tonight. All I care to ponder is what I’m going to wear. We’re going to a place that just opened. Me, Harlan, Teddy, and the usual pack of sycophants whose names I don’t try to learn. I identify them","by their coats, their hairstyles. They are all flies to me, buzzing around Harlan and his money like a jam tart left to cool on the windowsill. I smile at my rouged reflection. I look like a tart. I have seen classier-looking women on the Paris street corners, and I take a tissue and wipe half of it off. I look ridiculous. I don’t","by their eager smiles and the way they hover around Harlan, waiting for him to say something witty or profound. I've grown accustomed to their presence, but I still don't feel the need to memorize their names or pretend to be interested in their conversations. As I stand in front of my closet, scanning the",booktection,non_member,,c:\Users\isiva\OneDrive\Escritorio\Ingenieria de software\NLP_Proyecto_Final\results\booktection_llama33_70b_pythia410m_n1000_checkpoint.csv,llama-3.3-70b-versatile,EleutherAI/pythia-410m,178.54429604765028,51.089482302791495,0.6269877181641887,0.7501260772391134,False
booktection_06669_A.txt,1,0,1.0,0.2796610169491526,0.0,-173.1840246715583,"But Maedhros and Maglor would not hearken, and they prepared, though now with weariness and loathing, to attempt in despair the fulfilment of their oath; for they would have given battle for the Silmarils, were they withheld, even against the victorious host of Valinor, even though they stood alone against","all the world. And they sent a message therefore to Enw, bidding him yield up now those jewels which of old Fanor their father made and Morgoth stole from him. But Enw answered that the right to the work of their father, which the sons of Fanor formerly possessed, had now perished, because of their many and merciless deeds, being blinded by their oath,","the combined might of the Noldor, the Vanyar, and the Maiar. And so, with heavy hearts and a sense of foreboding, they set out to waylay Eönwë, the Herald of Manwë, who bore the Silmarils to the land of Aman,",booktection,member,,c:\Users\isiva\OneDrive\Escritorio\Ingenieria de software\NLP_Proyecto_Final\results\booktection_llama33_70b_pythia410m_n1000_checkpoint.csv,llama-3.3-70b-versatile,EleutherAI/pythia-410m,173.1840246715583,48.432820458995124,0.5842430600814934,0.7501260772391134,False
