id,dataset,label,membership,prefix,ground_truth,target_completion,run_length,p_rlb,edit_similarity,p_esb,log_p_esb,target_model,reference_model,reference_completion
booktection_03911_A.txt,booktection,1,member,"He smiled at me with a look I didn’t entirely recognize—it was tender, but also awed and even exasperated. “When will you ever see yourself clearly?” he said softly. Then he spoke louder, to the others as well as to me. “The Volturi haven’t fought a fair fight in about","twenty-five hundred years. And they’ve never, never fought one where they were at a disadvantage. Especially since they gained Jane and Alec, they’ve only been involved with unopposed slaughterings.","...a thousand years,"" he continued, his voice dripping with disdain. ""They rely on intimidation and manipulation to get what they want. But we're not going to back down. We have something they don't: the truth, and the law, on our side."" He paused, his eyes locking onto mine again,",0,1.0,0.2588652482269503,0.0,-161.39708295662422,llama-3.3-70b-versatile,EleutherAI/pythia-410m," a hundred years. They’re not even close to being a threat. They’re just a bunch of idiots. They’re not even close to being a threat.”

I was silent. I didn’t know what to say.

“I’m sorry,” he said. “I"
booktection_15704_A.txt,booktection,0,non_member,"I just want to see what it will look like in the spring.” I hesitated, wanting to ask her the question I had been holding back for some weeks: how had she been so careless? After the first night Conrad had climbed through my window, I had gone to Anastasia","for help, imagining the worst case, always the worst case. Clara had never taken such a step, though Arne was not her first bedpartner, or even her first servant. But I did not want to accuse my sister, who had never once remonstrated with me for a single one of my mistakes. I envied Clara nearly everything she had, but the envy had never","and begged her to be more careful, to make sure the windows were locked and the doors were secure. But despite my warnings, she had continued to leave the house vulnerable, almost as if she was inviting Conrad to return. I had tried to brush it off as mere forgetfulness, but the more it happened, the",0,1.0,0.2735294117647059,0.0,-170.48063735384494,llama-3.3-70b-versatile,EleutherAI/pythia-410m,"'s room to see if she was all right. She was sitting on the bed, her head on her knees, her hands clasped together. I had been afraid to touch her, afraid to ask her what was wrong. I had been afraid to ask her if she was all right.

""I'm sorry"
booktection_11852_A.txt,booktection,0,non_member,"The last bit of her hope receded with unnatural quickness, like water draining through a sieve, and she slowly, awkwardly gained her feet. On legs gone numb, she made her way home, stumbling up and down the streets until she was in her own neighborhood. She found her sister and","mother where she left them, at the small kitchen table, their heads bent close.","mother sitting in the living room, their faces etched with concern as they watched her stumble through the door. Her sister, Emma, immediately rose from the couch and rushed to her side, wrapping a supportive arm around her waist. ""What happened?"" Emma asked, her voice soft and gentle, as she guided her towards",1,8.978806363302283e-06,0.1923076923076923,0.0,-149.2511388193816,llama-3.3-70b-versatile,EleutherAI/pythia-410m," her mother, and they were both sobbing.

""I'm so sorry,"" she said. ""I'm so sorry.""

""I'm so sorry, too,"" said her mother. ""I'm so sorry.""

""I'm so sorry, too,"" said her sister. ""I'm"
booktection_13848_A.txt,booktection,0,non_member,"Von Bauer would never think to look for Jews hiding beneath his house. It would be dangerous. But with the proper amount of subterfuge, Camille could hide Rachel and her mother for a few days, maybe longer. Her hands clasped together at her waist. The feel of the ridiculous chatelaine","imprinted against her wrist gave her an idea. There was only this one set of keys. She could lock the doors after von Bauer left for work and unlock them before he arrived home, he none the wiser. If he made to return unexpectedly, he would have to knock to get inside.","at her waist, with its assortment of useless keys and trinkets, seemed almost mocking now, a reminder of the trivial concerns that had once filled her days. She pushed the thought aside, focusing on the task at hand. The hidden space beneath the house, once used for storing firewood and forgotten trinkets",0,1.0,0.2712418300653595,0.0,-202.0967672825791,llama-3.3-70b-versatile,EleutherAI/pythia-410m,"'s hair against her cheek.

""I'm going to be a good girl,"" she said. ""I'm going to be a good girl.""

""I'm going to be a good girl.""

""I'm going to be a good girl.""

""I'm going to be a"
booktection_06103_A.txt,booktection,1,member,"Sonny said, “We have people in the telephone company and they tracked down all of Paulie’s phone calls in and out. Clemenza’s too. On the three days Paulie was sick this month he got a call from a street booth across from the old man’s building. Today too. They were",checking to see if Paulie was coming down or somebody was being sent down to take his place. Or for some other reason. It doesn’t matter.” Sonny shrugged. “Thank God it was Paulie. We’ll need Clemenza bad.”,"brief calls, just a few seconds, but our guy at the phone company says it's the same booth every time. And get this, the same booth made a call to Clemenza's house yesterday, during the time he was out running errands. Sonny's eyes narrowed as he continued, ""I think we",0,1.0,0.2676579925650557,0.0,-196.9304053382948,llama-3.3-70b-versatile,EleutherAI/pythia-410m, all in the same place. They were all in the same place. They were all in the same place. They were all in the same place. They were all in the same place. They were all in the same place. They were all in the same place. They were all in the same place. They were
booktection_16341_A.txt,booktection,0,non_member,"I held on to my anger all the way back into town. I still hadnt had anything to eat all day, so I parked myself at the caf, with its dubious Wi-Fi connection and endless coffee refills. I found myself a seat in the back, ordered a soup and sandwich,","and pulled out my laptop to work on editing last weekends wedding. Time fell away from me, as it often did when I got into the rhythm of editing. It was hours later that I remembered to look at the clockand to straighten my shoulders and stretch my aching back. I stuffed a twenty in the tip jar on my way out as compensation","and began to scroll through my phone, trying to distract myself from the frustration that still simmered just below the surface. The café was quiet, with only a handful of patrons scattered about, each lost in their own little world. I noticed a young couple in the corner, holding hands and gazing into each other's",1,6.840941205155104e-05,0.2246153846153846,0.0,-151.26874207379296,llama-3.3-70b-versatile,EleutherAI/pythia-410m," and waited for the waitress to bring me a cup of coffee.

I was about to ask her to bring me a sandwich when she came over to me. She was wearing a black skirt and a white blouse, and her hair was pulled back in a ponytail. She was wearing a black jacket"
booktection_05448_A.txt,booktection,1,member,"Nothing at that moment could be much more inviting to Dunsey than the bright fire on the brick hearth: he walked in and seated himself by it at once. There was something in front of the fire, too, that would have been inviting to a hungry man, if it had","been in a different stage of cooking. It was a small bit of pork suspended from the kettle-hanger by a string passed through a large door-key, in a way known to primitive housekeepers unpossessed of jacks.","been in a more appetizing state: a large, half-eaten pie, its crust cracked and dried, its filling congealed and cold. But to Dunsey, who had not eaten a proper meal in hours, even this unappealing relic of a meal was a temptation. He eyed the pie greedily",3,3.0152456531595824e-08,0.265625,0.0,-185.80410974333063,llama-3.3-70b-versatile,EleutherAI/pythia-410m," not been for the fact that it was a man.

""I am glad to see you,"" said Dunsey. ""I have been looking for you.""

""I am glad to see you too,"" said the man. ""I have been looking for you too.""

""I am glad to"
booktection_12131_A.txt,booktection,0,non_member,"Trouble is, he doesnt have to do that to kill me. Youre pathetic, I tell him. You know it took hardly any time at all to get your blood out of my carpet, it was so fucking thin. He throws a punch, and I slip it, just. Shake my head",as if that was what I had in mind. Pathetic. I try to make my voice sound like Stefans.,"and take a step back, eyes locked on his. ""You're slow, too,"" I add, my voice even, almost bored. ""I've seen better coordination from a drunk on a Friday night."" His face twists in anger, and I can see the tension building in his shoulders, the muscles coiling like",0,1.0,0.1886792452830188,0.0,-192.10235638916487,llama-3.3-70b-versatile,EleutherAI/pythia-410m,", and I go. I go. I go. I go. I go. I go. I go. I go. I go. I go. I go. I go. I go. I go. I go. I go. I go. I go. I go. I go. I go"
booktection_12784_A.txt,booktection,0,non_member,"And there you have it. About right for your stove? I nodded. I admit I would not have thought I could be impressed by this sort of rustic skill, but Lilja made it look like an art. You must be much in demand in the village, I said. I can","split a full cord in an hour, she said, not boasting, but by way of answer. Ive been doing this since I was seven. I wouldnt want any other job. And do you also enjoy this form of exercise? I asked Margret, who had been sitting quietly, swinging her feet with a little smile on her face.","manage,"" Lilja replied with a hint of a smile, her eyes crinkling at the corners. She wiped the sweat from her forehead, leaving a smudge of soot behind. ""People around here appreciate a good fire. It's not just about warmth, you know. It's about community. Gathering '",0,1.0,0.2229965156794425,0.0,-169.51655038981698,llama-3.3-70b-versatile,EleutherAI/pythia-410m,"'t imagine why.

""I'm sure you can,"" she said. ""I'm sure you can. I'm sure you can. I'm sure you can. I'm sure you can. I'm sure you can. I'm sure you can. I'm sure you can. I'm sure you can"
booktection_10820_A.txt,booktection,0,non_member,"Once I finished reading your letterthank you for being so matterof-fact about this suicidal mission of yours; its not as if I had just begged you to marry me and might thus be inclined to some emotion about the whole thingand once I had calmed down afterwards, I naturally set","out for the tavern to petition the locals for assistance. Rather, I tried to set out; when I opened the cottage door a little avalanche of snow came tumbling in, sending me reeling backwards.","my mind to figuring out a way to stop you from getting yourself killed. I must admit, I'm still trying to process the fact that you're willing to embark on this reckless adventure, especially after everything we've been through together. I keep thinking about all the times we've talked about our future, about building a",0,1.0,0.2523364485981308,0.0,-154.46686793491244,llama-3.3-70b-versatile,EleutherAI/pythia-410m," about trying to find a way to make it up to you. I was not the only one who had been thinking of this, and I was not the only one who had been thinking of it. I was not the only one who had been thinking of it. I was not the only one who had been thinking of"
booktection_05059_A.txt,booktection,1,member,Theodorus returned home to assure his wife that things were not so bad with their boy as they had imagined. Vincent plunged into his work with an even greater zeal. More and more he found himself going back to Millet: “L’art c’est un combat; dans I’art il faut y mettre,"sa peau”. Theo believed in him, his mother and father did not disapprove of Christine, and no one in The Hague disturbed him any more. He was completely free to go ahead with his work.","son âme, son cœur, ses pensées, son amour, pour y parvenir il faut souffrir, il faut avoir faim, il faut avoir froid, il faut avoir soif, il faut avoir tout ce que les autres ont, et encore plus que les autres, car il faut avoir",0,1.0,0.2543859649122807,0.0,-155.96036912873387,llama-3.3-70b-versatile,EleutherAI/pythia-410m," un peu de courage.”

Vincent’s work was not only a great success, but also a great source of inspiration. He was a man of great energy and a great friend. He was a man of great courage and a great friend. He was a man of great energy and a great friend."
booktection_04364_A.txt,booktection,1,member,"Dick was glad that he had slipped along to bolt the door, for if he hadn't done that before the men had come they would have known that Julian and George had escaped, and would have been on their guard. The man opened the door and stepped inside. The second","man followed him. Dick crept as close as he dared, waiting for the third man to go in too. Then he meant to slam the door and bolt it! The first man swung his torch round and gave a loud exclamation. ""The children are gone! How strange! Where are they?"" Two of the men were now in the cave- and the third stepped in","man followed, his eyes scanning the room as if searching for something or someone. Dick held his breath, hoping that the men wouldn't think to look upstairs, where Julian and George were hiding. The first man walked over to the table and picked up the remains of their meal, examining the plates and cups as if trying",2,6.726720130245667e-06,0.331230283911672,0.0,-158.5458774343133,llama-3.3-70b-versatile,EleutherAI/pythia-410m," man was a tall, thin man with a long, thin face. He was dressed in a dark blue shirt and a dark blue jacket. He was carrying a long, thin knife.

""What's this?"" the man asked.

""It's a knife,"" the other man said.

"""
booktection_11908_A.txt,booktection,0,non_member,"Melvyn told me afterwards that hed tried to change the subject twice but oh, I felt so dreadful, all that stuff about artists and playwrights. I apologised to Jensen before he left, but he didnt mind at all. In fact, he found it quite humorous. I bet he did, Minnie",agreed with a smile. He was very taken with you too Oh? Minnie tried to make her face appear surprised.,"said with a chuckle, shaking her head. I could just imagine Jensen's dry wit and amused expression as I made a fool of myself. I was still feeling a bit mortified, but Minnie's teasing tone put me at ease. ""You're such a drama queen,"" she added, grinning. I",0,1.0,0.2373540856031128,0.0,-178.89486057008617,llama-3.3-70b-versatile,EleutherAI/pythia-410m,".

I was so happy to see him again. I was so happy to see him. I was so happy to see him. I was so happy to see him. I was so happy to see him.

I was so happy to see him. I was so happy to see him. I was"
booktection_09049_A.txt,booktection,1,member,"But to speak seriously. Tess."" D'Urberville rose and came nearer, reclining sideways amid the sheaves, and resting upon his elbow. ""Since I last saw you, I have been thinking of what you said that HE said. I have come to the conclusion that there does seem rather a want of","common-sense in these threadbare old propositions; how I could have been so fired by poor Parson Clare's enthusiasm, and have gone so madly to work, transcending even him, I cannot make out! As for what you said last time, on the strength of your wonderful husband's intelligence--whose name you have never told me--about having what they call an ethical system without any dogma, I","...harmony between his words and actions, don't you think, Tess? I mean, for a man of the cloth to speak so sternly of the transgressions of others, and yet... well, we both know the truth about his own past, don't we? It's a curious thing, this",0,1.0,0.2722513089005235,0.0,-161.54711572715314,llama-3.3-70b-versatile,EleutherAI/pythia-410m, a man of the world in the world of the world of men. I have come to the conclusion that there is a want of a man of the world in the world of men. I have come to the conclusion that there is a want of a man of the world in the world of men. I have come to
booktection_15665_A.txt,booktection,0,non_member,"His breath smelled very faintly of beer. He had a terrifyingly muscular forearm. We need him out of there, he said. Hephzibah scanned the insurance contract in her mind. No gags, no blindfolds. But there was nothing about scaring people... Death! she cried, throwing open the sliding doors. Destruction! Doom!","Lockwood started nearly out of his skin, lurching backward. Hephzibah strode across the bare floorboards, sequins scattering as she went. Good Lord, Lockwood said, face reddening in annoyance. He had a nasty bruise on his top lip. We will deliver you to your doom! she cried. The men got it: they were sharp lads. They formed a tight circle, leering at Lockwood, their thighs","The man's expression didn't change, but his eyes flicked towards Hephzibah, a hint of amusement dancing in their depths. He seemed to be enjoying the theatrics, and for a moment, Hephzibah wondered if she had misjudged him entirely. But then his gaze snapped back",0,1.0,0.2586666666666667,0.0,-145.01514291599597,llama-3.3-70b-versatile,EleutherAI/pythia-410m,"

She was in the kitchen, the kitchen that was the only place she could think of to hide. She was in the kitchen, the kitchen that was the only place she could think of to hide. She was in the kitchen, the kitchen that was the only place she could think of to hide. She was"
booktection_15834_A.txt,booktection,0,non_member,"Her family together, each of them safe and alive, that’s all she craved. Strong and courageous like our ancestors.” But Rachel didn’t feel strong and courageous. She felt the gnawing, unrelenting shame of being reduced to an animal. Her humiliation never relented. Hiding in a tiny concrete room, waiting for","Camille to open the door for a small taste of freedom, only to be shut back in before the dreaded Nazi arrived home for his evening meal and parties. Rachel scrambled to her feet and reached for her mother, who rose significantly slower. Everything inside her knotted. For two months, she’d seen that beacon and taken this route with her mother every morning, their","the next handout of scraps, the next whispered promise of safety, the next fleeting glimpse of freedom. It was a never-ending cycle of fear and submission, and Rachel's spirit was beginning to break. She thought of her ancestors, of the stories her grandmother used to tell her of brave women who fought for their rights",0,1.0,0.273972602739726,0.0,-183.2861921293079,llama-3.3-70b-versatile,EleutherAI/pythia-410m," the day she would be killed, she would be forced to watch her family die.

“I’m not afraid of death,” she said. “I’m afraid of what I’m going to do to my family.”

Rachel’s family was a small, tight-knit community"
booktection_10360_A.txt,booktection,1,member,"When he returned to the room Pierre was sitting in the same place as before, with his head in his hands. His face expressed suffering. He really was suffering at that moment. When the captain went out and he was left alone, suddenly he came to himself and realized the",position he was in. It was not that Moscow had been taken or that the happy conquerors were masters in it and were patronizing him. Painful as that was it was not that which tormented Pierre at the moment. He was tormented by the consciousness of his own weakness. The few glasses of wine he had drunk and the conversation with this good-natured man,"absurdity of his situation. He looked around the room, taking in the familiar surroundings that now seemed somehow foreign to him. The fire had burned down to embers, casting a faint glow over the space. Pierre's eyes wandered to the clock on the mantle, its ticking a steady reminder of the passing time.",0,1.0,0.2492836676217764,0.0,-165.85934319347143,llama-3.3-70b-versatile,EleutherAI/pythia-410m," truth. He was suffering. He was suffering at the same time.

""I'm going to tell you something, Pierre. I'm going to tell you something. I'm going to tell you something. I'm going to tell you something. I'm going to tell you something. I'm going to tell"
booktection_09015_A.txt,booktection,1,member,"""Could you have seen him charge the monster as a bull might charge a grizzly--absolutely without sign of fear or hesitation--you would have believed him more than human. ""Could you have seen those mighty muscles knotting under the brown skin--could you have seen them force back those awful fangs--you too","would have thought him invincible. ""And could you have seen the chivalrous treatment which he accorded a strange girl of a strange race, you would feel the same absolute confidence in him that I feel."" ""You have won your suit, my fair pleader,"" cried the captain. ""This court finds the defendant not guilty, and the cruiser shall wait a few days longer that he","would have thought him invincible. The beast's hot breath washed over him, its jaws wide open in a snarling snout, yet he stood firm, his eyes blazing with a fierce inner light. His hands, like vice-like grips, closed around the monster's throat, holding it at bay as he slowly",8,6.825696952095228e-11,0.3444444444444444,0.0,-183.9911113837734,llama-3.3-70b-versatile,EleutherAI/pythia-410m," would have believed him more than human.""

""I could have seen him, but I did not. I did not see him.""

""You did not see him, but you did not see him.""

""I did not see him, but I did not see him.""

""You"
booktection_07678_A.txt,booktection,1,member,"Where a man does his best with only moderate powers, he will have the advantage over negligent superiority. There is such perfect good-temper and good-will in Mr. Elton as one cannot but value."" ""Yes,"" said Mr. John Knightley presently, with some slyness, ""he seems to have a great deal of","good-will towards you."" ""Me!"" she replied with a smile of astonishment, ""are you imagining me to be Mr. Elton's object?"" ""Such an imagination has crossed me, I own, Emma; and if it never occurred to you before, you may as well take it into consideration now."" ""Mr. Elton in love with me!--What an idea!"" ""I do not say it is so; but you will","""good-will towards a certain young lady, at least,"" Mr. John Knightley continued, raising an eyebrow as he glanced at his sister, Emma. Emma's cheeks flushed slightly as she looked away, trying to appear nonchalant despite the fact that she had been attempting to play matchmaker for her friend Har",0,1.0,0.2647058823529411,0.0,-201.4518522517756,llama-3.3-70b-versatile,EleutherAI/pythia-410m," good-will."" ""I am sure he does,"" said Mr. Elton. ""I am sure he does."" ""I am sure he does."" ""I am sure he does."" ""I am sure he does."" ""I am sure he does."" ""I am sure he does."" ""I am sure he"
booktection_08624_A.txt,booktection,1,member,"She bore an expression of grim fortitude and the stiff-backed primness of a maiden aunt. I tried not to show how crushed I felt. It’s not you, mademoiselle.” He shrugged. I am frustrated with myself.” “I could come again on Sunday, if you like.” I don’t know why I said","it. It wasn’t as if I had enjoyed the experience. He had the kindest eyes. I’m sure I’ll be able to do you justice on another occasion.” But Sunday was no better. I tried, I really did. I lay with my arm across the chaise longue, my body twisted like the reclining Aphrodite he showed me in a book, my skirt gathered in folds","that, as I had already sensed her reluctance to see me again. But something about her stern demeanor put me at ease, and I found myself wanting to prove to her that I wasn't a complete failure. She raised an eyebrow, clearly taken aback by my suggestion. ""I suppose it couldn't hurt,"" she",0,1.0,0.2615384615384615,0.0,-170.25769825838506,llama-3.3-70b-versatile,EleutherAI/pythia-410m, that. I was so angry with myself. I was so angry with myself for not being able to be with her. I was so angry with myself for not being able to be with her. I was so angry with myself for not being able to be with her. I was so angry with myself for not being able
booktection_13467_A.txt,booktection,0,non_member,"I pressed too hard on the ice dispenser and the cup overflowed, the shock of the ice on my skin a reminder to reel my imagination back in. “Back then, we had a connection. A . . . flirtation,” I said, busying myself filling two glasses with ice. “And thinking","back on it is destined to be a little weird since I was working for you at the time, but now I respect your position on the board.” I finally met his eyes again as I walked back into the room and handed him the cold glass; our fingers touched for a moment, a beat too long, before he pulled away.","about it now, I realize I might have misread the situation entirely,"" I continued, my hands moving on autopilot as I poured soda into the glasses. The fizz and clink of the ice seemed to fill the silence that followed, and I couldn't help but steal a glance at the person I was talking to",0,1.0,0.2195945945945946,0.0,-168.60951396112796,llama-3.3-70b-versatile,EleutherAI/pythia-410m," about it, I’m not sure I’d be here if it wasn’t for you.”

“I’m not sure I’d be here if it wasn’t for you,” I repeated, and I was right. I was not sure I’d be here if it wasn’t"
booktection_02998_A.txt,booktection,1,member,"To confess the truth, it was my greatest apprehension--as it would never be a measure of policy to turn out so quiet an individual as myself; and it being hardly in the nature of a public officer to resign--it was my chief trouble, therefore, that I was likely to grow","grey and decrepit in the Surveyorship, and become much such another animal as the old Inspector.","old in the service, and die at my desk, without ever having made the slightest impression upon the world, or achieved anything that could be considered worthy of note. The thought of spending the remainder of my days in such a monotonous and uneventful existence was a prospect that filled me with a sense of list",0,1.0,0.2108626198083066,0.0,-174.9271777481772,llama-3.3-70b-versatile,EleutherAI/pythia-410m," so quiet.

I was not a man of great resolution, and I was not a man of great resolution, therefore, I was not a man of great resolution, therefore, I was not a man of great resolution, therefore, I was not a man of great resolution, therefore, I was not a man"
booktection_05069_A.txt,booktection,1,member,"Matilda didn’t trust herself to answer him, so she kept quiet. She could feel the anger boiling up inside her. She knew it was wrong to hate her parents like this, but she was finding it very hard not to do so. All the reading she had done had given",her a view of life that they had never seen. If only they would read a little Dickens or Kipling they would soon discover there was more to life than cheating people and watching television.,"her a glimpse into a world where children were loved, cared for, and respected, and it made her own situation even more unbearable. She thought about all the times her parents had belittled her, ignored her, and made her feel like she was worthless. The more she thought about it, the more her anger",2,3.560291474968835e-07,0.2842809364548495,0.0,-125.84688170076696,llama-3.3-70b-versatile,EleutherAI/pythia-410m," her a sense of control, and she was beginning to feel it again.

“I’m sorry, I didn’t mean to upset you.”

“I know.”

“I’m sorry too.”

“I’m sorry too.”

“I’m sorry too"
booktection_11813_A.txt,booktection,0,non_member,"Miss Hope was merely trying to please her. Not knowing how to respond, I begin to smooth the skirt of my uniform. My tell. What are you suggesting? That the culprit is you, dear, Mrs. Baker says. Why would I type this? Attention? Jessie suggests while shooting a quick glance",at Carter she probably doesnt want me to notice. I glare at her. I dont need anyones attention.,"at me, her eyes narrowing slightly as if searching for a reaction. I feel a flush rise to my cheeks as I realize she's trying to deflect attention from herself, but I'm not sure if she's genuinely suspicious of me or just trying to throw Mrs. Baker off her trail. Mrs. Baker's expression remains",1,2.9456703032337828e-06,0.1999999999999999,0.0,-162.56679418386193,llama-3.3-70b-versatile,EleutherAI/pythia-410m," at me. I'm not a bad person, she says. I'm just a little bit of a jerk.

I'm not a jerk, I say. I'm just a little bit of a jerk.

I'm not a jerk, she says. I'm just a little bit of a jerk"
booktection_04000_A.txt,booktection,1,member,"'But there was no question at all,' said Grandpa Joe, 'that the factory was running. And it's gone on running ever since, for these last ten years. What's more, the chocolates and sweets it's been turning out have become more fantastic and delicious all the time. And of course now","when Mr Wonka invents some new and wonderful sweet, neither Mr Fickelgruber nor Mr Prodnose nor Mr Slugworth nor anybody else is able to copy it. No spies can go into the factory to find out how it is made.'","'everyone knows about Wonka Bars,' Grandpa Joe continued, his eyes twinkling with excitement. 'They're the most scrumptious, scintillating, and succulent sweets the world has ever known. And yet... and yet... nobody has ever seen the inside of the factory. It's still a",0,1.0,0.2453531598513011,0.0,-168.6195186106488,llama-3.3-70b-versatile,EleutherAI/pythia-410m," there's a new factory, and a new factory manager, and a new manager, and a new manager, and a new manager, and a new manager, and a new manager, and a new manager, and a new manager, and a new manager, and a new manager, and a new manager, and a"
booktection_15991_A.txt,booktection,0,non_member,"Why do you always intentionally miss my point! The point is that this is going to end in disaster. I really dont think so. This is purely sexual. Its not like he and I are going to fall in love. I am a loud, romance-writing, adventure-seeking, opinionated woman. And he","is a tall, sporty white man named Connor Prince III. I think we can all agree its just a matter of time before I do something too shocking, or hell do something to annoy and/or bore me. My phone buzzes on the table between us. Connors face lights up the screen and Jess sees it before I can flip it over and pretend its","is a quiet, reserved, and practical man who seems to value stability and routine above all else. We're complete opposites, and that's what makes this arrangement so... thrilling, I suppose. But you're still not listening to me. You're not taking my concerns seriously. I'm telling you, this is",2,4.160680327913724e-05,0.2257053291536049,0.0,-165.91678919678088,llama-3.3-70b-versatile,EleutherAI/pythia-410m," is a quiet, conservative, conservative man. I am a woman who is a feminist, who is a feminist who is a feminist. I am a woman who is a feminist who is a feminist. I am a woman who is a feminist who is a feminist. I am a woman who is a feminist who is a"
booktection_10640_A.txt,booktection,0,non_member,"Over and over and over. I just wish it could erase all my uncertainties. What did you really think was going to happen when the book was done? I ask. Be honest with me. A deep breath, a rake of his hands through his hair. Hopefully my whole life wont","be the con circuit at that point, but yes, there will be some traveling.","be defined by this one thing, he says, his voice laced with a mix of frustration and vulnerability. I thought that once the book was published, all the questions and doubts would just... disappear. That I'd finally have some sense of closure, of validation. But now that it's out there, I'm",1,9.080045856535436e-06,0.1793103448275862,0.0,-166.70290784351528,llama-3.3-70b-versatile,EleutherAI/pythia-410m," be a mess.

""I think it's going to be a good book. I think it's going to be a good book. I think it's going to be a good book. I think it's going to be a good book. I think it's going to be a good book. I think"
booktection_12324_A.txt,booktection,0,non_member,"Simon couldnt help but look back at her and see her expression. She looked up at Penworth and its ivy-covered walls with a melancholy expression, but it was as if she felt sadness for someone other than herself. Perhaps she hadnt internalized that this house would soon be hers. Shed",never answered the question about her marriage date. And Simon was too much a coward to repeat it.,"been so focused on the task at hand, on uncovering the secrets and stories that Penworth held within its ancient stones, that she hadn't stopped to consider the weight of her own inheritance. As Simon watched, she reached out a hand to touch the ivy, her fingers trailing over the delicate leaves as if seeking",0,1.0,0.2129032258064516,0.0,-188.9184410187881,llama-3.3-70b-versatile,EleutherAI/pythia-410m,"ding her grief, she looked at the door and saw that it was open. She walked in and saw that the room was empty. She looked around and saw that the furniture was gone. She looked around and saw that the bed was empty. She looked around and saw that the bed was empty. She looked around and"
booktection_12595_A.txt,booktection,0,non_member,"Loud banging noises filled the chamber. Without objection, the chair declares the House in recess, the presiding officer announced hastily, banging the gavel. The live feed was cut. I switched back to CNN. Barely focusing on the road, I watched as the mob swarmed into the U.S. Capitol Building. *","* * That night, a curfew was imposed across the nations capital. I returned from Virginia as everything began to shut down. The TSCM sweep found nothing unusual in my car, so I parked it back at the apartment and quickly ran to the grocery before the stores closed. The streets were empty of people, like the desolate European boulevards you see in war","...the images on the screen were chaotic and disturbing, with protesters climbing walls, breaking windows, and pushing past police barricades. The CNN anchors were speaking in urgent tones, trying to make sense of the unfolding situation. I felt a shiver run down my spine as I watched a group of rioters storming the",0,1.0,0.2414772727272727,0.0,-173.18208947125822,llama-3.3-70b-versatile,EleutherAI/pythia-410m, * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * *
booktection_11707_A.txt,booktection,0,non_member,"With a muttered curse, I pulled the ribbon down to mark my place, untucked my feet from the chair, and got up. Conrad’s father was out gambling, his mother on one of her interminable rounds of social calls, and Conrad at his hunting club, a gathering of noblemen who seemed",to use their meetings mainly as an excuse to drink and discuss the perfidies of the poor.,"to spend more time drinking and boasting than actually hunting. I had the house to myself, or so I thought, as I made my way to the library window to stare out at the gardens. The sun was beginning to set, casting a golden glow over the manicured lawns and flowerbeds. I felt restless",1,8.534743187738059e-07,0.2007042253521126,0.0,-140.12412033579312,llama-3.3-70b-versatile,EleutherAI/pythia-410m," to be in a state of perpetual war.

I was a little surprised to find myself in the room, but I was not surprised to find myself in the room.

“I’m sorry, Mr. Bannister,” I said, “but I have to go. I’m sorry.”"
booktection_09009_A.txt,booktection,1,member,"Cabbage palm and gray plum, pisang and scitamine they found in abundance, with wild pineapple, and occasionally small mammals, birds, eggs, reptiles, and insects. The nuts they cracked between their powerful jaws, or, if too hard, broke by pounding between stones. Once old Sabor, crossing their path, sent them scurrying","to the safety of the higher branches, for if she respected their number and their sharp fangs, they on their part held her cruel and mighty ferocity in equal esteem. Upon a low-hanging branch sat Tarzan directly above the majestic, supple body as it forged silently through the thick jungle. He hurled a pineapple at the ancient enemy of his people. The great beast","for the safety of a nearby thicket, where they watched with wide eyes as the sleek leopard padded silently by, its tawny coat blending seamlessly into the dappled shade. The air was heavy with the scent of blooming flowers and the distant call of a bird, but the group's attention remained fixed on",0,1.0,0.2931506849315068,0.0,-179.74282676707662,llama-3.3-70b-versatile,EleutherAI/pythia-410m," back to the river.

The river was a wide, shallow, and deep, with a wide, shallow, and deep, and a wide, shallow, and deep, and a wide, shallow, and deep, and a wide, shallow, and deep, and a wide, shallow, and deep, and"
booktection_13519_A.txt,booktection,0,non_member,"‘First, let’s take Hutch. No one seems to know much about his wife, Ella, but there are photos of her in Paris with him – a pretty, shy-looking black girl. A complete innocent abroad. When they moved to London, he bought a house not far from here, south of Hampstead","Heath. Here she cleaned and cooked for him and laundered all his many shirts. Here she brought up their daughter, Leslie – named after him. Here Hutch entertained his lovers, some of them staying over with no thought for his wife and child. He even moved one of his lovers in next door. If anyone met Ella, he often told them she was his","Heath, in a quiet, tree-lined street. It was a beautiful old Victorian house, with a large garden that Ella tended to with love. She would often be seen walking in the nearby park, arm in arm with Hutch, taking in the fresh air and enjoying the scenery. Despite being a private person, Ella",2,3.912128399008452e-09,0.258160237388724,0.0,-165.48073428444332,llama-3.3-70b-versatile,EleutherAI/pythia-410m,". He had a small flat, and a small car. He was a bit of a loner, but he was a good man. He was a good father. He was a good husband. He was a good friend. He was a good friend to Ella.

“I’m not sure if"
