id,label,run_length,p_rlb,edit_similarity,p_esb,log_p_esb,prefix,ground_truth,target_completion,dataset,membership,esb_score,reference_completion,edit_similarity_target,edit_similarity_reference,delta_edit_similarity,semantic_similarity_target,semantic_similarity_reference,delta_semantic_similarity
booktection_01589_A.txt,1,0,1.0,0.1959459459459459,0.0,-141.09265843516914,"There was a muddy pond at the bottom of Lavender’s garden and this was the home of a colony of newts. The newt, although fairly common in English ponds, is not often seen by ordinary people because it is a shy and murky creature. It is an incredibly ugly gruesome-looking","animal, rather like a baby crocodile but with a shorter head. It is quite harmless but doesn’t look it.","creature, with its mottled brown skin and long, pointed snout. But despite its unappealing appearance, the newt is a fascinating and unique animal, with a life cycle that is both intriguing and complex.

As the newts grew and matured in the muddy pond, they underwent a remarkable transformation.",booktection,member,300.0," creature, with a long, thin body and a long, thin tail. It is a little like a small, round, black, and very sharp-toothed beak. It is a little like a small, round, black, and very sharp-toothed beak. It is a little like",0.19594594594594594,0.2681818181818182,-0.07223587223587224,0.39745677,0.6060713,-0.20861453
booktection_10129_A.txt,1,0,1.0,0.2807486631016043,0.0,-176.83851059211884,"The watch-fires burned low, and the guards were few; on the plain few were waking in the camps of the horsemen of Hithlum. Then suddenly Morgoth sent forth great rivers of flame that ran down swifter than Balrogs from Thangorodrim, and poured over all the plain; and the Mountains of","Iron belched forth fires of many poisonous hues, and the fume of them stank upon the air, and was deadly. Thus Ard-galen perished, and fire devoured its grasses; and it became a burned and desolate waste, full of a choking dust, barren and lifeless. Thereafter its name was changed, and it was called Anfauglith, the Gasping Dust. Many charred bones had there their roofless","Hithlum were set aflame, and the darkness was lit by the fierce blaze. The horsemen, caught off guard, scrambled to mount their steeds and flee from the inferno, but many were consumed by the flames or trampled in the chaos. The sound of screams and thundering hooves filled the",booktection,member,300.0," the Moon were filled with the fire of the watch-fires.

Then the watch-fires were all consumed, and the watch-fires of the watch-fires of the watch-fires of the watch-fires of the watch-fires of the watch-fires of the watch-fires of the watch-fires",0.2807486631016043,0.3048128342245989,-0.024064171122994638,0.39936936,0.23354396,0.1658254
booktection_02461_A.txt,1,0,1.0,0.2563291139240506,0.0,-185.5591939596925,"A ugustus Waters drove horrifically. Whether stopping or starting, everything happened with a tremendous JOLT. I flew against the seat belt of his Toyota SUV each time he braked, and my neck snapped backward each time he hit the gas. I might have been nervous—what with sitting in the car","of a strange boy on the way to his house, keenly aware that my crap lungs complicate efforts to fend off unwanted advances—but his driving was so astonishingly poor that I could think of nothing else.","with a man I barely knew, driving at breakneck speeds down a winding mountain road - but I was more annoyed than frightened. Augustus Waters, the charming and charismatic cancer survivor, seemed to take pleasure in making me squirm in my seat. His infectious grin and sparkling eyes only added to the sense of unease",booktection,member,300.0," and all—but I was also terrified.

I was so scared I couldn't even think about the fact that I was going to die.

I was so scared I couldn't even think about the fact that I was going to die.

I was so scared I couldn't even think about the",0.25632911392405067,0.2821576763485477,-0.025828562424497048,0.48136935,0.30193868,0.17943066
booktection_12059_A.txt,0,0,1.0,0.1788321167883211,0.0,-150.76053691026755,"I had only met him four or five times before coming to stay here, on his infrequent trips back to Paris. I have always thought him very handsome—tall, bronze skinned, with wavy hair that he gels back, and flashing, mischievous dark eyes. He is from Louisiana originally, and speaks quite",good French from his time in Paris in the twenties. His wife is fluent.,"well in French, with a charming Creole accent that always makes me smile. His name is Étienne, and he has a way of making everyone feel at ease, whether it's a stranger on the street or a close friend. I've always been drawn to his charisma and warmth, and I must admit that",booktection,non_member,300.0," a bit of French. He is a very good friend of mine, and I have been very fond of him.

""I have been told that you are a very good friend of mine, and I am very glad to hear it. I have been very fond of you, and I am very glad to hear",0.17883211678832112,0.18454935622317592,-0.005717239434854804,0.59515643,0.5391706,0.05598581
booktection_03693_A.txt,1,0,1.0,0.2861356932153392,0.0,-162.59366366127506,"`How CAN I have done that?' she thought. `I must be growing small again.' She got up and went to the table to measure herself by it, and found that, as nearly as she could guess, she was now about two feet high, and was going on shrinking rapidly: she","soon found out that the cause of this was the fan she was holding, and she dropped it hastily, just in time to avoid shrinking away altogether. `That WAS a narrow escape!' said Alice, a good deal frightened at the sudden change, but very glad to find herself still in existence; `and now for the garden!' and she ran with all speed back to","felt a little frightened at the rate it was happening, and wondered if she would ever be able to stop it. She looked around the room, trying to remember how she had ended up in this state, but everything seemed so different from when she was her normal size. The furniture loomed above her, and the clock",booktection,member,300.0," was going to be a little girl.

'I must be growing small again,' she thought, 'and I must be growing small again. I must be growing small again. I must be growing small again. I must be growing small again. I must be growing small again. I must be growing small again",0.28613569321533927,0.26843657817109146,0.017699115044247815,0.4600752,0.29338634,0.16668886
booktection_16258_A.txt,0,0,1.0,0.2679738562091504,0.0,-123.4195912629366,"Then, remembering the bloodstains on his own sleeve, he quickly strips off his shirt and puts it in there, too. He braces his hands on the edges of the sink and looks at his reflection, surprised to see that he looks normal, almost calm. He feels as if hes been","turned inside out, as if he just learned that a part of his heart is on the outside of his body, in the possession of somebody else entirely. * * * When he goes back out to the kitchen, Nick is still sitting on the edge of the table, staring at an empty spot on the wall. Did you at least have dinner? Andy","...in a different world for the past few minutes, and now that he's back in the safety of his own bathroom, he can finally breathe again. He takes a deep breath, trying to calm his racing heart, and studies his reflection more closely. The bloodstains on his shirt are a stark contrast to the",booktection,non_member,300.0," through a lot, and he knows that he has to get through this.

He takes a deep breath and starts to walk back to the bedroom. He is not sure if he is going to be able to get out of this, but he knows that he has to try. He takes a deep breath and walks",0.2679738562091504,0.2777777777777778,-0.009803921568627416,0.4464001,0.37951893,0.06688118
booktection_02888_A.txt,1,1,6.451812805607915e-05,0.2339622641509433,0.0,-137.30044613941573,"Now and then, however, he is horribly thoughtless, and seems to take a real delight in giving me pain. Then I feel, Harry, that I have given away my whole soul to some one who treats it as if it were a flower to put in his coat, a bit","of decoration to charm his vanity, an ornament for a summer's day."" ""Days in summer, Basil, are apt to linger.","of a plaything to be tossed about at his pleasure. I feel that I have been a fool, that I have given my heart to one who does not value it, who does not even see it as a treasure to be cherished. And in those moments, I wonder if I shall ever be able to forgive him",booktection,member,300.0," of a joke, a bit of a joke, a bit of a joke.

""I am not a fool,"" I say. ""I am not a fool. I am not a fool. I am not a fool. I am not a fool. I am not a fool. I am not a fool",0.23396226415094334,0.24712643678160917,-0.013164172630665827,0.1919009,0.045870416,0.14603049
booktection_03306_A.txt,1,2,4.089254446171253e-07,0.2695035460992907,0.0,-182.72938099468595,"Although we heard no more about the Finch family from Aunt Alexandra, we heard plenty from the town. On Saturdays, armed with our nickels, when Jem permitted me to accompany him (he was now positively allergic to my presence when in public), we would squirm our way through sweating sidewalk","crowds and sometimes hear, “There’s his chillun,” or, “Yonder’s some Finches.” Turning to face our accusers, we would see only a couple of farmers studying the enema bags in the Mayco Drugstore window.","crowds to the local five-and-dime store, where we'd spend our nickels on penny candy and gawk at the latest gossip magazines. The Finch family's name was plastered across the front pages, with headlines like ""Finch Family's Dark Secrets Exposed"" and ""The Mysterious Disappearance of",booktection,member,300.0," vendors, and we would be rewarded with a few coins.

""I'm not sure I want to go back to the old days,"" I said. ""I don't want to be a part of this.""

""You don't have to go back to the old days,"" he said. ""You",0.2695035460992907,0.25,0.019503546099290725,0.35751837,0.21031685,0.14720152
booktection_06958_A.txt,1,3,2.3173788576968946e-06,0.2738095238095238,0.0,-158.49050207421533,"Hazel crawled through the nettles, dragging his injured leg. In a few moments the men would shine their torch on him and pick him up. He stumbled along the inner wall of the ditch, feeling the blood flowing over his foot. Suddenly he was aware of a draught against one","side of his nose, a smell of damp, rotten matter and a hollow, echoing sound at his very ear. He was beside the mouth of a land-drain which emptied into the ditch – a smooth, cold tunnel, narrower than a rabbit-hole, but wide enough. With flattened ears and belly pressed to the wet floor he crawled up it, pushing a little pile of thin","side of his face, and he turned to see a small opening in the earth, partially hidden by the overgrown vegetation. It was a narrow entrance to a tunnel, and for a moment Hazel hesitated, weighing the risks of seeking shelter within its darkness against the certainty of capture if he remained where he was. But",booktection,member,300.0," of the walls. He looked up and saw a man standing in the ditch, his face hidden by the nettles. He was holding a torch.

'What's the matter with you?' Hazel asked.

'I'm not sure,' the man said. 'I'm not sure if I",0.27380952380952384,0.27976190476190477,-0.005952380952380931,0.55095315,0.44286326,0.108089894
booktection_09760_A.txt,1,0,1.0,0.2642045454545454,0.0,-148.7626482397318,Christopher Abaddon. He is an invited guest of Mr. Peter Solomon.” Mal’akh spoke the words as if he were announcing the Duke of York. Solomon is expecting Dr. Abaddon.” He pressed a button and the gate opened. Solomon is in the penthouse apartment. Have your guest use the last elevator,"on the right. It goes all the way up.” “Thank you.” Mal’akh tipped his hat and drove through. Nothing. Apparently, those who lived here were neither the kind of people who broke into cars nor the kind of people who appreciated being watched. Once in back, he got rid of his chauffeur’s cap and donned his blond wig. Straightening his jacket and tie, he","As the gate swung open, a sleek black car pulled up to the entrance, and a chauffeur in a crisp black suit stepped out to greet Mal'akh. ""Right this way, sir,"" he said, nodding towards the open gate.

Mal'akh smiled and stepped into the car, which sped off towards",booktection,member,300.0," to the penthouse.

“I’m sorry, but I have to go. I’ll be back in a few minutes.”

“I’ll be right back.”

“I’ll be back in a few minutes.”

“I’ll be right back.”

",0.2642045454545454,0.21875,0.045454545454545414,0.6233717,0.25258774,0.37078398
booktection_06597_A.txt,1,1,1.153810558207624e-06,0.2717391304347826,0.0,-153.1384495198727,"At first Mack had no idea where he was or how he had ended up in such a predicament. He barely could keep track of who he was. The drugs didn’t help, although he was grateful for the morphine taking the edge off his pain. Over the course of the","next couple days, his mind slowly cleared up and he began to get his voice back. A steady parade of family and friends came by to wish a speedy recovery or perhaps glean a little information, which wasn’t forthcoming. Josh and Kate were regulars, sometimes doing homework while Mack snoozed, or answering his questions that for the first couple days he asked again and","next few hours, Mack's memories began to return, fragmented and disjointed, but slowly piecing together the events that had led him to this place. He remembered the bar, the fight, and the feeling of being punched in the face. He recalled the sound of shattering glass and the sensation of falling, but",booktection,member,300.0," next few days, he was able to get some sleep, but he was still in a bad way.

“I was in a bad way,” he said. “I was in a bad way. I was in a bad way. I was in a bad way. I was in a bad way. I",0.2717391304347826,0.28260869565217395,-0.010869565217391353,0.50589633,0.35428366,0.15161267
booktection_06919_A.txt,1,0,1.0,0.2826747720364742,0.0,-125.04436013195664,"Unable to sit still he paced up and down the room holding the letter and reading it. He glanced through it, then read it again, and then again, and standing still in the middle of the room he raised his shoulders, stretching out his hands, with his mouth wide open","and his eyes fixed. What he had just been praying for with confidence that God would hear him had come to pass; but Nicholas was as much astonished as if it were something extraordinary and unexpected, and as if the very fact that it had happened so quickly proved that it had not come from God to whom he had prayed, but by some","as if he was about to let out a scream, but no sound came out. He stood there for a moment, frozen in shock, the letter still clutched in his hand. The words on the page seemed to be blurring together, but he knew he had to read them again, to make sure he",booktection,member,300.0,", and then he closed his eyes and began to cry.

""I'm so sorry, I'm so sorry, I'm so sorry, I'm so sorry, I'm so sorry, I'm so sorry, I'm so sorry, I'm so sorry, I'm so sorry, I'm so sorry",0.2826747720364742,0.24620060790273557,0.03647416413373861,0.39020684,0.21220359,0.17800325
booktection_02904_A.txt,1,0,1.0,0.2277992277992278,0.0,-170.07998876576312,"It was twenty minutes to two. He sat down, and began to think. Every year--every month, almost-- men were strangled in England for what he had done. There had been a madness of murder in the air. Some red star had come too close to the earth. Evidence? What evidence",was there against him? Basil Hallward had left the house at eleven. No one had seen him come in again.,"He thought back to that fateful night, the night of the storm, when the rain lashed down and the wind howled like a beast. He had been alone, or so he thought, but the memories still lingered, taunting him like a ghost. The sound of footsteps, the creaking of",booktection,member,300.0,"?

He had been a man of action. He had been a man of action. He had been a man of action. He had been a man of action. He had been a man of action. He had been a man of action. He had been a man of action. He had been a man",0.2277992277992278,0.273542600896861,-0.04574337309763321,0.34072584,0.17413025,0.1665956
booktection_14147_A.txt,0,1,8.293353857879993e-06,0.247787610619469,0.0,-157.60367659293115,"The sixth corridor is wider, more extravagant, a gold-carpeted path to the Warden’s luxurious palace where he keeps his consort wife and his pet prophet locked away. It’s heated in the winter and cooled in the summer, that corridor. The three of us sisters, Mila and Ella and I, used","to hide behind the tapestries when the cold of our own wing turned our fingers numb. Aunt Shara caught us one day, wrapped in fabric and giggling. She taught us a lesson, one we didn’t forget in a hurry: She took us to watch the next trials, showing us precisely what the Gilded’s punishment would be if we were found out. I still remember","to sneak glances at the opulent decorations as we made our way down the corridor, our footsteps echoing off the marble walls. We had been warned not to stray from the path, but it was impossible to resist the allure of the Warden's palace. The intricate frescoes depicting scenes of conquest and power seemed to",booktection,non_member,300.0," to go there.

“I’m not sure if I’m going to be able to get out of this place,” I said.

“You’ll be fine,” Ella said. “You’ll be fine.”

“I’m not sure if I’m going to",0.24778761061946908,0.22418879056047203,0.02359882005899705,0.36821213,0.13918722,0.22902492
booktection_00540_A.txt,1,0,1.0,0.2601626016260162,0.0,-114.6154158267891,"Copperfield had always been to her, and how he had borne with her, and told her, when she doubted herself, that a loving heart was better and stronger than wisdom, and that he was a happy man in hers. ""Peggotty, my dear,"" she said then, ""put me nearer to you,""","for she was very weak. ""Lay your good arm underneath my neck,"" she said, ""and turn me to you, for your face is going far off, and I want it to be near."" I put it as she asked; and oh Davy!","""and let me hold your hand, for I feel as if I were going to be ill. I have been thinking, Peggotty, of all the times we have been together, and of all the kindness you have shown me, and I am so grateful to you. You have been like a mother to me",booktection,member,300.0," and she took his hand, and pressed it to her heart.

""I am glad to see you, Peggotty,"" he said, ""and I am glad to see you, too, and to see you again.""

""I am glad to see you, too, and to see you again",0.26016260162601623,0.263681592039801,-0.003518990413784784,0.46633506,0.45972124,0.006613821
booktection_09871_A.txt,1,2,1.0367652066634037e-05,0.2515151515151514,0.0,-185.2315095309168,"Men had, as a rule, regarded it as a mode of warning, had claimed for it a certain moral efficacy in the formation of character, had praised it as something that taught us what to follow and showed us what to avoid. But there was no motive power in experience.","It was as little of an active cause as conscience itself. All that it really demonstrated was that our future would be the same as our past, and that the sin we had done once, and with loathing, we would do many times, and with joy. It was clear to him that the experimental method was the only method by which one could arrive","It was a mere record of what had been, a static snapshot of the past, devoid of any dynamic force that could propel us forward. The lessons it taught were often vague and open to interpretation, and the examples it set were frequently contradictory. Men had a tendency to cherry-pick the experiences that suited their own purposes",booktection,member,300.0," The only motive power was the desire to be able to do something.

The first of these motives was the desire to be able to do something. The second was the desire to be able to do something. The third was the desire to be able to do something. The fourth was the desire to be able to",0.25151515151515147,0.308868501529052,-0.05735335001390052,0.44170892,0.28306097,0.15864795
booktection_10648_A.txt,0,0,1.0,0.166023166023166,0.0,-148.26169104897417,"When I finally regain my composure, it occurs to me that I have a chance to shut this conversation down again. Let it all go. Instead, I make a thoughtless, fatal mistake. A silver bullet straight to my jugular. Mind-blowing, I repeat. That really blew your mind? Finns eyebrows push",together in confusion. It didnt blow yours? Weve got to stop saying the word blow.,"up in surprise, and for a moment, he's speechless. ""Wait, what?"" he stammers, his eyes darting back and forth as if searching for a hidden camera or a prankster. ""You think that's a silver bullet?"" He chuckles, a mixture of amusement and confusion on his face",booktection,non_member,300.0," up.

""I'm sorry, but I'm not going to let you do this.""

""I'm sorry, but I'm not going to let you do this.""

""I'm sorry, but I'm not going to let you do this.""

""I'm sorry, but",0.16602316602316602,0.21468926553672318,-0.04866609951355716,0.14972925,0.0531612,0.09656805
booktection_12622_A.txt,0,1,3.4189831694675377e-06,0.2827380952380952,0.0,-143.41873763519106,"In my rush to reach for my glass of water, I knock it over, sending ice cubes skidding across the table. Cold water floods Finns plate, turning his falafel into a sad, soggy mess. If this is how Finn and I are going to deal with our past, were going","to be banned from every restaurant on this tour. A server swings by somewhere in the middle of my fiftieth apology, promising Finn shell have a new plate as soon as possible, even as he assures her that its fine and I contemplate launching myself into the sun. When I finally regain my composure, it occurs to me that I have a chance to","to have a very rocky road ahead of us. I let out a mortified groan as I frantically grab a handful of napkins to try and salvage what's left of Finn's dinner. He looks up at me, his eyes a mix of amusement and annoyance, and I can tell he's trying not to",booktection,non_member,300.0," to be the first to know.

""I'm sorry,"" I say, my voice cracking. ""I'm so sorry.""

""I'm sorry too,"" he says, his voice cracking even more.

""I'm sorry too,"" I say, my voice cracking even more.

""",0.28273809523809523,0.2410714285714286,0.04166666666666663,0.5033051,0.23440117,0.2689039
booktection_00715_A.txt,1,0,1.0,0.2204472843450479,0.0,-194.65868240805867,"With characteristic boldness, Rundstedt plunged on. ""My Fuehrer, you have four superb panzer divisions doing nothing here in Germany. If I am right, they will never get to Normandy in time to repel the invasion. I beg you, order them to France and put them under Rommel's command. If we","are wrong, and the invasion begins at Calais, they will at least be close enough to get into the battle at an early stage.""","""...can hold the Allies at the beaches, we may yet salvage something from this disastrous situation. The Allies are pouring troops into Normandy by the hour, and if we don't act quickly, we risk losing the initiative entirely. I know that Rommel is a brilliant commander, and with these panzer divisions under his",booktection,member,300.0," can get them there, we can get them there. If we can't, we will have to fight on.""

""I will do my best,"" replied the Fuehrer.

""I will do my best,"" said Rundstedt.

""I will do my best,"" said",0.2204472843450479,0.2774869109947644,-0.05703962664971651,0.5112326,0.25762826,0.25360435
booktection_14532_A.txt,0,1,8.926605005399324e-06,0.2732394366197183,0.0,-179.96243782062083,"Even as that thought occurs to him, an extraordinary thing happens. A quarter of a mile earlier, leaving Protean Cybernetics, Gog and Magog crossed the nearest highway; they are a mile and a half from the next two-lane back road, between towns and in rough terrain. They top a rise,","and at the bottom of the hill stands an SUV, recently arrived and warm enough to project a strong heat signature. As the dog-form robots pass the vehicle, an eerie figure materializes beyond it, a tall man, all but faceless in this green light that favors shape over detail. He isnt as bright as the SUV, though brighter than everything else in the night.","and for a moment, they pause, their mechanical eyes scanning the horizon. The sun beats down on their metallic skin, casting a faint glow over the landscape. The air is thick with the scent of dry earth and the distant tang of ozone. 

As they crest the rise, a sleek, silver bullet of a car",booktection,non_member,300.0," and the road is deserted.

Gog and Magog are in the middle of a long, narrow valley, and the road is deserted. The valley is a long, narrow, and narrow, and the road is deserted.

Gog and Magog are in the middle of a long, narrow,",0.2732394366197183,0.2816901408450704,-0.008450704225352101,0.46395913,0.19358522,0.2703739
booktection_14691_A.txt,0,2,5.051966127211927e-06,0.2770700636942675,0.0,-129.31042020209134,"I thought we werent about that anymore. I mean, no Then lets not be about that. He smiled and shook my shoulder. Then he stole a look upstairs, a look at the kitchen, and leaned forward to kiss me. It was brief but soft, and I couldnt help but close","my eyes for it. Im going to turn in soon, he said, breaking away to stand up. If you want something to drink, whatever, the staff you hired is pretty damn attentive. He took the stairs two at a time and I watched him go, aching for him, resisting the urge to follow him. Things were not the way I wanted them to be","my eyes and let the moment wash over me. The tension between us had been building for weeks, and it seemed like he was finally ready to acknowledge it. I felt a flutter in my chest as I looked up at him, my heart racing with anticipation. His eyes locked onto mine, and for a moment, we",booktection,non_member,300.0," my eyes.

I was so happy.

I was so happy.

I was so happy.

I was so happy.

I was so happy.

I was so happy.

I was so happy.

I was so happy.

I was so",0.27707006369426757,0.2292993630573248,0.047770700636942776,0.25367248,-0.020730395,0.2744029
booktection_15597_A.txt,0,2,2.590730332485691e-07,0.2760736196319018,0.0,-157.354405536782,"I constantly toss and turn throughout the day, my blackout curtains doing nothing for my restlessness. It’s . . . But then again, I have spent a good part of my adult life avoiding people to the best of my ability to circumvent situations like the one I’ve found myself","in. That’s all. I can’t pretend that it hasn’t been . . . I know what the potency of my scent might do to someone, and I have done my best to avoid the possibility of a partner beginning to cling to me after experiencing it. Which is probably why it’s been so long since I’ve touched anyone like I touched Mackenzie. It’s just","in. I've mastered the art of solitude, and yet, here I am, stuck in this small, cluttered apartment, surrounded by the remnants of a life I've been trying to escape. The silence is deafening, a constant reminder of my own isolation. I've grown accustomed to the quiet, but it",booktection,non_member,300.0," in.

I’m not sure if I’m a good person or a bad person, but I’m not a good person. I’m not a good person. I’m not a good person. I’m not a good person.

I’m not a good person.",0.2760736196319018,0.25153374233128833,0.024539877300613466,0.23351297,0.1298682,0.10364477
booktection_15405_A.txt,0,1,0.0085479235276579,0.2626865671641791,0.0,-124.78005797974764,"The energy coming off her is unsettling. We move together, but I’m following her again. I’m invisible to her, I feel, for the first time. I glance behind us and the women are watching us and talking among themselves. Nice life they’ve here, I think, to be talking to each","other so free under the sky. You wouldn’t be getting laxness like that now in the barracks. By the smell I’d say the breeder latrines are not so far off. Behind them, squat buildings, and we go around these and toward a boundary wall. Half of me is fighting, killing this creature in front of me with as much brutality as I can muster;","other like that. They seem to have a sense of community, a bond that I've never experienced. I feel a pang of jealousy, wondering what it would be like to be a part of something like that. But my attention is drawn back to her, and I continue to follow her, trying to make sense of",booktection,non_member,300.0," other.

“I’m going to go to the bathroom,” I say.

“You’re not going to the bathroom,” she says.

“I’m going to the bathroom.”

“You’re not going to the bathroom.”

“I’m going to",0.26268656716417915,0.25074626865671645,0.011940298507462699,0.10490291,0.11687708,-0.011974171
booktection_09689_A.txt,1,0,1.0,0.2471264367816091,0.0,-169.27923976862803,"Prim will undoubtedly sleep with my mother tonight. The thought of that scruffy old Buttercup posting himself on the bed to watch over Prim comforts me. If she cries, he will nose his way into her arms and curl up there until she calms down and falls asleep. I’m so","glad I didn’t drown him. Imagining my home makes me ache with loneliness. This day has been endless. Could Gale and I have been eating blackberries only this morning? It seems like a lifetime ago. Like a long dream that deteriorated into a nightmare. Maybe, if I go to sleep, I will wake up back in District 12, where I belong. Probably the drawers","grateful for that loyal old dog. He's been a constant presence in our lives, a reminder of happier times before the war. I remember when Prim was just a little girl, and Buttercup would follow her everywhere, tail wagging, always ready to play. Now, he's more than just a pet -",booktection,member,300.0," glad he’s here.

I’m so glad he’s here.

I’m so glad he’s here.

I’m so glad he’s here.

I’m so glad he’s here.

I’m so glad he’s",0.24712643678160917,0.1954022988505747,0.051724137931034475,0.18786564,0.23883279,-0.050967142
booktection_12977_A.txt,0,0,1.0,0.233009708737864,0.0,-151.56732267700136,"Brad! But shes grinning like she cant help herself. What? You started it with all the hugging! People can hear us! So whisper, I tease. Of course, I dont really expect her to announce her feelings in public like this But she does. Fine. I love you, too, obviously. And","theneven though we have seconds before our parents rush over to crowd us, even though our friends are already swarming with congratulationsshe grabs the back of my neck and kisses me. Hard. My heart grows wings and flies away. Me and Celine, weve been best friends. Weve been enemies. Weve even been a secret.","I'm not exactly going to deny it in front of the entire cafeteria, am I? She leans in, her voice barely above a whisper, but her eyes sparkling with excitement. I wrap my arms around her, pulling her close as I whisper back, I love you, too. And I'm glad we're doing",booktection,non_member,300.0," I love you, too, too.

I love you too.

I love you too.

I love you too.

I love you too.

I love you too.

I love you too.

I love you too.

I love you too.",0.23300970873786409,0.20064724919093846,0.032362459546925626,0.39067584,0.3430028,0.047673047
booktection_14002_A.txt,0,0,1.0,0.2588652482269503,0.0,-152.95653666555882,"I grunt in response, though I know I should do better. Ash has the day off for a teacher development thing that doesnt start until this afternoon, and instead of lounging in bed with his wife, hes here with me at brunch, listening to me explain again how my life","is in the toilet. I know its a good thing I ended my relationship with Fizzy, but a part of me was hoping Ash would say what I know deep down, that I needed to give her time to work through what was probably the hardest thing for her to hear me say.","has been a disaster lately. I take a sip of my coffee, trying to gather my thoughts, but they're jumbled and hard to put into words. ""It's just... everything feels so stuck,"" I say finally, trying to convey the sense of frustration and desperation that's been building inside me. ""I",booktection,non_member,300.0," is a mess.

I'm not sure if I'm going to be able to make it to the next one, but I'm going to try.

I'm not sure if I'm going to be able to make it to the next one, but I'm going to try.

I'm",0.25886524822695034,0.28915662650602414,-0.0302913782790738,0.3535325,0.16361555,0.18991694
booktection_14427_A.txt,0,0,1.0,0.2785923753665689,0.0,-139.5120708802715,"Wulf said, Was I really the only one who lived? It appears so. The rest were burned, drowned or frozen. I sent divers and ships to look. He closed his eyes. The Plague of fandauth is spreading, Einlek said. The Nameless One brought a sickness from the Womb of Fire,","a plague that beset the people of Yikala. It must have returned. Whatever attacked our king, we can be sure it serves our enemy. We will fight. Nothing could defeat it, sire. No blade could have pierced its hide. And no Hrthi dies a feather death, Einlek said firmly. You were my uncles retainer. Now he is dead, you may leave with honour or","and now it seems to be consuming everything in its path. Wulf's eyes snapped open, a mixture of grief and anger burning within them. ""We can't just sit here and do nothing,"" he growled, his voice low and menacing. ""We have to find a way to stop it, to contain it",booktection,non_member,300.0," and the Plague of fandauth is spreading, Einlek said. The Plague of fandauth is spreading, Einlek said. The Plague of fandauth is spreading, Einlek said. The Plague of fandauth is spreading, Einlek said. The Plague",0.2785923753665689,0.281524926686217,-0.0029325513196480912,0.35041094,0.42269018,-0.072279245
booktection_11313_A.txt,0,1,8.324630471179262e-06,0.2037037037037037,0.0,-151.86724314349703,"He collects the wrappers from the two bars he eviscerated. I flash him a small smile and tuck his trash into my pocket. He doesn’t smile back, but I know today was good for him. For the first time in years he has something to look forward to, and even","though I’m terrified of what Reggie will say, the look in his eyes is worth it.","though it's just a small victory, it's a start. He glances at me, his eyes a mix of gratitude and wariness, and I nod slightly, acknowledging the unspoken understanding between us. The tension in his shoulders eases ever so slightly, and for a moment, I see a glimmer of",booktection,non_member,300.0," though he’s been in the hospital for a while, he’s still got a job to do.

I’m not sure what I’m going to do with him, but I’m going to give him a chance.

I’m going to give him a chance to be a",0.20370370370370372,0.2512820512820513,-0.04757834757834756,0.34150055,0.31603166,0.025468886
booktection_12634_A.txt,0,0,1.0,0.2616279069767442,0.0,-172.5050386022922,"Finn just looked at me in this way I couldnt interpret. I want you there. Then he straightened his spine, collected himself. If you want to be there, that is. After dodging some paparazzi hoping to catch a glimpse of post-con celebrities, we settle into a booth with Hallie, Ethan","Underwood, Bree Espinoza, Juliana Guo, and Cooper Jones. Im a little starstruck after watching The Nocturnals in most of my spare time over the past couple months. Finn introduces me as someone on his team, and no one asks any other questions about it. Its been ages since we did something like this, Cooper says, reaching for a slice of bread.","and a few other familiar faces from the film set. The dim lighting and soft music of the restaurant helped to create a sense of normalcy, a welcome respite from the chaos of the past few days. Finn's eyes still lingered on me, a hint of vulnerability in their depths that I couldn't quite ignore",booktection,non_member,300.0,", and me.

""So, what's up?"" Ethan asked.

""I'm not sure,"" I said. ""I'm not sure if I'm ready to be there.""

""You're not ready to be there,"" Ethan said. ""You're not ready to be here.""
",0.2616279069767442,0.2383720930232558,0.023255813953488413,0.38360903,0.26461998,0.11898905
booktection_10582_A.txt,0,0,1.0,0.2862068965517241,0.0,-131.79656249523396,"Or would have been. Hes tempted to wake her to see what their conversation might be like. He suspects that shell be as cool a customer as her husband, and amusing. Time is not running out, but it is of the essence, so he shoots her twice in the chest,","leaving her face untouched. As she makes an instantaneous transition from mere sleep to eternity, her expression becomes grievous, but only briefly, and then once more she looks as if she is only dreaming.","and once in the head, the sound of the shots echoing through the room as he stands over her lifeless body. He takes a moment to collect himself, the adrenaline still coursing through his veins, before turning to leave. But as he reaches the door, he can't shake the feeling that he's made a",booktection,non_member,300.0," and she falls back to sleep.

The next morning, he is in the kitchen, and she is in the living room, where he is sitting on the couch. He is wearing a pair of jeans and a T-shirt, and she is wearing a pair of jeans and a T-shirt. He is",0.28620689655172415,0.26694915254237284,0.01925774400935132,0.4747005,0.3534858,0.12121472
