text,label,title,source,url,date,n_words,n_tokens,length_bucket
"My thoughts strayed from that question as I looked disconsolately at the fire. For the fugitive out on the marshes with the ironed leg, the mysterious young man, the file, the food, and the dreadful pledge I was under to commit a larceny on those sheltering premises, rose before me in the avenging coals. “Hah!” said Mrs. Joe, restoring Tickler to his station. “Churchyard, indeed! You may well say churchyard, you two.” One of us, by the by, had not said it at all.",1,Great Expectations,Great Expectations,https://www.gutenberg.org/cache/epub/1400/pg1400-images.html,1861,84,121,128
"“You’ll drive me to the churchyard betwixt you, one of these days, and O, a pr-r-recious pair you’d be without me!” As she applied herself to set the tea-things, Joe peeped down at me over his leg, as if he were mentally casting me and himself up, and calculating what kind of pair we practically should make, under the grievous circumstances foreshadowed. After that, he sat feeling his right-side flaxen curls and whisker, and following Mrs. Joe about with his blue eyes, as his manner always was at squally times.",1,Great Expectations,Great Expectations,https://www.gutenberg.org/cache/epub/1400/pg1400-images.html,1861,90,126,128
"My sister had a trenchant way of cutting our bread and butter for us, that never varied. First, with her left hand she jammed the loaf hard and fast against her bib,—where it sometimes got a pin into it, and sometimes a needle, which we afterwards got into our mouths. Then she took some butter (not too much) on a knife and spread it on the loaf, in an apothecary kind of way, as if she were making a plaster,—using both sides of the knife with a slapping dexterity, and trimming and moulding the butter off round the crust.",1,Great Expectations,Great Expectations,https://www.gutenberg.org/cache/epub/1400/pg1400-images.html,1861,99,123,128
"Then, she gave the knife a final smart wipe on the edge of the plaster, and then sawed a very thick round off the loaf: which she finally, before separating from the loaf, hewed into two halves, of which Joe got one, and I the other. On the present occasion, though I was hungry, I dared not eat my slice.",1,Great Expectations,Great Expectations,https://www.gutenberg.org/cache/epub/1400/pg1400-images.html,1861,60,73,64
"I felt that I must have something in reserve for my dreadful acquaintance, and his ally the still more dreadful young man. I knew Mrs. Joe’s housekeeping to be of the strictest kind, and that my larcenous researches might find nothing available in the safe. Therefore I resolved to put my hunk of bread and butter down the leg of my trousers. The effort of resolution necessary to the achievement of this purpose I found to be quite awful. It was as if I had to make up my mind to leap from the top of a high house, or plunge into a great depth of water.",1,Great Expectations,Great Expectations,https://www.gutenberg.org/cache/epub/1400/pg1400-images.html,1861,107,124,128
"And it was made the more difficult by the unconscious Joe. In our already-mentioned freemasonry as fellow-sufferers, and in his good-natured companionship with me, it was our evening habit to compare the way we bit through our slices, by silently holding them up to each other’s admiration now and then,—which stimulated us to new exertions.",1,Great Expectations,Great Expectations,https://www.gutenberg.org/cache/epub/1400/pg1400-images.html,1861,55,75,64
"To-night, Joe several times invited me, by the display of his fast diminishing slice, to enter upon our usual friendly competition; but he found me, each time, with my yellow mug of tea on one knee, and my untouched bread and butter on the other. At last, I desperately considered that the thing I contemplated must be done, and that it had best be done in the least improbable manner consistent with the circumstances. I took advantage of a moment when Joe had just looked at me, and got my bread and butter down my leg.",1,Great Expectations,Great Expectations,https://www.gutenberg.org/cache/epub/1400/pg1400-images.html,1861,96,110,128
"Joe was evidently made uncomfortable by what he supposed to be my loss of appetite, and took a thoughtful bite out of his slice, which he didn’t seem to enjoy. He turned it about in his mouth much longer than usual, pondering over it a good deal, and after all gulped it down like a pill. He was about to take another bite, and had just got his head on one side for a good purchase on it, when his eye fell on me, and he saw that my bread and butter was gone.",1,Great Expectations,Great Expectations,https://www.gutenberg.org/cache/epub/1400/pg1400-images.html,1861,94,107,128
"The wonder and consternation with which Joe stopped on the threshold of his bite and stared at me, were too evident to escape my sister’s observation. “What’s the matter now?” said she, smartly, as she put down her cup. “I say, you know!” muttered Joe, shaking his head at me in very serious remonstrance. “Pip, old chap! You’ll do yourself a mischief. It’ll stick somewhere. You can’t have chawed it, Pip.” “What’s the matter now?” repeated my sister, more sharply than before.",1,Great Expectations,Great Expectations,https://www.gutenberg.org/cache/epub/1400/pg1400-images.html,1861,82,120,128
"“If you can cough any trifle on it up, Pip, I’d recommend you to do it,” said Joe, all aghast. “Manners is manners, but still your elth’s your elth.” By this time, my sister was quite desperate, so she pounced on Joe, and, taking him by the two whiskers, knocked his head for a little while against the wall behind him, while I sat in the corner, looking guiltily on. “Now, perhaps you’ll mention what’s the matter,” said my sister, out of breath, “you staring great stuck pig.”",1,Great Expectations,Great Expectations,https://www.gutenberg.org/cache/epub/1400/pg1400-images.html,1861,88,124,128
"Joe looked at her in a helpless way, then took a helpless bite, and looked at me again. “You know, Pip,” said Joe, solemnly, with his last bite in his cheek, and speaking in a confidential voice, as if we two were quite alone, “you and me is always friends, and I’d be the last to tell upon you, any time. But such a—” he moved his chair and looked about the floor between us, and then again at me—“such a most oncommon Bolt as that!” “Been bolting his food, has he?” cried my sister.",1,Great Expectations,Great Expectations,https://www.gutenberg.org/cache/epub/1400/pg1400-images.html,1861,95,125,128
"“You know, old chap,” said Joe, looking at me, and not at Mrs. Joe, with his bite still in his cheek, “I Bolted, myself, when I was your age—frequent—and as a boy I’ve been among a many Bolters; but I never see your Bolting equal yet, Pip, and it’s a mercy you ain’t Bolted dead.” My sister made a dive at me, and fished me up by the hair, saying nothing more than the awful words, “You come along and be dosed.”",1,Great Expectations,Great Expectations,https://www.gutenberg.org/cache/epub/1400/pg1400-images.html,1861,82,114,128
"Some medical beast had revived Tar-water in those days as a fine medicine, and Mrs. Joe always kept a supply of it in the cupboard; having a belief in its virtues correspondent to its nastiness. At the best of times, so much of this elixir was administered to me as a choice restorative, that I was conscious of going about, smelling like a new fence. On this particular evening the urgency of my case demanded a pint of this mixture, which was poured down my throat, for my greater comfort, while Mrs. Joe held my head under her arm, as a boot would be held in a bootjack.",1,Great Expectations,Great Expectations,https://www.gutenberg.org/cache/epub/1400/pg1400-images.html,1861,108,128,128
"Joe got off with half a pint; but was made to swallow that (much to his disturbance, as he sat slowly munching and meditating before the fire), “because he had had a turn.” Judging from myself, I should say he certainly had a turn afterwards, if he had had none before. Conscience is a dreadful thing when it accuses man or boy; but when, in the case of a boy, that secret burden co-operates with another secret burden down the leg of his trousers, it is (as I can testify) a great punishment.",1,Great Expectations,Great Expectations,https://www.gutenberg.org/cache/epub/1400/pg1400-images.html,1861,93,115,128
"The guilty knowledge that I was going to rob Mrs. Joe—I never thought I was going to rob Joe, for I never thought of any of the housekeeping property as his—united to the necessity of always keeping one hand on my bread and butter as I sat, or when I was ordered about the kitchen on any small errand, almost drove me out of my mind.",1,Great Expectations,Great Expectations,https://www.gutenberg.org/cache/epub/1400/pg1400-images.html,1861,66,77,64
"Then, as the marsh winds made the fire glow and flare, I thought I heard the voice outside, of the man with the iron on his leg who had sworn me to secrecy, declaring that he couldn’t and wouldn’t starve until to-morrow, but must be fed now. At other times, I thought, What if the young man who was with so much difficulty restrained from imbruing his hands in me should yield to a constitutional impatience, or should mistake the time, and should think himself accredited to my heart and liver to-night, instead of to-morrow!",1,Great Expectations,Great Expectations,https://www.gutenberg.org/cache/epub/1400/pg1400-images.html,1861,95,119,128
"If ever anybody’s hair stood on end with terror, mine must have done so then. But, perhaps, nobody’s ever did? It was Christmas Eve, and I had to stir the pudding for next day, with a copper-stick, from seven to eight by the Dutch clock. I tried it with the load upon my leg (and that made me think afresh of the man with the load on his leg), and found the tendency of exercise to bring the bread and butter out at my ankle, quite unmanageable. Happily I slipped away, and deposited that part of my conscience in my garret bedroom.",1,Great Expectations,Great Expectations,https://www.gutenberg.org/cache/epub/1400/pg1400-images.html,1861,102,126,128
"“Hark!” said I, when I had done my stirring, and was taking a final warm in the chimney corner before being sent up to bed; “was that great guns, Joe?” “Ah!” said Joe. “There’s another conwict off.” “What does that mean, Joe?” said I. Mrs. Joe, who always took explanations upon herself, said, snappishly, “Escaped. Escaped.” Administering the definition like Tar-water.",1,Great Expectations,Great Expectations,https://www.gutenberg.org/cache/epub/1400/pg1400-images.html,1861,61,98,128
"While Mrs. Joe sat with her head bending over her needlework, I put my mouth into the forms of saying to Joe, “What’s a convict?”",1,Great Expectations,Great Expectations,https://www.gutenberg.org/cache/epub/1400/pg1400-images.html,1861,25,32,64
"In the video game industry, 2025 saw large-scale layoffs occurring since 2022, contracting from the large growth that had happened during the COVID-19 pandemic. Among other hardware, Nintendo released the Nintendo Switch 2 console, though along with Sony Interactive Entertainment and Microsoft, had to adjust the pricing on their hardware within the United States and Canada as a result of tariffs placed by U.S. President Donald Trump. Additional costs to hardware came about from the growth of the AI bubble, with memory chips being directed to commercial data center growth over consumer sales.",0,2025 in video games,2025 in video games,https://en.wikipedia.org/wiki/2025_in_video_games,2025,93,112,128
"2025 also saw smaller companies and individual developers achieve outsize success compared to larger AAA studios with games developed by smaller teams such as Clair Obscur: Expedition 33 and Kingdom Come: Deliverance II achieving critical acclaim and commercial success while Schedule I's early access release generated $60–125 million in gross revenue within just months of release, and Hollow Knight: Silksong sold over 7 million copies. Major developers faced financial difficulties and continued layoffs, leading to Ubisoft striking a deal with Tencent and Electronic Arts being bought out by a group of private equity firms led by the Saudi Public Investment Fund.",0,2025 in video games,2025 in video games,https://en.wikipedia.org/wiki/2025_in_video_games,2025,101,120,128
"Call of Duty: Black Ops 7's negative reception saw Activision announce a change to its release schedule for upcoming Call of Duty games. The following table lists the top-rated games released in 2025 based on Metacritic, which generally considers expansions as separate entities. The original versions of these games were released in 2025.",0,2025 in video games,2025 in video games,https://en.wikipedia.org/wiki/2025_in_video_games,2025,53,68,64
"Clair Obscur: Expedition 33 became the second game (after 2023's Baldur's Gate 3) to sweep the Game of the Year categories at the five major awards ceremonies: the British Academy Games Awards, D.I.C.E. Awards, Game Awards, Game Developers Choice Awards, and Golden Joystick Awards. [2] - Some award presentations combine these categories. - January 9 – Alan Emrich, 65, video game writer who coined the term 4X.",0,2025 in video games,2025 in video games,https://en.wikipedia.org/wiki/2025_in_video_games,2025,67,101,128
"[35] - January 12 – Robert Machray, 79, actor with voice roles in The Dark Eye and Star Wars Rogue Squadron II: Rogue Leader. [36] - January 15 – David Lynch, 78, surrealist filmmaker whose work influenced numerous video games, including the Alan Wake series, The Legend of Zelda: Link's Awakening, Silent Hill 2, the Persona series, Disco Elysium, and Deadly Premonition. [37][38] - January 24 – Tetsuhisa Seko, 54, president of Nippon Ichi Software.",0,2025 in video games,2025 in video games,https://en.wikipedia.org/wiki/2025_in_video_games,2025,75,121,128
"[39] - January 30 – Wayne June, voice actor who was announcer for Dota 2 and narrator of Darkest Dungeon. [40] - February 3 – Stéphane Picq, 59, composer who scored Dune, MegaRace, Lost Eden, Atlantis: The Lost Tales, and Riverworld. [41] - February 10 – Peter Tuiasosopo, 61, actor who played E. Honda in 1994's Street Fighter.",0,2025 in video games,2025 in video games,https://en.wikipedia.org/wiki/2025_in_video_games,2025,58,100,128
"[42] - February 14 – William Roberts, 80, voice actor who voiced Vesemir in The Witcher series and Dromarch in Xenoblade Chronicles 2.[43][44] - February 16 – Viktor Antonov, 52, art director of Half-Life 2 and Dishonored. [45] - February 21 – Peter Jason, 80, actor with voice roles in Fallout 2 and Gears of War. [46] - March 11 – Dave Mallow, 76, voice actor who voiced Akuma in the Street Fighter and Marvel vs. Capcom series.",0,2025 in video games,2025 in video games,https://en.wikipedia.org/wiki/2025_in_video_games,2025,78,126,128
"[47] - March 12 - Thomas Lee, 59, former EA employee who worked on games such as Final Fantasy IX, Parasite Eve, and Wing Commander III. [48] - Takashi Inagaki, 87, voice actor who voiced Yen Sid in the Kingdom Hearts series, Epic Mickey, and Epic Mickey 2: The Power of Two. [49] - March 25 – Abdulaziz ""HAX$"" Al-Yami, 30, pro Super Smash Bros. Melee player.",0,2025 in video games,2025 in video games,https://en.wikipedia.org/wiki/2025_in_video_games,2025,67,106,128
"[50] - April 3 – Narayana ""River Boy"" Johnson, audio director and composer for Cult of the Lamb. [51] - April 5 – Bill Petras, art director for Blizzard Entertainment on several games, including StarCraft, World of Warcraft and Overwatch. [52] - May 30 – Renée Victor, 86, actress who voiced female Argonians in The Elder Scrolls V: Skyrim. [53] - June 2 – Tim LeTourneau, developer with Maxis including producer on The Sims.",0,2025 in video games,2025 in video games,https://en.wikipedia.org/wiki/2025_in_video_games,2025,74,111,128
"[54] - June 9 – Pik-Sen Lim, 80, Chinese-born actress, including the voice of the narrator in the Dark Souls series. [55] - July 3 – Michael Madsen, 67, film actor with various voice roles in video games including Grand Theft Auto III, Driver 3, Narc and Dishonored. [56] - July 8 – James Carter Cathcart, 71, voice actor who portrayed Gary Oak, James, Meowth and Professor Oak in Pokémon, and other appearances in Kirby: Right Back at Ya! , Sonic X, and Shadow the Hedgehog.",0,2025 in video games,2025 in video games,https://en.wikipedia.org/wiki/2025_in_video_games,2025,86,128,128
"[57] - July 22 – Julian LeFay, 59, programmer from Bethesda Softworks considered the ""father of the Elder Scrolls"" for his work on The Elder Scrolls: Arena and The Elder Scrolls II: Daggerfall. [58] - July 24 – Hulk Hogan, 71, pro wrestler who appeared in several WWE, WCW, and TNA video games including serving as the cover athlete of MicroLeague Wrestling, WWF WrestleMania, among other titles.",0,2025 in video games,2025 in video games,https://en.wikipedia.org/wiki/2025_in_video_games,2025,67,99,128
"[59] - August 17 – Terence Stamp, 87, actor who appeared in The Getaway: Black Monday, The Elder Scrolls IV: Oblivion, Halo 3 and Wanted: Weapons of Fate. [60] - September 26 – Andrew Dice, co-founder of Carpe Fulgur. [61] - October 2 – Kazuki Motoyama, 69, artist and writer of the Mario manga published by Kodansha in Comic BomBom.",0,2025 in video games,2025 in video games,https://en.wikipedia.org/wiki/2025_in_video_games,2025,60,100,128
"[62][63] - October 16 – Tomonobu Itagaki, 58, game designer, creator of Dead or Alive series and Ninja Gaiden series. [64] - November 17 – Rebecca Heineman, 62, co-founder of Interplay Entertainment and video game developer for several titles. [65][better source needed] - November 21 – Lamarr Wilson, 48, YouTuber and technology reporter, as well as gaming-industry event host.",0,2025 in video games,2025 in video games,https://en.wikipedia.org/wiki/2025_in_video_games,2025,59,101,128
"[66] - November 23 – Udo Kier, 81, horror actor with multiple video game roles including Yuri from Command & Conquer: Red Alert 2.[67] - November 29 – Tomomichi Nishimura, 79, Japanese voice actor who voiced Akuma and M. Bison in the Street Fighter series. [68] - December 1 – Nick Thorpe, 38, the Features Editor and primary writer for long-running British gaming magazine Retro Gamer.",0,2025 in video games,2025 in video games,https://en.wikipedia.org/wiki/2025_in_video_games,2025,66,101,128
"[69] - December 4 – Cary-Hiroyuki Tagawa, 75, actor who portrayed Shang Tsung in Mortal Kombat and Heihachi Mishima in the Tekken films. [70] - December 10 - Jeff Garcia, 50, actor and comedian who voiced Sheen Estevez in the Jimmy Neutron franchise. [71] - Jim Ward, 66, voice actor who voiced Captain Qwark in the Ratchet & Clank series, Jack Krauser in Resident Evil 4 and Doktor in Metal Gear Rising: Revengeance. [72]",0,2025 in video games,2025 in video games,https://en.wikipedia.org/wiki/2025_in_video_games,2025,74,122,128
"- December 21 – Vince Zampella, 55, co-founder of Infinity Ward and Respawn Entertainment. [73] - December 25 – David M. Rosen, 95, co-founder of Sega and founding father of the Japan arcade scene. [74] - Self-published Indie - Reported by Jason Schreier. - Reported by VGC and Jason Schreier. - Reported by Jason Schreier and Stephen Totilo. - An offline version of the game is accessible for existing owners. - Also no longer available for download and player registration closed the same day. - ""Best Games This Year"".",0,2025 in video games,2025 in video games,https://en.wikipedia.org/wiki/2025_in_video_games,2025,89,126,128
"Metacritic. Retrieved March 8, 2025. - Welsh, Oli; McWhertor, Michael (April 17, 2026). ""Clair Obscur completes its sweep of all the major GOTY awards with BAFTA win"". Polygon. Retrieved April 21, 2026. - Loveridge, Sam (November 20, 2025). ""All the Golden Joystick Awards 2025 winners revealed"". Games Radar. Retrieved November 20, 2025. - Lewis, Claire (December 11, 2025).",0,2025 in video games,2025 in video games,https://en.wikipedia.org/wiki/2025_in_video_games,2025,58,117,128
"""Here are all The Game Awards 2025 winners"". Polygon. Retrieved December 11, 2025. - Welsh, Oli (February 13, 2026). ""Clair Obscur's GOTY rampage continues at the DICE Awards"". Polygon. Retrieved February 13, 2026. - McEvoy, Sophie (March 13, 2026). ""Clair Obscur: Expedition 33 wins Game of the Year at Game Developers Choice Awards 2026"". Game Informer. Retrieved April 17, 2026.",0,2025 in video games,2025 in video games,https://en.wikipedia.org/wiki/2025_in_video_games,2025,60,115,128
"- Macy, Seth (January 11, 2025). ""CES 2025: The Biggest Announcements"". IGN. Retrieved January 14, 2025. - Welsh, Oli (January 10, 2025). ""Indiana Jones and the Great Circle is a GOTY front-runner at the DICE Awards"". Polygon. Retrieved January 10, 2025. - McWhertor, Michael (February 25, 2025). ""Warner Bros. closes Monolith Productions and MultiVersus studio, cancels Wonder Woman game"". Polygon.",0,2025 in video games,2025 in video games,https://en.wikipedia.org/wiki/2025_in_video_games,2025,60,118,128
"Retrieved February 25, 2025. - Weatherbed, Jess (March 12, 2025). ""Pokémon Go developer Niantic to sell gaming business to Saudi group"". The Verge. Retrieved March 12, 2025. - Maas, Jennifer (March 19, 2025). ""United Videogame Workers Union Launches in Partnership With Communication Workers of America"". Variety. Retrieved March 19, 2025. - Miller, Matt (March 21, 2025). ""Game Informer Is Back"". Game Informer.",0,2025 in video games,2025 in video games,https://en.wikipedia.org/wiki/2025_in_video_games,2025,62,119,128
"Retrieved March 25, 2025. - Berthelot, Benoit; Zuidijk, Daniel (March 27, 2025).",0,2025 in video games,2025 in video games,https://en.wikipedia.org/wiki/2025_in_video_games,2025,12,33,64
""". Bloomberg News. Retrieved March 27, 2025. - Makar, Connor (October 1, 2025). ""Ubisoft and Tencent form new subsidiary, Vantage Studios, to lead development for the Assassin's Creed, Far Cry, Rainbow Six franchises"". Eurogamer. Retrieved October 3, 2025. - Sheehan, Gavin (January 19, 2025). ""London Games Festival Reveals Speakers & Orchestral Performance"". Bleeding Cool. Retrieved January 20, 2025. - Makuch, Eddie (April 29, 2025). ""Titanfall Game Reportedly Canceled At Respawn Amid Wider EA Shakeup"". GameSpot. Retrieved May 4, 2025. - Robinson, Andy (May 3, 2025). ""Codemasters confirms layoffs as EA-owned studio shifts focus away from beloved rally games"". Video Games Chronicle. Retrieved May 4, 2025. - Yin-Poole, Wesley (May 2, 2025). ""GTA 6 Delayed to May 2026"". IGN. Retrieved May 3, 2025. - Romano, Sal (December 4, 2024). ""EVO Japan 2025 title lineup announced"". Gematsu. Retrieved December 9, 2024. - Spangler, Todd (October 17, 2024). ""Universal Orlando Sets Opening Date for Massive Epic Universe Theme Park, Featuring Worlds for Harry Potter, Nintendo and More"". Variety. Retrieved October 17, 2024. - Khan, Melina (May 22, 2025). ""Iconic yellow chomper Pac-Man turns 45 with doughnuts, cookbook, more"". USA Today. Retrieved October 16, 2025. - McWhertor, Michael (June 3, 2025). ""Summer Games Fest 2025 schedule: All conference dates and times"". Polygon. Retrieved August 2, 2025. - Warren, Tom (July 2, 2025). ""Microsoft cancels its Perfect Dark and Everwild Xbox games"". The Verge. Retrieved July 2, 2025. - Francis, Bryant (July 10, 2025). ""SAG-AFTRA members ratify new interactive media contract"". Game Developer. Informa TechTarget. Archived from the original on July 10, 2025. Retrieved July 10, 2025. - Scullion, Chris (July 29, 2025). ""Atari has agreed to acquire Thunderful for around €4.5 million"". Video Games Chronicle. Retrieved August 2, 2025. - Romano, Sal (January 14, 2025). ""EVO 2025 title lineup announced"". Gematsu. Retrieved January 16, 2025. - Shearon, Andrea (August 13, 2025). ""Gamescom 2025 schedule: All the showcases and events you can watch this year"". PC Gamer. - ""New Nintendo Direct kicks off the Super Mario Bros. 40th Anniversary and brings slate of new announcements"". Nintendo. September 12, 2025. Archived from the original on October 16, 2025. Retrieved October 16, 2025. - ""Tokyo Game Show 2025"". Tokyo Game Show. Nikkei BP. Retrieved August 2, 2025. - Nightengale, Ed (September 29, 2025). ""EA privately acquired in $55bn deal by group of investors, including Saudi Arabia's investment fund and Donald Trump's son-in-law"". Eurogamer. Retrieved September 29, 2025. - Games, Rockstar (November 6, 2025). ""Grand Theft Auto VI is Now Set to Launch November 19, 2026"". Rockstar Games. Retrieved November 6, 2025. - ""Yes, Netflix is acquiring Warner Bros.",0,2025 in video games,2025 in video games,https://en.wikipedia.org/wiki/2025_in_video_games,2025,431,818,256
"Games"". Game Developer. Archived from the original on December 27, 2025. Retrieved January 9, 2026. - Macdonald, Cheyenne (December 14, 2024). ""The Game Awards has already set a date for its 2025 show"". Engadget. Retrieved December 14, 2024. - Bryant, Francis (September 24, 2025). ""Nintendo of America president Doug Bowser retires"". Game Developer. Retrieved September 29, 2025. - Chalk, Andy (January 9, 2025). ""Alan Emrich, the game designer and writer who coined the term '4X,' has died"". PC Gamer. Retrieved January 9, 2025. - Evans, Greg (January 14, 2025). ""Robert Machray Dies: Character Actor Who Played Fire Marshal Dobbins On 'Cheers' Was 79"". Deadline Hollywood. Retrieved March 3, 2025. - Kaur, Tessa (January 18, 2025). ""Video Games Will Forever Owe A Debt To David Lynch"". TheGamer. Retrieved January 18, 2025. - ""Column | David Lynch's deep influence on video games, from Alan Wake to Zelda"". Washington Post. January 23, 2025. Archived from the original on January 24, 2025. Retrieved March 27, 2025. - Romano, Sal (January 24, 2025). ""Nippon Ichi Software president Tetsuhisa Seko dies at age 54"". Gematsu. Retrieved January 24, 2025. - Darkest Dungeon (January 30, 2025). "".",0,2025 in video games,2025 in video games,https://en.wikipedia.org/wiki/2025_in_video_games,2025,190,356,256
"Bluesky. Archived from the original on January 30, 2025. Retrieved January 31, 2025. - ""Mort de Stéphane Picq, compositeur emblématique des années French touch du jeu vidéo"". Le Monde (in French). February 4, 2025. Retrieved February 8, 2025. - Jenkins, Dwayne (February 11, 2025).",0,2025 in video games,2025 in video games,https://en.wikipedia.org/wiki/2025_in_video_games,2025,44,91,64
""". VICE. Retrieved July 10, 2025. - Roberts, Nicolette (February 14, 2025). ""Bill Roberts obituary"". The Guardian. Retrieved April 11, 2025. - Chalk, Andy (April 11, 2025). ""William Roberts, the voice of Vesemir in The Witcher games, has died"". PC Gamer. Retrieved April 11, 2025. - Blake, Vikki (February 16, 2025). ""Half-Life 2 and Dishonored art lead Viktor Antonov dies aged just 52"". Eurogamer. Retrieved February 16, 2025. - Chalk, Andy (February 21, 2025). ""Peter Jason, the voice of Fallout 2's famous drill sergeant and Dizzy in the Gear of War games, has died"". PC Gamer. Retrieved February 23, 2025. - Valentine, Evan (March 12, 2025). ""Digimon & Power Rangers Actor Dave Mallow Dies at 76"". ComicBook.com. Retrieved March 12, 2025. - ""Obituary: Thomas Lee, EA alum and strategic advisor, has died"". www.gamedeveloper.com. Retrieved March 13, 2025. - ""俳優・稲垣隆史さん、肺炎のため死去 87歳 『スター・ウォーズ』パルパティーン最高議長役など多くの吹き替えを担当(オリコン)"". Yahoo!ニュース (in Japanese). Retrieved March 27, 2025.[permanent dead link] - Lane, Gavin (March 26, 2025). ""Super Smash Bros.",0,2025 in video games,2025 in video games,https://en.wikipedia.org/wiki/2025_in_video_games,2025,159,387,256
"Melee Player Abdulaziz ""Hax$"" Al-Yami Has Died"". Nintendo Life. Retrieved March 27, 2025. - Phillips, Kara (April 4, 2025). ""Cult of the Lamb audio director Narayana Johnson, also known as River Boy, has died"". PC Gamer. Retrieved April 4, 2025. - Litchfield, Ted (April 5, 2025). ""Overwatch and World of Warcraft art director Bill Petras has died"". PC Gamer. Retrieved April 5, 2025. - Mitten, Kane (June 2, 2025). "".",0,2025 in video games,2025 in video games,https://en.wikipedia.org/wiki/2025_in_video_games,2025,70,132,128
"PopCulture.com. Retrieved October 20, 2025. - ""Former the Sims producer Tim LeTourneau has died"". June 2, 2025. - ""Iconic Narrator of Dark Souls 1 and 3 Has Passed Away"". - Arkin, Daniel (July 3, 2025). ""Michael Madsen, 'Reservoir Dogs' and 'Kill Bill: Vol. 2' actor, dies at 67"". NBC News. Retrieved July 3, 2025. - Valentine, Rebekah (July 10, 2025).",0,2025 in video games,2025 in video games,https://en.wikipedia.org/wiki/2025_in_video_games,2025,60,121,128
"""James Carter Cathcart, the Voice of Pokémon's James, Meowth, Professor Oak, and More, Has Died"". IGN. Retrieved July 10, 2025. - van der Velde, Issy (July 23, 2025).",0,2025 in video games,2025 in video games,https://en.wikipedia.org/wiki/2025_in_video_games,2025,28,54,64
""". GamesRadar. Retrieved July 23, 2025. - Cripe, Michael (July 24, 2025). ""Hulk Hogan, WWE Icon, Dies at 71"". IGN. Retrieved July 24, 2025. - Rawnsley, Jessica (August 17, 2025). ""Actor Terence Stamp, who starred as Superman villain, dies aged 87"". BBC News. Retrieved September 15, 2025. - Lada, Jenni (September 26, 2025). ""Carpe Fulgur Founder Andrew Dice Died"". Siliconera. Retrieved September 27, 2025. - Yarwood, Jack (November 11, 2025). ""Kazuki Motoyama, The Creator Of Kodansha's 'Super Mario' Manga, Has Passed Away, Aged 69"". Time Extension. Retrieved November 18, 2025. - Mateo, Alex (November 12, 2025). ""Super Mario Manga Artist Kazuki Motoyama Dies"". Anime News Network. Retrieved November 18, 2025. - Yin-Poole, Wesley (October 16, 2025). ""Dead or Alive and Ninja Gaiden 2004 Creator Tomonobu Itagaki Dies Aged 58, Fans React to Final Message: 'I Am Proud to Say That I Followed My Beliefs and Fought to the End'.",0,2025 in video games,2025 in video games,https://en.wikipedia.org/wiki/2025_in_video_games,2025,149,298,256
"IGN. Retrieved October 16, 2025. - https://x.com/scottapogee/status/1990536909689381210? s=46 - Lyttle, Zoey (December 19, 2025). ""Award-Winning Tech Influencer Lamarr Wilson's Cause of Death at 48 Revealed"". People. Dotdash Meredith. ISSN 0093-7673. Archived from the original on December 20, 2025. Retrieved December 25, 2025. - Walker, John (November 24, 2025).",0,2025 in video games,2025 in video games,https://en.wikipedia.org/wiki/2025_in_video_games,2025,48,119,128
"""Tragically, Udo Kier Dies Before Completing His Role For Next Kojima Game"". Kotaku. Retrieved December 2, 2025. - Loo, Egan (December 8, 2025). ""Slam Dunk, Street Fighter Voice Actor Tomomichi Nishimura Dies"". Anime News Network. Retrieved December 8, 2025. - McFerran, Damien (December 2, 2025). ""Retro Gamer's Nick Thorpe Has Passed Away"". Time Extension. Retrieved December 2, 2025.",0,2025 in video games,2025 in video games,https://en.wikipedia.org/wiki/2025_in_video_games,2025,58,120,128
"- Tapp, Tom (December 5, 2025). ""Cary-Hiroyuki Tagawa Dies: 'Mortal Kombat, 'Last Emperor' & 'Man In The High Castle' Actor Was 75"". Deadline. Retrieved December 5, 2025. - Cripe, Michael (December 10, 2025). ""Jeff Garcia, Actor Behind Jimmy Neutron's Sheen, Dies at 50"". IGN. Retrieved December 12, 2025. - Blake, Vikki (December 11, 2025).",0,2025 in video games,2025 in video games,https://en.wikipedia.org/wiki/2025_in_video_games,2025,54,116,128
"""Jim Ward, the Voice of Ratchet & Clank's Captain Qwark and Scores of Other Characters, Has Died Aged 66"". IGN. Retrieved December 11, 2025. - ""Vince Zampella, video game developer behind 'Call of Duty' franchise, killed in Ferrari crash"". December 22, 2025. - Robinson, Andy (January 5, 2025). ""Sega co-founder and arcade founding father, David Rosen, dies age 95"". Video Games Chronicle. Retrieved January 5, 2025.",0,2025 in video games,2025 in video games,https://en.wikipedia.org/wiki/2025_in_video_games,2025,66,117,128
"- Stockton, Ben (December 23, 2024). ""MSI Claw 8 AI+ gaming handheld set to ship in January to rival the Steam Deck"". PCGamesN. Retrieved December 4, 2025. - Hoolihan, Hannah (February 11, 2025). ""Lenovo's Legion Go S With Windows Is Available To Preorder (Out Soon)"". IGN. Retrieved July 23, 2025. Set to release on February 14. - Romano, Sal (January 16, 2025).",0,2025 in video games,2025 in video games,https://en.wikipedia.org/wiki/2025_in_video_games,2025,62,114,128
